fiat_txn_id,user_id,occurred_at,direction,amount_twd,currency,bank_account_id,method,status,scenario_id,tags
fiat_001408,usr_000301,2026-01-15T19:57:38,deposit,3919.15,TWD,bank_000423,bank_transfer,completed,,base_flow
fiat_002038,usr_000435,2026-01-15T19:57:47,deposit,8279.45,TWD,bank_000614,bank_transfer,completed,,topup_for_trade
fiat_003477,usr_000735,2026-01-15T20:05:33,withdrawal,2088.45,TWD,bank_001042,bank_transfer,completed,,base_flow
fiat_005475,usr_001147,2026-01-15T20:16:36,deposit,340022.51,TWD,bank_001640,bank_transfer,completed,,topup_for_trade
fiat_003808,usr_000800,2026-01-15T20:26:15,deposit,5121.86,TWD,bank_001139,bank_transfer,completed,,topup_for_trade
fiat_002780,usr_000587,2026-01-15T20:33:54,deposit,24366.17,TWD,bank_000839,bank_transfer,completed,,topup_for_trade
fiat_000650,usr_000146,2026-01-15T20:36:17,deposit,3438.74,TWD,bank_000205,bank_transfer,completed,,base_flow
fiat_004727,usr_000988,2026-01-15T20:56:28,withdrawal,6118.43,TWD,bank_001410,bank_transfer,completed,,base_flow
fiat_002495,usr_000532,2026-01-15T21:01:20,deposit,1908.48,TWD,bank_000764,bank_transfer,completed,,topup_for_trade
fiat_000414,usr_000090,2026-01-15T21:21:50,withdrawal,529.33,TWD,bank_000123,bank_transfer,completed,,base_flow
fiat_004147,usr_000866,2026-01-15T21:22:19,deposit,284519.11,TWD,bank_001236,bank_transfer,completed,,topup_for_trade
fiat_001297,usr_000280,2026-01-15T21:42:29,deposit,14223.5,TWD,bank_000395,bank_transfer,completed,,base_flow
fiat_003376,usr_000706,2026-01-15T21:54:53,deposit,3353.65,TWD,bank_001006,bank_transfer,completed,,topup_for_trade
fiat_001103,usr_000245,2026-01-15T21:58:21,withdrawal,7726.79,TWD,bank_000341,bank_transfer,completed,,base_flow
fiat_004762,usr_000994,2026-01-15T21:58:28,deposit,5110.6,TWD,bank_001418,bank_transfer,completed,,base_flow
fiat_005279,usr_001106,2026-01-15T22:08:51,deposit,8504.78,TWD,bank_001585,bank_transfer,completed,,base_flow
fiat_005740,usr_001196,2026-01-15T22:10:12,deposit,169749.32,TWD,bank_001711,bank_transfer,completed,,base_flow
fiat_005657,usr_001180,2026-01-15T22:16:07,deposit,4425.7,TWD,bank_001687,bank_transfer,completed,,base_flow
fiat_004609,usr_000963,2026-01-15T22:17:57,deposit,9346.3,TWD,bank_001378,bank_transfer,completed,,base_flow
fiat_002699,usr_000571,2026-01-15T22:24:13,deposit,12884.81,TWD,bank_000816,bank_transfer,completed,,base_flow
fiat_000064,usr_000013,2026-01-15T22:35:15,deposit,22716.13,TWD,bank_000016,bank_transfer,completed,,topup_for_trade
fiat_000629,usr_000139,2026-01-15T22:41:05,deposit,8280.45,TWD,bank_000196,bank_transfer,completed,,base_flow
fiat_002440,usr_000519,2026-01-15T22:44:18,withdrawal,7092.58,TWD,bank_000748,bank_transfer,completed,,base_flow
fiat_004765,usr_000995,2026-01-15T22:51:13,withdrawal,49499.38,TWD,bank_001419,bank_transfer,completed,,base_flow
fiat_000158,usr_000033,2026-01-15T22:57:49,deposit,6392.14,TWD,bank_000042,bank_transfer,completed,,topup_for_trade
fiat_000336,usr_000074,2026-01-15T23:05:09,deposit,2578.7,TWD,bank_000100,bank_transfer,completed,,base_flow
fiat_002400,usr_000510,2026-01-15T23:29:52,deposit,12545.88,TWD,bank_000735,bank_transfer,completed,,base_flow
fiat_002634,usr_000557,2026-01-15T23:30:29,deposit,435101.02,TWD,bank_000796,bank_transfer,completed,,topup_for_trade
fiat_004070,usr_000850,2026-01-15T23:45:21,deposit,127540.47,TWD,bank_001213,bank_transfer,completed,,base_flow
fiat_003070,usr_000644,2026-01-15T23:54:32,deposit,3797.13,TWD,bank_000918,bank_transfer,completed,,base_flow
fiat_000052,usr_000011,2026-01-16T00:04:56,deposit,13531.6,TWD,bank_000014,bank_transfer,completed,,base_flow
fiat_003415,usr_000713,2026-01-16T00:51:18,deposit,7401.59,TWD,bank_001017,bank_transfer,completed,,base_flow
fiat_003122,usr_000656,2026-01-16T00:53:15,deposit,3505.84,TWD,bank_000934,bank_transfer,completed,,base_flow
fiat_003352,usr_000701,2026-01-16T01:04:19,deposit,12696.55,TWD,bank_001000,bank_transfer,completed,,base_flow
fiat_005064,usr_001053,2026-01-16T01:31:44,withdrawal,5477.42,TWD,bank_001505,bank_transfer,completed,,base_flow
fiat_002307,usr_000490,2026-01-16T02:23:43,deposit,4108.92,TWD,bank_000701,bank_transfer,completed,,base_flow
fiat_000126,usr_000027,2026-01-16T02:30:31,deposit,15315.0,TWD,bank_000033,bank_transfer,completed,,base_flow
fiat_000253,usr_000056,2026-01-16T02:45:39,deposit,6660.32,TWD,bank_000074,bank_transfer,completed,,base_flow
fiat_002867,usr_000604,2026-01-16T02:47:38,withdrawal,8971.11,TWD,bank_000864,bank_transfer,completed,,base_flow
fiat_005175,usr_001083,2026-01-16T03:04:48,deposit,1943.28,TWD,bank_001549,bank_transfer,completed,,topup_for_trade
fiat_002509,usr_000535,2026-01-16T03:08:35,deposit,7433.78,TWD,bank_000767,bank_transfer,completed,,topup_for_trade
fiat_000903,usr_000203,2026-01-16T03:16:28,deposit,14487.25,TWD,bank_000282,bank_transfer,completed,,base_flow
fiat_005311,usr_001113,2026-01-16T03:20:47,withdrawal,6283.73,TWD,bank_001594,bank_transfer,completed,,base_flow
fiat_001056,usr_000232,2026-01-16T03:24:53,deposit,4241.61,TWD,bank_000321,bank_transfer,completed,,base_flow
fiat_003967,usr_000829,2026-01-16T03:36:29,deposit,9083.06,TWD,bank_001181,bank_transfer,completed,,base_flow
fiat_002196,usr_000467,2026-01-16T03:46:39,deposit,4130.5,TWD,bank_000667,bank_transfer,completed,,base_flow
fiat_003291,usr_000688,2026-01-16T03:54:24,deposit,12315.35,TWD,bank_000982,bank_transfer,completed,,topup_for_trade
fiat_003945,usr_000824,2026-01-16T03:59:09,deposit,8782.14,TWD,bank_001174,bank_transfer,completed,,topup_for_trade
fiat_000959,usr_000213,2026-01-16T04:03:20,deposit,4361.97,TWD,bank_000297,bank_transfer,completed,,topup_for_trade
fiat_005432,usr_001140,2026-01-16T04:15:56,deposit,3380.7,TWD,bank_001631,bank_transfer,completed,,base_flow
fiat_001709,usr_000369,2026-01-16T04:27:20,deposit,6438.15,TWD,bank_000514,bank_transfer,completed,,base_flow
fiat_000802,usr_000181,2026-01-16T04:31:59,deposit,16736.83,TWD,bank_000256,bank_transfer,completed,,base_flow
fiat_004560,usr_000955,2026-01-16T04:53:27,deposit,3848.9,TWD,bank_001367,bank_transfer,completed,,topup_for_trade
fiat_000555,usr_000122,2026-01-16T05:46:29,deposit,479283.93,TWD,bank_000171,bank_transfer,completed,,topup_for_trade
fiat_003837,usr_000808,2026-01-16T06:42:28,deposit,9857.37,TWD,bank_001148,bank_transfer,completed,,topup_for_trade
fiat_000384,usr_000084,2026-01-16T07:13:02,withdrawal,6736.0,TWD,bank_000115,bank_transfer,completed,,base_flow
fiat_001815,usr_000393,2026-01-16T07:14:50,deposit,4048.89,TWD,bank_000548,bank_transfer,completed,,base_flow
fiat_000699,usr_000156,2026-01-16T07:34:06,deposit,9334.95,TWD,bank_000219,bank_transfer,completed,,base_flow
fiat_004269,usr_000896,2026-01-16T07:56:54,deposit,2869.46,TWD,bank_001281,bank_transfer,completed,,base_flow
fiat_000098,usr_000022,2026-01-16T07:59:21,deposit,5321.5,TWD,bank_000026,bank_transfer,completed,,base_flow
fiat_003897,usr_000816,2026-01-16T08:01:57,deposit,3096.83,TWD,bank_001162,bank_transfer,completed,,topup_for_trade
fiat_000438,usr_000095,2026-01-16T08:08:31,deposit,7338.08,TWD,bank_000132,bank_transfer,completed,,base_flow
fiat_000425,usr_000093,2026-01-16T08:10:05,deposit,10473.6,TWD,bank_000127,bank_transfer,completed,,topup_for_trade
fiat_005597,usr_001167,2026-01-16T08:12:30,deposit,10097.65,TWD,bank_001669,bank_transfer,completed,,topup_for_trade
fiat_002931,usr_000617,2026-01-16T08:16:18,deposit,19119.04,TWD,bank_000882,bank_transfer,completed,,base_flow
fiat_001619,usr_000345,2026-01-16T08:35:15,deposit,23836.27,TWD,bank_000479,bank_transfer,completed,,topup_for_trade
fiat_001681,usr_000359,2026-01-16T08:54:18,withdrawal,3746.9,TWD,bank_000500,bank_transfer,completed,,base_flow
fiat_004836,usr_001010,2026-01-16T09:00:17,withdrawal,8931.83,TWD,bank_001441,bank_transfer,completed,,base_flow
fiat_002352,usr_000501,2026-01-16T09:01:06,withdrawal,1817.45,TWD,bank_000720,bank_transfer,completed,,base_flow
fiat_003299,usr_000690,2026-01-16T09:13:34,deposit,10065.27,TWD,bank_000985,bank_transfer,completed,,topup_for_trade
fiat_004282,usr_000900,2026-01-16T09:19:45,withdrawal,7734.78,TWD,bank_001286,bank_transfer,completed,,base_flow
fiat_004489,usr_000944,2026-01-16T09:22:40,withdrawal,114357.43,TWD,bank_001350,bank_transfer,completed,,base_flow
fiat_000651,usr_000146,2026-01-16T09:52:15,deposit,9223.84,TWD,bank_000205,bank_transfer,completed,,topup_for_trade
fiat_002708,usr_000573,2026-01-16T10:03:09,withdrawal,8548.1,TWD,bank_000819,bank_transfer,completed,,base_flow
fiat_002957,usr_000622,2026-01-16T10:04:42,deposit,26180.57,TWD,bank_000889,bank_transfer,completed,,base_flow
fiat_000511,usr_000111,2026-01-16T10:06:07,deposit,5533.89,TWD,bank_000156,bank_transfer,completed,,base_flow
fiat_003562,usr_000749,2026-01-16T10:07:06,deposit,236082.5,TWD,bank_001061,bank_transfer,completed,,topup_for_trade
fiat_003163,usr_000663,2026-01-16T10:11:22,deposit,11769.25,TWD,bank_000945,bank_transfer,completed,,base_flow
fiat_002595,usr_000551,2026-01-16T10:12:53,withdrawal,6043.46,TWD,bank_000788,bank_transfer,completed,,base_flow
fiat_000148,usr_000031,2026-01-16T10:17:49,deposit,10384.01,TWD,bank_000040,bank_transfer,completed,,base_flow
fiat_002854,usr_000601,2026-01-16T10:19:41,deposit,13333.69,TWD,bank_000860,bank_transfer,completed,,topup_for_trade
fiat_000642,usr_000143,2026-01-16T10:29:14,deposit,3858.84,TWD,bank_000201,bank_transfer,completed,,topup_for_trade
fiat_005612,usr_001171,2026-01-16T10:30:08,deposit,35748.95,TWD,bank_001676,bank_transfer,completed,,topup_for_trade
fiat_003779,usr_000793,2026-01-16T10:33:47,deposit,18521.26,TWD,bank_001129,bank_transfer,completed,,base_flow
fiat_004245,usr_000889,2026-01-16T10:41:17,deposit,15223.99,TWD,bank_001271,bank_transfer,completed,,topup_for_trade
fiat_004876,usr_001017,2026-01-16T10:42:20,deposit,13960.87,TWD,bank_001451,bank_transfer,completed,,base_flow
fiat_001794,usr_000388,2026-01-16T10:43:22,deposit,14797.62,TWD,bank_000542,bank_transfer,completed,,topup_for_trade
fiat_004115,usr_000861,2026-01-16T10:47:49,deposit,10148.75,TWD,bank_001229,bank_transfer,completed,,topup_for_trade
fiat_000490,usr_000106,2026-01-16T10:56:11,withdrawal,4412.21,TWD,bank_000148,bank_transfer,completed,,base_flow
fiat_005349,usr_001122,2026-01-16T10:57:39,deposit,9723.22,TWD,bank_001606,bank_transfer,completed,,topup_for_trade
fiat_000312,usr_000067,2026-01-16T11:02:16,deposit,10301.65,TWD,bank_000091,bank_transfer,completed,,topup_for_trade
fiat_003796,usr_000798,2026-01-16T11:06:27,withdrawal,2000.0,TWD,bank_001136,bank_transfer,completed,,base_flow
fiat_005057,usr_001051,2026-01-16T11:13:18,deposit,8560.86,TWD,bank_001502,bank_transfer,completed,,topup_for_trade
fiat_002002,usr_000428,2026-01-16T11:15:13,deposit,269375.62,TWD,bank_000604,bank_transfer,completed,,base_flow
fiat_004861,usr_001014,2026-01-16T11:19:27,deposit,315822.56,TWD,bank_001446,bank_transfer,completed,,base_flow
fiat_000517,usr_000112,2026-01-16T11:19:43,deposit,7339.79,TWD,bank_000157,bank_transfer,completed,,topup_for_trade
fiat_005621,usr_001173,2026-01-16T11:32:45,deposit,10714.55,TWD,bank_001679,bank_transfer,completed,,topup_for_trade
fiat_004454,usr_000940,2026-01-16T11:48:29,withdrawal,316272.2,TWD,bank_001344,bank_transfer,completed,,base_flow
fiat_000641,usr_000143,2026-01-16T11:48:39,withdrawal,2924.94,TWD,bank_000201,bank_transfer,completed,,base_flow
fiat_003026,usr_000637,2026-01-16T11:50:34,withdrawal,1126.2,TWD,bank_000910,bank_transfer,completed,,base_flow
fiat_003979,usr_000832,2026-01-16T11:51:41,deposit,22346.89,TWD,bank_001184,bank_transfer,completed,,topup_for_trade
fiat_003957,usr_000827,2026-01-16T11:54:32,deposit,18329.88,TWD,bank_001178,bank_transfer,completed,,topup_for_trade
fiat_001697,usr_000363,2026-01-16T11:55:12,withdrawal,8309.89,TWD,bank_000505,bank_transfer,completed,,base_flow
fiat_000072,usr_000015,2026-01-16T12:06:08,withdrawal,415.48,TWD,bank_000018,bank_transfer,completed,,base_flow
fiat_004126,usr_000863,2026-01-16T12:07:40,deposit,358576.18,TWD,bank_001232,bank_transfer,completed,,topup_for_trade
fiat_003221,usr_000674,2026-01-16T12:10:55,withdrawal,21487.49,TWD,bank_000962,bank_transfer,completed,,base_flow
fiat_003343,usr_000699,2026-01-16T12:19:14,deposit,4564.34,TWD,bank_000998,bank_transfer,completed,,base_flow
fiat_005292,usr_001109,2026-01-16T12:22:01,withdrawal,9315.81,TWD,bank_001590,bank_transfer,completed,,base_flow
fiat_004415,usr_000931,2026-01-16T12:22:14,deposit,89087.09,TWD,bank_001333,bank_transfer,completed,,topup_for_trade
fiat_002655,usr_000560,2026-01-16T12:37:27,withdrawal,7420.87,TWD,bank_000800,bank_transfer,completed,,base_flow
fiat_002770,usr_000586,2026-01-16T12:38:13,withdrawal,3389.94,TWD,bank_000838,bank_transfer,completed,,base_flow
fiat_004383,usr_000923,2026-01-16T12:39:07,deposit,4505.27,TWD,bank_001321,bank_transfer,completed,,base_flow
fiat_002145,usr_000456,2026-01-16T13:03:11,deposit,168704.08,TWD,bank_000649,bank_transfer,completed,,base_flow
fiat_001167,usr_000258,2026-01-16T13:03:36,deposit,19760.94,TWD,bank_000359,bank_transfer,completed,,topup_for_trade
fiat_002210,usr_000470,2026-01-16T13:08:04,deposit,4575.2,TWD,bank_000673,bank_transfer,completed,,topup_for_trade
fiat_002749,usr_000582,2026-01-16T13:16:57,deposit,496788.9,TWD,bank_000833,bank_transfer,completed,,topup_for_trade
fiat_004667,usr_000976,2026-01-16T13:19:32,withdrawal,100.0,TWD,bank_001394,bank_transfer,completed,,base_flow
fiat_004370,usr_000920,2026-01-16T13:27:28,withdrawal,3563.84,TWD,bank_001317,bank_transfer,completed,,base_flow
fiat_005099,usr_001063,2026-01-16T13:31:15,withdrawal,4207.3,TWD,bank_001519,bank_transfer,completed,,base_flow
fiat_002722,usr_000578,2026-01-16T13:35:34,deposit,25479.39,TWD,bank_000828,bank_transfer,completed,,topup_for_trade
fiat_002450,usr_000521,2026-01-16T13:44:40,withdrawal,6760.12,TWD,bank_000751,bank_transfer,completed,,base_flow
fiat_005557,usr_001162,2026-01-16T14:01:36,deposit,407837.35,TWD,bank_001662,bank_transfer,completed,,topup_for_trade
fiat_003200,usr_000670,2026-01-16T14:04:45,deposit,12558.12,TWD,bank_000956,bank_transfer,completed,,base_flow
fiat_000110,usr_000024,2026-01-16T14:09:50,deposit,14623.89,TWD,bank_000029,bank_transfer,completed,,topup_for_trade
fiat_001811,usr_000391,2026-01-16T14:19:57,deposit,7680.82,TWD,bank_000545,bank_transfer,completed,,base_flow
fiat_000560,usr_000123,2026-01-16T14:22:49,deposit,57397.45,TWD,bank_000174,bank_transfer,completed,,base_flow
fiat_000921,usr_000206,2026-01-16T14:23:07,deposit,3172.15,TWD,bank_000287,bank_transfer,completed,,base_flow
fiat_002266,usr_000483,2026-01-16T14:25:04,withdrawal,5245.88,TWD,bank_000692,bank_transfer,completed,,base_flow
fiat_005476,usr_001147,2026-01-16T14:44:44,deposit,309658.3,TWD,bank_001639,bank_transfer,completed,,topup_for_trade
fiat_001409,usr_000301,2026-01-16T14:52:15,deposit,7573.48,TWD,bank_000423,bank_transfer,completed,,base_flow
fiat_002759,usr_000584,2026-01-16T14:53:29,deposit,6321.4,TWD,bank_000836,bank_transfer,completed,,base_flow
fiat_005666,usr_001182,2026-01-16T14:55:06,deposit,6275.86,TWD,bank_001690,bank_transfer,completed,,topup_for_trade
fiat_005146,usr_001074,2026-01-16T14:58:19,withdrawal,1760.6,TWD,bank_001536,bank_transfer,completed,,base_flow
fiat_003129,usr_000657,2026-01-16T14:58:27,deposit,9296.55,TWD,bank_000935,bank_transfer,completed,,topup_for_trade
fiat_003366,usr_000704,2026-01-16T15:01:34,withdrawal,6686.18,TWD,bank_001004,bank_transfer,completed,,base_flow
fiat_003614,usr_000759,2026-01-16T15:03:02,deposit,758848.7,TWD,bank_001074,bank_transfer,completed,,base_flow
fiat_005650,usr_001179,2026-01-16T15:03:46,deposit,337788.69,TWD,bank_001686,bank_transfer,completed,,topup_for_trade
fiat_005218,usr_001092,2026-01-16T15:11:15,deposit,21219.01,TWD,bank_001564,bank_transfer,completed,,base_flow
fiat_005232,usr_001094,2026-01-16T15:23:01,withdrawal,167030.32,TWD,bank_001567,bank_transfer,completed,,base_flow
fiat_001633,usr_000349,2026-01-16T15:29:34,deposit,2000.0,TWD,bank_000485,bank_transfer,completed,,base_flow
fiat_001213,usr_000265,2026-01-16T15:34:23,deposit,7296.11,TWD,bank_000372,bank_transfer,completed,,base_flow
fiat_005184,usr_001085,2026-01-16T15:38:11,deposit,6046.06,TWD,bank_001552,bank_transfer,completed,,base_flow
fiat_004740,usr_000991,2026-01-16T15:43:47,deposit,5581.32,TWD,bank_001413,bank_transfer,completed,,base_flow
fiat_000891,usr_000199,2026-01-16T15:54:21,deposit,28893.69,TWD,bank_000278,bank_transfer,completed,,topup_for_trade
fiat_004975,usr_001034,2026-01-16T15:57:23,deposit,2000.0,TWD,bank_001477,bank_transfer,completed,,base_flow
fiat_000099,usr_000022,2026-01-16T15:57:57,withdrawal,4523.27,TWD,bank_000026,bank_transfer,completed,,base_flow
fiat_000953,usr_000212,2026-01-16T15:57:58,withdrawal,3907.81,TWD,bank_000296,bank_transfer,completed,,base_flow
fiat_003605,usr_000758,2026-01-16T15:59:45,withdrawal,4966.26,TWD,bank_001073,bank_transfer,completed,,base_flow
fiat_001960,usr_000421,2026-01-16T16:06:32,deposit,2653.82,TWD,bank_000592,bank_transfer,completed,,base_flow
fiat_001494,usr_000319,2026-01-16T16:08:17,deposit,183482.29,TWD,bank_000447,bank_transfer,completed,,base_flow
fiat_004816,usr_001005,2026-01-16T16:23:09,withdrawal,2795.65,TWD,bank_001432,bank_transfer,completed,,base_flow
fiat_004016,usr_000840,2026-01-16T16:29:15,deposit,2300.1,TWD,bank_001198,bank_transfer,completed,,base_flow
fiat_004316,usr_000909,2026-01-16T16:30:10,deposit,5669.89,TWD,bank_001300,bank_transfer,completed,,base_flow
fiat_000874,usr_000196,2026-01-16T16:50:03,deposit,17193.95,TWD,bank_000274,bank_transfer,completed,,base_flow
fiat_001549,usr_000330,2026-01-16T16:58:25,deposit,5336.38,TWD,bank_000461,bank_transfer,completed,,topup_for_trade
fiat_005565,usr_001163,2026-01-16T17:01:11,deposit,13024.29,TWD,bank_001664,bank_transfer,completed,,base_flow
fiat_003134,usr_000658,2026-01-16T17:01:13,deposit,6388.16,TWD,bank_000936,bank_transfer,completed,,base_flow
fiat_005384,usr_001128,2026-01-16T17:08:07,deposit,14286.44,TWD,bank_001614,bank_transfer,completed,,base_flow
fiat_002535,usr_000541,2026-01-16T17:20:02,deposit,538838.77,TWD,bank_000774,bank_transfer,completed,,topup_for_trade
fiat_004218,usr_000883,2026-01-16T17:22:02,deposit,269242.9,TWD,bank_001262,bank_transfer,completed,,base_flow
fiat_004642,usr_000970,2026-01-16T17:32:24,deposit,24196.54,TWD,bank_001386,bank_transfer,completed,,base_flow
fiat_000111,usr_000024,2026-01-16T17:36:59,withdrawal,2659.24,TWD,bank_000029,bank_transfer,completed,,base_flow
fiat_000528,usr_000116,2026-01-16T17:37:56,withdrawal,7462.35,TWD,bank_000162,bank_transfer,completed,,base_flow
fiat_004056,usr_000848,2026-01-16T17:39:30,deposit,10569.02,TWD,bank_001210,bank_transfer,completed,,topup_for_trade
fiat_002951,usr_000621,2026-01-16T17:43:40,deposit,16788.74,TWD,bank_000888,bank_transfer,completed,,base_flow
fiat_002376,usr_000506,2026-01-16T17:44:59,deposit,154190.64,TWD,bank_000728,bank_transfer,completed,,base_flow
fiat_001996,usr_000427,2026-01-16T18:06:36,deposit,2000.0,TWD,bank_000603,bank_transfer,completed,,base_flow
fiat_001588,usr_000340,2026-01-16T18:16:03,deposit,3103.39,TWD,bank_000473,bank_transfer,completed,,topup_for_trade
fiat_003455,usr_000725,2026-01-16T18:20:04,withdrawal,3929.66,TWD,bank_001031,bank_transfer,completed,,base_flow
fiat_003770,usr_000790,2026-01-16T18:22:12,deposit,3899.16,TWD,bank_001126,bank_transfer,completed,,base_flow
fiat_000595,usr_000130,2026-01-16T18:23:03,deposit,10287.47,TWD,bank_000184,bank_transfer,completed,,topup_for_trade
fiat_002694,usr_000570,2026-01-16T18:23:11,deposit,41781.72,TWD,bank_000815,bank_transfer,completed,,base_flow
fiat_003097,usr_000650,2026-01-16T18:39:22,deposit,9927.96,TWD,bank_000927,bank_transfer,completed,,base_flow
fiat_004992,usr_001037,2026-01-16T18:40:22,withdrawal,387500.36,TWD,bank_001481,bank_transfer,completed,,base_flow
fiat_001207,usr_000264,2026-01-16T18:58:04,deposit,5925.9,TWD,bank_000370,bank_transfer,completed,,base_flow
fiat_003367,usr_000704,2026-01-16T19:04:06,deposit,9645.78,TWD,bank_001004,bank_transfer,completed,,topup_for_trade
fiat_004074,usr_000852,2026-01-16T19:13:36,withdrawal,3678.41,TWD,bank_001215,bank_transfer,completed,,base_flow
fiat_005339,usr_001119,2026-01-16T19:15:16,withdrawal,2758.73,TWD,bank_001602,bank_transfer,completed,,base_flow
fiat_003100,usr_000651,2026-01-16T19:22:15,deposit,7874.4,TWD,bank_000928,bank_transfer,completed,,base_flow
fiat_004551,usr_000954,2026-01-16T19:26:53,deposit,275881.63,TWD,bank_001365,bank_transfer,completed,,base_flow
fiat_000690,usr_000154,2026-01-16T19:29:53,withdrawal,5240.94,TWD,bank_000217,bank_transfer,completed,,base_flow
fiat_003838,usr_000808,2026-01-16T19:30:37,deposit,2992.72,TWD,bank_001148,bank_transfer,completed,,base_flow
fiat_004552,usr_000954,2026-01-16T19:35:30,deposit,728983.82,TWD,bank_001366,bank_transfer,completed,,topup_for_trade
fiat_000399,usr_000087,2026-01-16T19:47:31,deposit,7384.26,TWD,bank_000119,bank_transfer,completed,,base_flow
fiat_001057,usr_000232,2026-01-16T19:54:51,deposit,3967.21,TWD,bank_000322,bank_transfer,completed,,base_flow
fiat_004843,usr_001011,2026-01-16T19:55:36,deposit,5787.24,TWD,bank_001442,bank_transfer,completed,,base_flow
fiat_001641,usr_000351,2026-01-16T19:57:30,deposit,4183.2,TWD,bank_000487,bank_transfer,completed,,base_flow
fiat_002846,usr_000599,2026-01-16T19:57:34,withdrawal,100.0,TWD,bank_000857,bank_transfer,completed,,base_flow
fiat_002645,usr_000558,2026-01-16T19:59:01,withdrawal,2081.84,TWD,bank_000797,bank_transfer,completed,,base_flow
fiat_002388,usr_000508,2026-01-16T20:00:41,deposit,247997.85,TWD,bank_000733,bank_transfer,completed,,base_flow
fiat_000159,usr_000033,2026-01-16T20:24:30,deposit,6928.19,TWD,bank_000042,bank_transfer,completed,,topup_for_trade
fiat_000700,usr_000156,2026-01-16T20:35:58,withdrawal,4924.2,TWD,bank_000219,bank_transfer,completed,,base_flow
fiat_000780,usr_000178,2026-01-16T20:43:30,deposit,2262.09,TWD,bank_000252,bank_transfer,completed,,topup_for_trade
fiat_001717,usr_000370,2026-01-16T20:44:19,withdrawal,9645.77,TWD,bank_000517,bank_transfer,completed,,base_flow
fiat_000585,usr_000128,2026-01-16T20:47:28,withdrawal,1121.4,TWD,bank_000180,bank_transfer,completed,,base_flow
fiat_003115,usr_000655,2026-01-16T21:01:12,deposit,11770.63,TWD,bank_000932,bank_transfer,completed,,topup_for_trade
fiat_005298,usr_001111,2026-01-16T21:10:27,withdrawal,2523.47,TWD,bank_001592,bank_transfer,completed,,base_flow
fiat_000763,usr_000172,2026-01-16T21:16:21,withdrawal,100.0,TWD,bank_000243,bank_transfer,completed,,base_flow
fiat_005678,usr_001183,2026-01-16T21:19:09,withdrawal,327185.81,TWD,bank_001694,bank_transfer,completed,,base_flow
fiat_002847,usr_000599,2026-01-16T21:40:01,deposit,29204.81,TWD,bank_000857,bank_transfer,completed,,base_flow
fiat_000663,usr_000147,2026-01-16T21:40:04,deposit,125830.05,TWD,bank_000208,bank_transfer,completed,,base_flow
fiat_002731,usr_000579,2026-01-16T21:40:31,withdrawal,4465.25,TWD,bank_000829,bank_transfer,completed,,base_flow
fiat_004505,usr_000946,2026-01-16T21:51:05,deposit,15386.01,TWD,bank_001353,bank_transfer,completed,,topup_for_trade
fiat_003008,usr_000634,2026-01-16T22:04:00,deposit,18060.63,TWD,bank_000907,bank_transfer,completed,,base_flow
fiat_004866,usr_001015,2026-01-16T22:06:51,deposit,21077.7,TWD,bank_001447,bank_transfer,completed,,topup_for_trade
fiat_003027,usr_000637,2026-01-16T22:27:12,deposit,3483.78,TWD,bank_000910,bank_transfer,completed,,base_flow
fiat_004432,usr_000937,2026-01-16T22:30:23,withdrawal,3336.19,TWD,bank_001340,bank_transfer,completed,,base_flow
fiat_005468,usr_001146,2026-01-16T22:39:37,deposit,24014.06,TWD,bank_001638,bank_transfer,completed,,topup_for_trade
fiat_004270,usr_000896,2026-01-16T22:42:33,deposit,8542.86,TWD,bank_001281,bank_transfer,completed,,base_flow
fiat_003416,usr_000713,2026-01-16T22:44:04,withdrawal,5865.37,TWD,bank_001017,bank_transfer,completed,,base_flow
fiat_001552,usr_000332,2026-01-16T22:44:07,withdrawal,2779.09,TWD,bank_000463,bank_transfer,completed,,base_flow
fiat_004222,usr_000884,2026-01-16T22:46:39,deposit,5469.98,TWD,bank_001264,bank_transfer,completed,,topup_for_trade
fiat_001258,usr_000273,2026-01-16T22:51:16,withdrawal,7389.22,TWD,bank_000384,bank_transfer,completed,,base_flow
fiat_002921,usr_000614,2026-01-16T23:12:03,deposit,16891.43,TWD,bank_000878,bank_transfer,completed,,topup_for_trade
fiat_004561,usr_000955,2026-01-16T23:12:10,deposit,2611.6,TWD,bank_001367,bank_transfer,completed,,base_flow
fiat_002891,usr_000608,2026-01-16T23:26:06,deposit,43844.66,TWD,bank_000870,bank_transfer,completed,,base_flow
fiat_003880,usr_000813,2026-01-16T23:35:09,deposit,24304.66,TWD,bank_001158,bank_transfer,completed,,topup_for_trade
fiat_005065,usr_001053,2026-01-16T23:51:54,deposit,11795.91,TWD,bank_001505,bank_transfer,completed,,topup_for_trade
fiat_000322,usr_000070,2026-01-17T00:00:14,deposit,457196.35,TWD,bank_000095,bank_transfer,completed,,base_flow
fiat_003760,usr_000787,2026-01-17T00:11:00,deposit,9671.95,TWD,bank_001122,bank_transfer,completed,,base_flow
fiat_000046,usr_000010,2026-01-17T00:25:43,withdrawal,23544.16,TWD,bank_000012,bank_transfer,completed,,base_flow
fiat_005467,usr_001146,2026-01-17T00:25:59,deposit,9307.88,TWD,bank_001638,bank_transfer,completed,,base_flow
fiat_000154,usr_000032,2026-01-17T00:54:16,deposit,9581.28,TWD,bank_000041,bank_transfer,completed,,base_flow
