link_id,user_id,device_id,is_primary,first_seen_at,last_seen_at
udl_000605,usr_000363,dev_000605,0,2025-12-18T12:02:05,2026-01-31T00:00:00
udl_000606,usr_000364,dev_000606,1,2025-12-14T18:00:54,2026-01-31T00:00:00
udl_000607,usr_000365,dev_000607,1,2025-12-27T17:45:09,2026-01-31T00:00:00
udl_000608,usr_000365,dev_000608,0,2025-12-18T07:53:12,2026-01-31T00:00:00
udl_001979,usr_000365,dev_001973,0,2026-01-29T09:16:51,2026-01-31T00:00:00
udl_000609,usr_000366,dev_000609,1,2025-12-30T11:17:41,2026-01-31T00:00:00
udl_000610,usr_000367,dev_000610,1,2025-12-22T23:09:43,2026-01-31T00:00:00
udl_000611,usr_000368,dev_000611,1,2025-12-13T12:26:16,2026-01-31T00:00:00
udl_000612,usr_000369,dev_000612,1,2025-12-24T18:26:34,2026-01-31T00:00:00
udl_000613,usr_000369,dev_000613,0,2025-12-28T14:47:47,2026-01-31T00:00:00
udl_000614,usr_000370,dev_000614,1,2026-01-01T01:31:49,2026-01-31T00:00:00
udl_000615,usr_000370,dev_000615,0,2025-12-15T16:49:28,2026-01-31T00:00:00
udl_000616,usr_000370,dev_000616,0,2025-12-13T02:53:43,2026-01-31T00:00:00
udl_000617,usr_000371,dev_000617,1,2025-12-15T12:38:22,2026-01-31T00:00:00
udl_000618,usr_000371,dev_000618,0,2025-12-27T23:22:54,2026-01-31T00:00:00
udl_000619,usr_000372,dev_000619,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000620,usr_000372,dev_000620,0,2026-01-01T14:04:47,2026-01-31T00:00:00
udl_000621,usr_000373,dev_000621,1,2025-12-16T13:24:17,2026-01-31T00:00:00
udl_000622,usr_000373,dev_000622,0,2025-12-14T21:02:43,2026-01-31T00:00:00
udl_000623,usr_000373,dev_000623,0,2025-12-25T09:59:25,2026-01-31T00:00:00
udl_000624,usr_000374,dev_000624,1,2025-12-22T01:05:48,2026-01-31T00:00:00
udl_000625,usr_000374,dev_000625,0,2025-12-30T00:39:26,2026-01-31T00:00:00
udl_000626,usr_000375,dev_000626,1,2025-12-13T15:15:17,2026-01-31T00:00:00
udl_000627,usr_000375,dev_000627,0,2025-12-25T01:39:26,2026-01-31T00:00:00
udl_000628,usr_000376,dev_000628,1,2025-12-16T21:42:57,2026-01-31T00:00:00
udl_000629,usr_000377,dev_000629,1,2025-12-13T20:53:53,2026-01-31T00:00:00
udl_000630,usr_000377,dev_000630,0,2025-12-27T12:16:08,2026-01-31T00:00:00
udl_000631,usr_000378,dev_000631,1,2025-12-28T13:23:25,2026-01-31T00:00:00
udl_000632,usr_000378,dev_000632,0,2025-12-12T12:28:06,2026-01-31T00:00:00
udl_000633,usr_000379,dev_000633,1,2025-12-26T15:27:33,2026-01-31T00:00:00
udl_000634,usr_000380,dev_000634,1,2025-12-13T14:14:19,2026-01-31T00:00:00
udl_000635,usr_000381,dev_000635,1,2025-12-18T14:14:38,2026-01-31T00:00:00
udl_000636,usr_000381,dev_000636,0,2025-12-21T14:49:42,2026-01-31T00:00:00
udl_000637,usr_000382,dev_000637,1,2025-12-30T11:27:42,2026-01-31T00:00:00
udl_000638,usr_000382,dev_000638,0,2025-12-25T16:01:47,2026-01-31T00:00:00
udl_000639,usr_000383,dev_000639,1,2025-12-20T19:44:14,2026-01-31T00:00:00
udl_000640,usr_000384,dev_000640,1,2025-12-17T18:09:15,2026-01-31T00:00:00
udl_000641,usr_000385,dev_000641,1,2025-12-13T14:16:28,2026-01-31T00:00:00
udl_000642,usr_000386,dev_000642,1,2025-12-16T21:45:45,2026-01-31T00:00:00
udl_000643,usr_000386,dev_000643,0,2025-12-12T09:50:54,2026-01-31T00:00:00
udl_000644,usr_000387,dev_000644,1,2025-12-15T23:51:37,2026-01-31T00:00:00
udl_000645,usr_000388,dev_000645,1,2025-12-16T08:17:36,2026-01-31T00:00:00
udl_000646,usr_000388,dev_000646,0,2025-12-27T18:59:59,2026-01-31T00:00:00
udl_000647,usr_000389,dev_000647,1,2025-12-17T10:03:53,2026-01-31T00:00:00
udl_000648,usr_000390,dev_000648,1,2025-12-29T15:44:38,2026-01-31T00:00:00
udl_000649,usr_000390,dev_000649,0,2025-12-24T18:18:22,2026-01-31T00:00:00
udl_000650,usr_000391,dev_000650,1,2025-12-20T13:16:17,2026-01-31T00:00:00
udl_000651,usr_000392,dev_000651,1,2025-12-23T17:41:28,2026-01-31T00:00:00
udl_000652,usr_000393,dev_000652,1,2025-12-26T00:07:48,2026-01-31T00:00:00
udl_000653,usr_000393,dev_000653,0,2025-12-31T13:51:25,2026-01-31T00:00:00
udl_000654,usr_000394,dev_000654,1,2025-12-23T00:21:49,2026-01-31T00:00:00
udl_000655,usr_000394,dev_000655,0,2025-12-15T13:58:26,2026-01-31T00:00:00
udl_000656,usr_000394,dev_000656,0,2025-12-16T23:07:00,2026-01-31T00:00:00
udl_000657,usr_000395,dev_000657,1,2025-12-13T22:24:09,2026-01-31T00:00:00
udl_001975,usr_000395,dev_001972,0,2026-01-29T13:59:00,2026-01-31T00:00:00
udl_000658,usr_000396,dev_000658,1,2025-12-16T12:20:07,2026-01-31T00:00:00
udl_000659,usr_000397,dev_000659,1,2025-12-28T16:42:08,2026-01-31T00:00:00
udl_000660,usr_000397,dev_000660,0,2025-12-31T13:49:48,2026-01-31T00:00:00
udl_000661,usr_000397,dev_000661,0,2025-12-14T13:14:00,2026-01-31T00:00:00
udl_000662,usr_000398,dev_000662,1,2026-01-01T07:53:59,2026-01-31T00:00:00
udl_000663,usr_000398,dev_000663,0,2025-12-20T14:58:14,2026-01-31T00:00:00
udl_000664,usr_000399,dev_000664,1,2025-12-24T17:48:22,2026-01-31T00:00:00
udl_000665,usr_000400,dev_000665,1,2025-12-24T14:02:56,2026-01-31T00:00:00
udl_000666,usr_000401,dev_000666,1,2025-12-25T22:22:59,2026-01-31T00:00:00
udl_000667,usr_000402,dev_000667,1,2025-12-29T17:19:11,2026-01-31T00:00:00
udl_000668,usr_000402,dev_000668,0,2025-12-27T18:23:55,2026-01-31T00:00:00
udl_000669,usr_000403,dev_000669,1,2025-12-21T23:38:36,2026-01-31T00:00:00
udl_000670,usr_000403,dev_000670,0,2025-12-31T03:29:42,2026-01-31T00:00:00
udl_000671,usr_000404,dev_000671,1,2025-12-27T11:07:43,2026-01-31T00:00:00
udl_000672,usr_000405,dev_000672,1,2025-12-23T14:55:53,2026-01-31T00:00:00
udl_000673,usr_000405,dev_000673,0,2025-12-20T14:03:10,2026-01-31T00:00:00
udl_000674,usr_000405,dev_000674,0,2025-12-23T17:55:51,2026-01-31T00:00:00
udl_000675,usr_000405,dev_000675,0,2026-01-01T14:47:05,2026-01-31T00:00:00
udl_000676,usr_000406,dev_000676,1,2025-12-19T14:19:47,2026-01-31T00:00:00
udl_000677,usr_000407,dev_000677,1,2025-12-25T17:57:25,2026-01-31T00:00:00
udl_000678,usr_000408,dev_000678,1,2025-12-20T13:28:55,2026-01-31T00:00:00
udl_000679,usr_000408,dev_000679,0,2025-12-23T23:43:11,2026-01-31T00:00:00
udl_000680,usr_000409,dev_000680,1,2025-12-22T22:49:00,2026-01-31T00:00:00
udl_000681,usr_000409,dev_000681,0,2025-12-12T20:02:31,2026-01-31T00:00:00
udl_000682,usr_000410,dev_000682,1,2025-12-26T17:32:15,2026-01-31T00:00:00
udl_000683,usr_000411,dev_000683,1,2025-12-23T07:57:08,2026-01-31T00:00:00
udl_000684,usr_000412,dev_000684,1,2025-12-16T23:54:24,2026-01-31T00:00:00
udl_000685,usr_000413,dev_000685,1,2025-12-14T14:09:55,2026-01-31T00:00:00
udl_000686,usr_000414,dev_000686,1,2025-12-21T11:56:45,2026-01-31T00:00:00
udl_000687,usr_000414,dev_000687,0,2025-12-21T09:01:28,2026-01-31T00:00:00
udl_000688,usr_000415,dev_000688,1,2025-12-27T11:31:03,2026-01-31T00:00:00
udl_000689,usr_000416,dev_000689,1,2025-12-20T17:01:24,2026-01-31T00:00:00
udl_000690,usr_000416,dev_000690,0,2025-12-23T11:18:52,2026-01-31T00:00:00
udl_000691,usr_000417,dev_000691,1,2025-12-27T21:26:32,2026-01-31T00:00:00
udl_000692,usr_000417,dev_000692,0,2025-12-14T10:48:45,2026-01-31T00:00:00
udl_000693,usr_000418,dev_000693,1,2025-12-14T09:50:48,2026-01-31T00:00:00
udl_000694,usr_000418,dev_000694,0,2025-12-24T11:39:45,2026-01-31T00:00:00
udl_000695,usr_000419,dev_000695,1,2025-12-20T19:47:00,2026-01-31T00:00:00
udl_000696,usr_000420,dev_000696,1,2025-12-14T13:24:52,2026-01-31T00:00:00
udl_000697,usr_000420,dev_000697,0,2025-12-25T16:09:12,2026-01-31T00:00:00
udl_000698,usr_000421,dev_000698,1,2025-12-29T18:24:43,2026-01-31T00:00:00
udl_000699,usr_000422,dev_000699,1,2025-12-20T15:16:13,2026-01-31T00:00:00
udl_000700,usr_000422,dev_000700,0,2025-12-23T13:51:16,2026-01-31T00:00:00
udl_000701,usr_000423,dev_000701,1,2025-12-25T19:11:54,2026-01-31T00:00:00
udl_000702,usr_000423,dev_000702,0,2025-12-12T16:51:32,2026-01-31T00:00:00
udl_000703,usr_000424,dev_000703,1,2025-12-31T19:06:25,2026-01-31T00:00:00
udl_000704,usr_000425,dev_000704,1,2025-12-13T21:40:57,2026-01-31T00:00:00
udl_000705,usr_000426,dev_000705,1,2025-12-22T03:21:30,2026-01-31T00:00:00
udl_000706,usr_000426,dev_000706,0,2025-12-19T09:11:25,2026-01-31T00:00:00
udl_000707,usr_000427,dev_000707,1,2025-12-19T10:45:49,2026-01-31T00:00:00
udl_000708,usr_000428,dev_000708,1,2026-01-01T23:30:05,2026-01-31T00:00:00
udl_000709,usr_000428,dev_000709,0,2025-12-26T13:38:06,2026-01-31T00:00:00
udl_000710,usr_000429,dev_000710,1,2026-01-01T17:22:52,2026-01-31T00:00:00
udl_000711,usr_000429,dev_000711,0,2025-12-24T18:36:16,2026-01-31T00:00:00
udl_000712,usr_000429,dev_000712,0,2025-12-17T15:42:52,2026-01-31T00:00:00
udl_000713,usr_000430,dev_000713,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000714,usr_000430,dev_000714,0,2025-12-24T11:06:36,2026-01-31T00:00:00
udl_000715,usr_000431,dev_000715,1,2025-12-28T22:11:22,2026-01-31T00:00:00
udl_000716,usr_000431,dev_000716,0,2026-01-01T13:34:07,2026-01-31T00:00:00
udl_000717,usr_000432,dev_000717,1,2025-12-20T15:07:09,2026-01-31T00:00:00
udl_000718,usr_000432,dev_000718,0,2025-12-18T16:02:13,2026-01-31T00:00:00
udl_000719,usr_000433,dev_000719,1,2025-12-23T08:36:10,2026-01-31T00:00:00
udl_000720,usr_000433,dev_000720,0,2025-12-12T22:41:17,2026-01-31T00:00:00
udl_000721,usr_000433,dev_000721,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000722,usr_000434,dev_000722,1,2025-12-24T21:00:51,2026-01-31T00:00:00
udl_000723,usr_000434,dev_000723,0,2025-12-30T13:17:51,2026-01-31T00:00:00
udl_000724,usr_000435,dev_000724,1,2025-12-14T14:02:54,2026-01-31T00:00:00
udl_000725,usr_000436,dev_000725,1,2025-12-13T22:59:21,2026-01-31T00:00:00
udl_000726,usr_000436,dev_000726,0,2025-12-30T11:03:28,2026-01-31T00:00:00
udl_000727,usr_000437,dev_000727,1,2025-12-14T14:44:48,2026-01-31T00:00:00
udl_000728,usr_000438,dev_000728,1,2025-12-12T19:52:45,2026-01-31T00:00:00
udl_000729,usr_000438,dev_000729,0,2025-12-25T15:32:33,2026-01-31T00:00:00
udl_000730,usr_000439,dev_000730,1,2025-12-17T19:18:11,2026-01-31T00:00:00
udl_000731,usr_000440,dev_000731,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000732,usr_000441,dev_000732,1,2025-12-14T17:42:34,2026-01-31T00:00:00
udl_000733,usr_000441,dev_000733,0,2025-12-30T16:11:14,2026-01-31T00:00:00
udl_000734,usr_000442,dev_000734,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000735,usr_000443,dev_000735,1,2025-12-12T22:22:04,2026-01-31T00:00:00
udl_000736,usr_000443,dev_000736,0,2025-12-23T13:06:12,2026-01-31T00:00:00
udl_000737,usr_000444,dev_000737,1,2025-12-20T08:31:56,2026-01-31T00:00:00
udl_000738,usr_000445,dev_000738,1,2025-12-17T13:37:27,2026-01-31T00:00:00
udl_000739,usr_000446,dev_000739,1,2025-12-20T07:28:02,2026-01-31T00:00:00
udl_000740,usr_000446,dev_000740,0,2026-01-01T19:11:48,2026-01-31T00:00:00
udl_000741,usr_000446,dev_000741,0,2025-12-18T16:31:16,2026-01-31T00:00:00
udl_000742,usr_000447,dev_000742,1,2025-12-23T19:32:30,2026-01-31T00:00:00
udl_000743,usr_000448,dev_000743,1,2025-12-21T18:15:40,2026-01-31T00:00:00
udl_000744,usr_000449,dev_000744,1,2025-12-29T12:03:43,2026-01-31T00:00:00
udl_000745,usr_000449,dev_000745,0,2025-12-21T00:28:48,2026-01-31T00:00:00
udl_000746,usr_000450,dev_000746,1,2025-12-15T20:42:31,2026-01-31T00:00:00
udl_000747,usr_000450,dev_000747,0,2025-12-29T14:05:33,2026-01-31T00:00:00
udl_000748,usr_000450,dev_000748,0,2025-12-27T09:36:35,2026-01-31T00:00:00
udl_000749,usr_000451,dev_000749,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000750,usr_000451,dev_000750,0,2025-12-28T04:09:16,2026-01-31T00:00:00
udl_000751,usr_000452,dev_000751,1,2025-12-22T12:20:05,2026-01-31T00:00:00
udl_000752,usr_000452,dev_000752,0,2025-12-14T07:40:08,2026-01-31T00:00:00
udl_000753,usr_000452,dev_000753,0,2025-12-13T12:11:04,2026-01-31T00:00:00
udl_000754,usr_000453,dev_000754,1,2025-12-16T22:23:03,2026-01-31T00:00:00
udl_000755,usr_000453,dev_000755,0,2025-12-16T15:23:37,2026-01-31T00:00:00
udl_000756,usr_000453,dev_000756,0,2025-12-17T11:21:01,2026-01-31T00:00:00
udl_000757,usr_000454,dev_000757,1,2025-12-25T10:23:51,2026-01-31T00:00:00
udl_000758,usr_000455,dev_000758,1,2026-01-01T21:01:28,2026-01-31T00:00:00
udl_000759,usr_000455,dev_000759,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000760,usr_000456,dev_000760,1,2025-12-27T20:43:46,2026-01-31T00:00:00
udl_000761,usr_000456,dev_000761,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000762,usr_000456,dev_000762,0,2025-12-20T23:17:02,2026-01-31T00:00:00
udl_000763,usr_000457,dev_000763,1,2025-12-17T09:07:02,2026-01-31T00:00:00
udl_000764,usr_000457,dev_000764,0,2026-01-01T16:33:24,2026-01-31T00:00:00
udl_000765,usr_000458,dev_000765,1,2025-12-14T22:21:03,2026-01-31T00:00:00
udl_000766,usr_000458,dev_000766,0,2025-12-12T14:34:45,2026-01-31T00:00:00
udl_000767,usr_000458,dev_000767,0,2025-12-17T00:33:37,2026-01-31T00:00:00
udl_000768,usr_000459,dev_000768,1,2026-01-01T14:41:22,2026-01-31T00:00:00
udl_000769,usr_000459,dev_000769,0,2025-12-30T20:21:02,2026-01-31T00:00:00
udl_000770,usr_000460,dev_000770,1,2025-12-24T12:59:18,2026-01-31T00:00:00
udl_000771,usr_000461,dev_000771,1,2025-12-17T12:56:53,2026-01-31T00:00:00
udl_000772,usr_000461,dev_000772,0,2025-12-20T03:34:00,2026-01-31T00:00:00
udl_000773,usr_000462,dev_000773,1,2025-12-27T00:09:54,2026-01-31T00:00:00
udl_000774,usr_000463,dev_000774,1,2025-12-18T20:04:52,2026-01-31T00:00:00
udl_000775,usr_000464,dev_000775,1,2025-12-29T16:46:40,2026-01-31T00:00:00
udl_000776,usr_000465,dev_000776,1,2025-12-19T15:53:51,2026-01-31T00:00:00
udl_000777,usr_000465,dev_000777,0,2025-12-26T18:13:55,2026-01-31T00:00:00
udl_000778,usr_000466,dev_000778,1,2025-12-21T16:25:31,2026-01-31T00:00:00
udl_000779,usr_000467,dev_000779,1,2025-12-29T11:26:56,2026-01-31T00:00:00
udl_000780,usr_000467,dev_000780,0,2025-12-20T10:51:30,2026-01-31T00:00:00
udl_000781,usr_000467,dev_000781,0,2025-12-14T11:12:05,2026-01-31T00:00:00
udl_000782,usr_000468,dev_000782,1,2025-12-20T16:33:13,2026-01-31T00:00:00
udl_000783,usr_000468,dev_000783,0,2025-12-14T13:22:25,2026-01-31T00:00:00
udl_000784,usr_000469,dev_000784,1,2025-12-23T21:37:29,2026-01-31T00:00:00
udl_000785,usr_000469,dev_000785,0,2025-12-12T10:52:04,2026-01-31T00:00:00
udl_000786,usr_000469,dev_000786,0,2025-12-16T19:34:42,2026-01-31T00:00:00
udl_000787,usr_000470,dev_000787,1,2025-12-19T10:20:20,2026-01-31T00:00:00
udl_000788,usr_000471,dev_000788,1,2026-01-01T14:22:21,2026-01-31T00:00:00
udl_000789,usr_000472,dev_000789,1,2026-01-01T09:53:54,2026-01-31T00:00:00
udl_000790,usr_000473,dev_000790,1,2025-12-19T17:23:20,2026-01-31T00:00:00
udl_000791,usr_000474,dev_000791,1,2025-12-30T21:37:05,2026-01-31T00:00:00
udl_000792,usr_000474,dev_000792,0,2025-12-17T21:25:45,2026-01-31T00:00:00
udl_000793,usr_000475,dev_000793,1,2025-12-12T13:51:26,2026-01-31T00:00:00
udl_000794,usr_000475,dev_000794,0,2025-12-25T22:18:52,2026-01-31T00:00:00
udl_000795,usr_000476,dev_000795,1,2025-12-12T12:56:08,2026-01-31T00:00:00
udl_000796,usr_000476,dev_000796,0,2025-12-18T12:14:31,2026-01-31T00:00:00
udl_000797,usr_000477,dev_000797,1,2025-12-22T11:58:34,2026-01-31T00:00:00
udl_000798,usr_000477,dev_000798,0,2025-12-31T10:32:09,2026-01-31T00:00:00
udl_000799,usr_000477,dev_000799,0,2025-12-25T18:43:36,2026-01-31T00:00:00
udl_000800,usr_000478,dev_000800,1,2025-12-20T12:49:43,2026-01-31T00:00:00
udl_000801,usr_000478,dev_000801,0,2025-12-15T02:38:46,2026-01-31T00:00:00
udl_000802,usr_000479,dev_000802,1,2025-12-29T10:37:47,2026-01-31T00:00:00
udl_000803,usr_000479,dev_000803,0,2025-12-27T04:50:15,2026-01-31T00:00:00
udl_000804,usr_000480,dev_000804,1,2025-12-17T15:01:57,2026-01-31T00:00:00
udl_000805,usr_000480,dev_000805,0,2025-12-30T18:00:44,2026-01-31T00:00:00
udl_000806,usr_000481,dev_000806,1,2025-12-27T08:57:02,2026-01-31T00:00:00
udl_000807,usr_000482,dev_000807,1,2025-12-13T18:14:07,2026-01-31T00:00:00
udl_000808,usr_000483,dev_000808,1,2025-12-17T12:49:01,2026-01-31T00:00:00
udl_000809,usr_000483,dev_000809,0,2025-12-18T11:18:43,2026-01-31T00:00:00
udl_000810,usr_000484,dev_000810,1,2025-12-19T03:25:17,2026-01-31T00:00:00
udl_000811,usr_000484,dev_000811,0,2025-12-12T08:28:10,2026-01-31T00:00:00
udl_000812,usr_000485,dev_000812,1,2025-12-13T20:34:22,2026-01-31T00:00:00
udl_000813,usr_000486,dev_000813,1,2025-12-27T21:29:28,2026-01-31T00:00:00
udl_000814,usr_000487,dev_000814,1,2025-12-26T12:28:29,2026-01-31T00:00:00
udl_000815,usr_000488,dev_000815,1,2025-12-31T15:25:42,2026-01-31T00:00:00
udl_000816,usr_000489,dev_000816,1,2025-12-19T18:24:40,2026-01-31T00:00:00
udl_000817,usr_000489,dev_000817,0,2025-12-20T19:05:23,2026-01-31T00:00:00
udl_000818,usr_000490,dev_000818,1,2025-12-14T15:45:19,2026-01-31T00:00:00
udl_000819,usr_000490,dev_000819,0,2025-12-31T10:17:48,2026-01-31T00:00:00
udl_000820,usr_000491,dev_000820,1,2025-12-29T09:47:12,2026-01-31T00:00:00
udl_000821,usr_000492,dev_000821,1,2026-01-01T09:00:27,2026-01-31T00:00:00
udl_000822,usr_000492,dev_000822,0,2025-12-17T12:46:12,2026-01-31T00:00:00
udl_000823,usr_000493,dev_000823,1,2025-12-24T10:14:53,2026-01-31T00:00:00
udl_000824,usr_000493,dev_000824,0,2025-12-17T17:20:47,2026-01-31T00:00:00
udl_000825,usr_000494,dev_000825,1,2025-12-25T19:33:22,2026-01-31T00:00:00
udl_000826,usr_000494,dev_000826,0,2025-12-25T13:43:29,2026-01-31T00:00:00
udl_000827,usr_000495,dev_000827,1,2025-12-22T09:41:15,2026-01-31T00:00:00
udl_000828,usr_000495,dev_000828,0,2025-12-25T20:49:49,2026-01-31T00:00:00
udl_000829,usr_000496,dev_000829,1,2025-12-24T16:55:37,2026-01-31T00:00:00
udl_000830,usr_000497,dev_000830,1,2025-12-24T20:10:39,2026-01-31T00:00:00
udl_000831,usr_000498,dev_000831,1,2025-12-21T07:30:05,2026-01-31T00:00:00
udl_000832,usr_000499,dev_000832,1,2025-12-26T14:21:48,2026-01-31T00:00:00
udl_000833,usr_000500,dev_000833,1,2025-12-16T12:12:41,2026-01-31T00:00:00
udl_000834,usr_000501,dev_000834,1,2025-12-26T12:37:18,2026-01-31T00:00:00
udl_000835,usr_000501,dev_000835,0,2025-12-19T20:32:39,2026-01-31T00:00:00
udl_000836,usr_000502,dev_000836,1,2025-12-16T04:24:31,2026-01-31T00:00:00
udl_000837,usr_000502,dev_000837,0,2025-12-27T13:48:02,2026-01-31T00:00:00
udl_000838,usr_000502,dev_000838,0,2025-12-19T12:48:41,2026-01-31T00:00:00
udl_000839,usr_000503,dev_000839,1,2025-12-28T23:55:12,2026-01-31T00:00:00
udl_000840,usr_000504,dev_000840,1,2025-12-19T14:40:00,2026-01-31T00:00:00
udl_000841,usr_000504,dev_000841,0,2025-12-30T12:11:08,2026-01-31T00:00:00
udl_000842,usr_000505,dev_000842,1,2025-12-19T08:31:40,2026-01-31T00:00:00
udl_000843,usr_000505,dev_000843,0,2025-12-14T12:15:00,2026-01-31T00:00:00
udl_000844,usr_000506,dev_000844,1,2025-12-12T18:53:45,2026-01-31T00:00:00
udl_000845,usr_000506,dev_000845,0,2025-12-28T10:19:55,2026-01-31T00:00:00
udl_000846,usr_000506,dev_000846,0,2025-12-25T08:00:15,2026-01-31T00:00:00
udl_000847,usr_000506,dev_000847,0,2025-12-30T16:26:08,2026-01-31T00:00:00
udl_000848,usr_000507,dev_000848,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000849,usr_000508,dev_000849,1,2025-12-17T23:04:20,2026-01-31T00:00:00
udl_000850,usr_000508,dev_000850,0,2025-12-14T13:28:26,2026-01-31T00:00:00
udl_000851,usr_000508,dev_000851,0,2025-12-30T16:17:45,2026-01-31T00:00:00
udl_000852,usr_000509,dev_000852,1,2025-12-24T09:42:14,2026-01-31T00:00:00
udl_000853,usr_000509,dev_000853,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000854,usr_000510,dev_000854,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000855,usr_000510,dev_000855,0,2025-12-26T12:04:25,2026-01-31T00:00:00
udl_000856,usr_000511,dev_000856,1,2025-12-26T18:02:01,2026-01-31T00:00:00
udl_000857,usr_000511,dev_000857,0,2025-12-20T17:45:14,2026-01-31T00:00:00
udl_000858,usr_000512,dev_000858,1,2026-01-01T07:57:37,2026-01-31T00:00:00
udl_000859,usr_000513,dev_000859,1,2025-12-27T15:29:18,2026-01-31T00:00:00
udl_000860,usr_000514,dev_000860,1,2025-12-27T08:45:50,2026-01-31T00:00:00
udl_000861,usr_000514,dev_000861,0,2025-12-16T14:20:51,2026-01-31T00:00:00
udl_000862,usr_000515,dev_000862,1,2025-12-15T20:20:14,2026-01-31T00:00:00
udl_000863,usr_000516,dev_000863,1,2025-12-29T18:20:29,2026-01-31T00:00:00
udl_000864,usr_000516,dev_000864,0,2025-12-29T08:32:47,2026-01-31T00:00:00
udl_000865,usr_000517,dev_000865,1,2025-12-22T09:46:30,2026-01-31T00:00:00
udl_000866,usr_000518,dev_000866,1,2025-12-12T15:22:41,2026-01-31T00:00:00
udl_000867,usr_000518,dev_000867,0,2025-12-18T22:09:11,2026-01-31T00:00:00
udl_000868,usr_000519,dev_000868,1,2025-12-22T22:00:19,2026-01-31T00:00:00
udl_000869,usr_000520,dev_000869,1,2025-12-12T17:23:34,2026-01-31T00:00:00
udl_000870,usr_000520,dev_000870,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000871,usr_000521,dev_000871,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000872,usr_000521,dev_000872,0,2025-12-20T13:19:04,2026-01-31T00:00:00
udl_001973,usr_000521,dev_001972,0,2026-01-29T13:59:00,2026-01-31T00:00:00
udl_000873,usr_000522,dev_000873,1,2025-12-20T07:26:24,2026-01-31T00:00:00
udl_000874,usr_000522,dev_000874,0,2025-12-16T21:22:03,2026-01-31T00:00:00
udl_000875,usr_000523,dev_000875,1,2025-12-22T12:42:12,2026-01-31T00:00:00
udl_000876,usr_000523,dev_000876,0,2025-12-14T08:18:48,2026-01-31T00:00:00
udl_001977,usr_000523,dev_001973,0,2026-01-29T09:16:51,2026-01-31T00:00:00
udl_000877,usr_000524,dev_000877,1,2025-12-20T22:04:14,2026-01-31T00:00:00
udl_000878,usr_000525,dev_000878,1,2025-12-28T08:01:33,2026-01-31T00:00:00
udl_000879,usr_000525,dev_000879,0,2025-12-30T15:20:51,2026-01-31T00:00:00
udl_000880,usr_000525,dev_000880,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000881,usr_000526,dev_000881,1,2025-12-24T03:08:14,2026-01-31T00:00:00
udl_000882,usr_000526,dev_000882,0,2025-12-15T12:27:33,2026-01-31T00:00:00
udl_000883,usr_000526,dev_000883,0,2025-12-21T08:37:15,2026-01-31T00:00:00
udl_000884,usr_000527,dev_000884,1,2025-12-23T13:08:47,2026-01-31T00:00:00
udl_000885,usr_000527,dev_000885,0,2025-12-31T21:56:15,2026-01-31T00:00:00
udl_000886,usr_000527,dev_000886,0,2025-12-21T13:17:46,2026-01-31T00:00:00
udl_000887,usr_000528,dev_000887,1,2025-12-30T07:33:55,2026-01-31T00:00:00
udl_000888,usr_000529,dev_000888,1,2025-12-13T17:21:28,2026-01-31T00:00:00
udl_000889,usr_000529,dev_000889,0,2025-12-27T22:53:04,2026-01-31T00:00:00
udl_000890,usr_000530,dev_000890,1,2025-12-25T15:20:23,2026-01-31T00:00:00
udl_000891,usr_000531,dev_000891,1,2025-12-30T16:10:11,2026-01-31T00:00:00
udl_000892,usr_000532,dev_000892,1,2025-12-19T03:58:04,2026-01-31T00:00:00
udl_000893,usr_000533,dev_000893,1,2025-12-15T11:26:43,2026-01-31T00:00:00
udl_000894,usr_000534,dev_000894,1,2025-12-27T21:29:25,2026-01-31T00:00:00
udl_000895,usr_000534,dev_000895,0,2025-12-14T12:36:04,2026-01-31T00:00:00
udl_000896,usr_000534,dev_000896,0,2025-12-21T14:57:32,2026-01-31T00:00:00
udl_000897,usr_000535,dev_000897,1,2025-12-21T13:14:47,2026-01-31T00:00:00
udl_000898,usr_000536,dev_000898,1,2025-12-21T17:23:08,2026-01-31T00:00:00
udl_000899,usr_000537,dev_000899,1,2025-12-22T11:24:41,2026-01-31T00:00:00
udl_000900,usr_000537,dev_000900,0,2025-12-26T20:04:55,2026-01-31T00:00:00
udl_000901,usr_000538,dev_000901,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000902,usr_000538,dev_000902,0,2025-12-30T18:39:35,2026-01-31T00:00:00
udl_000903,usr_000539,dev_000903,1,2025-12-12T16:58:32,2026-01-31T00:00:00
