trade_id,user_id,occurred_at,side,base_asset,quote_asset,price_twd,quantity,notional_twd,fee_twd,order_type,status,scenario_id,tags
trade_000355,usr_000081,2026-01-17T07:24:29,buy,USDT,TWD,32.0,673.270313,21544.65,21.54,market,filled,,base_trade
trade_001913,usr_000431,2026-01-17T07:50:16,buy,BTC,TWD,2200000.0,0.06543485,143956.67,143.96,market,filled,,base_trade
trade_004073,usr_000908,2026-01-17T07:57:23,sell,BTC,TWD,2200000.0,0.00387879,8533.34,8.53,market,filled,,base_trade
trade_001677,usr_000388,2026-01-17T07:59:47,buy,USDT,TWD,32.0,441.037188,14113.19,14.11,market,filled,,base_trade
trade_003837,usr_000855,2026-01-17T08:18:21,buy,USDT,TWD,32.0,727.600937,23283.23,23.28,market,filled,,base_trade
trade_003943,usr_000871,2026-01-17T08:30:43,buy,USDT,TWD,32.0,19185.048438,613921.55,613.92,market,filled,,base_trade
trade_003878,usr_000862,2026-01-17T08:37:56,buy,USDT,TWD,32.0,82.661563,2645.17,2.65,market,filled,,base_trade
trade_001574,usr_000354,2026-01-17T08:51:23,sell,USDT,TWD,32.0,29.167632,933.36,0.93,market,filled,,base_trade
trade_005222,usr_001174,2026-01-17T09:14:17,sell,USDT,TWD,32.0,346.123691,11075.96,11.08,market,filled,,base_trade
trade_000263,usr_000062,2026-01-17T09:24:18,sell,USDT,TWD,32.0,3809.888699,121916.44,121.92,market,filled,,base_trade
trade_000522,usr_000113,2026-01-17T09:25:28,buy,USDT,TWD,32.0,268.9675,8606.96,8.61,market,filled,,base_trade
trade_003980,usr_000882,2026-01-17T09:32:10,sell,USDT,TWD,32.0,38.986273,1247.56,1.25,market,filled,,base_trade
trade_004014,usr_000887,2026-01-17T09:34:55,buy,BTC,TWD,2200000.0,0.00608931,13396.48,13.4,market,filled,,base_trade
trade_004878,usr_001105,2026-01-17T09:39:05,buy,USDT,TWD,32.0,46.875,1500.0,1.5,market,filled,,base_trade
trade_002109,usr_000483,2026-01-17T09:56:40,sell,USDT,TWD,32.0,85.671566,2741.49,2.74,market,filled,,base_trade
trade_001099,usr_000248,2026-01-17T10:00:04,buy,USDT,TWD,32.0,149.62375,4787.96,4.79,market,filled,,base_trade
trade_001929,usr_000432,2026-01-17T10:25:57,buy,USDT,TWD,32.0,87.934687,2813.91,2.81,market,filled,,base_trade
trade_005129,usr_001162,2026-01-17T10:37:08,buy,ETH,TWD,110000.0,2.74905409,302395.95,302.4,market,filled,,base_trade
trade_000663,usr_000147,2026-01-17T10:44:50,buy,ETH,TWD,110000.0,2.43596355,267955.99,267.96,market,filled,,base_trade
trade_002852,usr_000627,2026-01-17T10:50:13,sell,ETH,TWD,110000.0,0.00070653,77.72,0.08,market,filled,,base_trade
trade_000264,usr_000062,2026-01-17T11:00:51,buy,BTC,TWD,2200000.0,0.1966097,432541.34,432.54,market,filled,,base_trade
trade_002974,usr_000658,2026-01-17T11:15:13,buy,USDT,TWD,32.0,474.09125,15170.92,15.17,market,filled,,base_trade
trade_000664,usr_000147,2026-01-17T11:19:07,sell,BTC,TWD,2200000.0,0.0020174,4438.28,4.44,market,filled,,base_trade
trade_000647,usr_000146,2026-01-17T11:25:42,buy,USDT,TWD,32.0,83.433437,2669.87,2.67,market,filled,,base_trade
trade_000113,usr_000029,2026-01-17T11:29:23,buy,USDT,TWD,32.0,586.464375,18766.86,18.77,market,filled,,base_trade
trade_004074,usr_000908,2026-01-17T11:31:40,sell,BTC,TWD,2200000.0,0.00214233,4713.13,4.71,market,filled,,base_trade
trade_001282,usr_000289,2026-01-17T11:32:06,buy,USDT,TWD,32.0,1828.427187,58509.67,58.51,market,filled,,base_trade
trade_000511,usr_000111,2026-01-17T11:38:01,buy,BTC,TWD,2200000.0,0.00582413,12813.09,12.81,market,filled,,base_trade
trade_001371,usr_000309,2026-01-17T11:42:05,buy,USDT,TWD,32.0,100.277812,3208.89,3.21,market,filled,,base_trade
trade_001398,usr_000316,2026-01-17T11:42:06,sell,BTC,TWD,2200000.0,0.00107765,2370.83,2.37,market,filled,,base_trade
trade_003003,usr_000666,2026-01-17T11:47:42,buy,BTC,TWD,2200000.0,0.00662597,14577.13,14.58,market,filled,,base_trade
trade_004174,usr_000939,2026-01-17T11:47:49,buy,USDT,TWD,32.0,248.961875,7966.78,7.97,market,filled,,base_trade
trade_000865,usr_000198,2026-01-17T11:53:55,sell,ETH,TWD,110000.0,0.03873671,4261.04,4.26,market,filled,,base_trade
trade_002208,usr_000505,2026-01-17T12:10:14,sell,USDT,TWD,32.0,1044.421078,33421.47,33.42,market,filled,,base_trade
trade_001390,usr_000315,2026-01-17T12:18:40,sell,USDT,TWD,32.0,1033.492233,33071.75,33.07,market,filled,,base_trade
trade_003508,usr_000779,2026-01-17T12:18:42,buy,BTC,TWD,2200000.0,0.25943919,570766.22,570.77,market,filled,,base_trade
trade_000898,usr_000209,2026-01-17T12:24:50,buy,USDT,TWD,32.0,411.226875,13159.26,13.16,market,filled,,base_trade
trade_003733,usr_000830,2026-01-17T12:25:02,sell,USDT,TWD,32.0,515.058966,16481.89,16.48,market,filled,,base_trade
trade_003358,usr_000749,2026-01-17T12:30:38,buy,USDT,TWD,32.0,6768.560938,216593.95,216.59,market,filled,,base_trade
trade_000120,usr_000030,2026-01-17T12:33:26,buy,USDT,TWD,32.0,179.793125,5753.38,5.75,market,filled,,base_trade
trade_003981,usr_000882,2026-01-17T12:44:47,buy,ETH,TWD,110000.0,0.018622,2048.42,2.05,market,filled,,base_trade
trade_000704,usr_000159,2026-01-17T12:46:08,sell,USDT,TWD,32.0,22.304441,713.74,0.71,market,filled,,base_trade
trade_004449,usr_000996,2026-01-17T12:54:23,buy,USDT,TWD,32.0,315.544062,10097.41,10.1,market,filled,,base_trade
trade_002004,usr_000455,2026-01-17T12:55:07,buy,USDT,TWD,32.0,483.9275,15485.68,15.49,market,filled,,base_trade
trade_001204,usr_000269,2026-01-17T13:02:50,buy,USDT,TWD,32.0,14018.3,448585.6,448.59,market,filled,,base_trade
trade_002726,usr_000598,2026-01-17T13:04:33,buy,BTC,TWD,2200000.0,0.00337243,7419.35,7.42,market,filled,,base_trade
trade_002874,usr_000634,2026-01-17T13:06:08,buy,USDT,TWD,32.0,610.408437,19533.07,19.53,market,filled,,base_trade
trade_004802,usr_001089,2026-01-17T13:10:33,buy,USDT,TWD,32.0,217.797812,6969.53,6.97,market,filled,,base_trade
trade_003336,usr_000748,2026-01-17T13:10:55,sell,USDT,TWD,32.0,2599.153732,83172.92,83.17,market,filled,,base_trade
trade_000792,usr_000181,2026-01-17T13:17:30,sell,USDT,TWD,32.0,741.293609,23721.4,23.72,market,filled,,base_trade
trade_003188,usr_000705,2026-01-17T13:33:50,buy,USDT,TWD,32.0,586.213438,18758.83,18.76,market,filled,,base_trade
trade_004917,usr_001117,2026-01-17T13:34:16,sell,BTC,TWD,2200000.0,0.00106008,2332.18,2.33,market,filled,,base_trade
trade_001325,usr_000294,2026-01-17T13:36:09,buy,BTC,TWD,2200000.0,0.0044056,9692.32,9.69,market,filled,,base_trade
trade_001146,usr_000259,2026-01-17T13:37:02,buy,USDT,TWD,32.0,132.20875,4230.68,4.23,market,filled,,base_trade
trade_000665,usr_000147,2026-01-17T13:41:50,buy,ETH,TWD,110000.0,1.67075018,183782.52,183.78,market,filled,,base_trade
trade_000327,usr_000074,2026-01-17T13:41:53,buy,BTC,TWD,2200000.0,0.00087286,1920.29,1.92,market,filled,,base_trade
trade_001369,usr_000308,2026-01-17T13:46:08,buy,BTC,TWD,2200000.0,0.00844639,18582.06,18.58,market,filled,,base_trade
trade_001837,usr_000420,2026-01-17T13:52:12,buy,BTC,TWD,2200000.0,0.00614999,13529.98,13.53,market,filled,,base_trade
trade_001894,usr_000429,2026-01-17T13:52:59,buy,USDT,TWD,32.0,686.740937,21975.71,21.98,market,filled,,base_trade
trade_002529,usr_000562,2026-01-17T13:54:23,buy,USDT,TWD,32.0,46.875,1500.0,1.5,market,filled,,base_trade
trade_004232,usr_000944,2026-01-17T13:55:28,buy,USDT,TWD,32.0,6224.777187,199192.87,199.19,market,filled,,base_trade
trade_002475,usr_000555,2026-01-17T13:57:54,buy,USDT,TWD,32.0,185.575312,5938.41,5.94,market,filled,,base_trade
trade_001384,usr_000313,2026-01-17T14:01:55,buy,USDT,TWD,32.0,304.007187,9728.23,9.73,market,filled,,base_trade
trade_004206,usr_000941,2026-01-17T14:03:11,sell,ETH,TWD,110000.0,0.80985231,89083.75,89.08,market,filled,,base_trade
trade_004881,usr_001106,2026-01-17T14:07:26,buy,USDT,TWD,32.0,254.657187,8149.03,8.15,market,filled,,base_trade
trade_002506,usr_000557,2026-01-17T14:12:32,buy,USDT,TWD,32.0,10004.394375,320140.62,320.14,market,filled,,base_trade
trade_005197,usr_001168,2026-01-17T14:12:43,sell,BTC,TWD,2200000.0,0.00026724,587.93,0.59,market,filled,,base_trade
trade_003743,usr_000833,2026-01-17T14:32:09,buy,BTC,TWD,2200000.0,0.00957296,21060.51,21.06,market,filled,,base_trade
trade_002686,usr_000592,2026-01-17T14:47:21,buy,USDT,TWD,32.0,69.132812,2212.25,2.21,market,filled,,base_trade
trade_001317,usr_000291,2026-01-17T14:50:56,sell,BTC,TWD,2200000.0,0.00201339,4429.46,4.43,market,filled,,base_trade
trade_000705,usr_000159,2026-01-17T14:52:27,sell,USDT,TWD,32.0,41.534056,1329.09,1.33,market,filled,,base_trade
trade_003337,usr_000748,2026-01-17T14:59:25,sell,BTC,TWD,2200000.0,0.00987808,21731.78,21.73,market,filled,,base_trade
trade_004019,usr_000888,2026-01-17T15:00:02,buy,BTC,TWD,2200000.0,0.00217629,4787.84,4.79,market,filled,,base_trade
trade_004257,usr_000947,2026-01-17T15:01:13,buy,BTC,TWD,2200000.0,0.01373299,30212.58,30.21,market,filled,,base_trade
trade_005344,usr_001200,2026-01-17T15:02:29,buy,USDT,TWD,32.0,240.1775,7685.68,7.69,market,filled,,base_trade
trade_000585,usr_000125,2026-01-17T15:08:10,sell,USDT,TWD,32.0,190.75219,6104.07,6.1,market,filled,,base_trade
trade_002155,usr_000490,2026-01-17T15:10:18,sell,USDT,TWD,32.0,175.821857,5626.3,5.63,market,filled,,base_trade
trade_004408,usr_000984,2026-01-17T15:10:50,buy,USDT,TWD,32.0,309.701563,9910.45,9.91,market,filled,,base_trade
trade_002488,usr_000556,2026-01-17T15:13:04,buy,ETH,TWD,110000.0,2.65881955,292470.15,292.47,market,filled,,base_trade
trade_005192,usr_001167,2026-01-17T15:13:54,sell,ETH,TWD,110000.0,0.0335446,3689.91,3.69,market,filled,,base_trade
trade_004572,usr_001024,2026-01-17T15:19:34,buy,USDT,TWD,32.0,1269.495,40623.84,40.62,market,filled,,base_trade
trade_001507,usr_000338,2026-01-17T15:20:30,sell,USDT,TWD,32.0,114.452295,3662.47,3.66,market,filled,,base_trade
trade_003849,usr_000858,2026-01-17T15:24:00,buy,BTC,TWD,2200000.0,0.00380307,8366.75,8.37,market,filled,,base_trade
trade_005067,usr_001152,2026-01-17T15:24:34,buy,USDT,TWD,32.0,181.760625,5816.34,5.82,market,filled,,base_trade
trade_000580,usr_000124,2026-01-17T15:25:14,buy,USDT,TWD,32.0,158.964375,5086.86,5.09,market,filled,,base_trade
trade_001609,usr_000361,2026-01-17T15:36:07,buy,USDT,TWD,32.0,61.86625,1979.72,1.98,market,filled,,base_trade
trade_001308,usr_000290,2026-01-17T15:36:36,buy,USDT,TWD,32.0,7194.164687,230213.27,230.21,market,filled,,base_trade
trade_002179,usr_000495,2026-01-17T15:43:01,sell,ETH,TWD,110000.0,0.00477254,524.98,0.52,market,filled,,base_trade
trade_004357,usr_000966,2026-01-17T15:57:30,sell,ETH,TWD,110000.0,0.02993095,3292.4,3.29,market,filled,,base_trade
trade_001331,usr_000296,2026-01-17T15:58:53,sell,USDT,TWD,32.0,480.804624,15385.75,15.39,market,filled,,base_trade
trade_000796,usr_000182,2026-01-17T16:00:20,buy,USDT,TWD,32.0,602.83,19290.56,19.29,market,filled,,base_trade
trade_000533,usr_000118,2026-01-17T16:00:23,buy,BTC,TWD,2200000.0,0.0031987,7037.14,7.04,market,filled,,base_trade
trade_003817,usr_000852,2026-01-17T16:12:43,buy,USDT,TWD,32.0,69.238125,2215.62,2.22,market,filled,,base_trade
trade_003906,usr_000866,2026-01-17T16:19:47,buy,BTC,TWD,2200000.0,0.12892687,283639.11,283.64,market,filled,,base_trade
trade_000759,usr_000167,2026-01-17T16:23:04,buy,USDT,TWD,32.0,645.646562,20660.69,20.66,market,filled,,base_trade
trade_000639,usr_000143,2026-01-17T16:23:59,buy,BTC,TWD,2200000.0,0.001937,4261.4,4.26,market,filled,,base_trade
trade_002635,usr_000585,2026-01-17T16:26:23,buy,USDT,TWD,32.0,177.116875,5667.74,5.67,market,filled,,base_trade
trade_002022,usr_000456,2026-01-17T16:32:48,sell,BTC,TWD,2200000.0,0.0202493,44548.46,44.55,market,filled,,base_trade
trade_001764,usr_000405,2026-01-17T16:33:24,buy,BTC,TWD,2200000.0,0.42337185,931418.07,931.42,market,filled,,base_trade
trade_002029,usr_000459,2026-01-17T16:36:33,buy,BTC,TWD,2200000.0,0.00169959,3739.1,3.74,market,filled,,base_trade
trade_004714,usr_001054,2026-01-17T16:39:06,buy,USDT,TWD,32.0,143.269375,4584.62,4.58,market,filled,,base_trade
trade_004207,usr_000941,2026-01-17T16:41:24,buy,BTC,TWD,2200000.0,0.0810709,178355.98,178.36,market,filled,,base_trade
trade_002305,usr_000519,2026-01-17T16:51:24,buy,USDT,TWD,32.0,272.940938,8734.11,8.73,market,filled,,base_trade
trade_001932,usr_000433,2026-01-17T16:53:37,buy,USDT,TWD,32.0,227.619687,7283.83,7.28,market,filled,,base_trade
trade_001610,usr_000361,2026-01-17T16:55:58,buy,USDT,TWD,32.0,169.383125,5420.26,5.42,market,filled,,base_trade
trade_000826,usr_000191,2026-01-17T16:58:23,buy,USDT,TWD,32.0,304.221875,9735.1,9.74,market,filled,,base_trade
trade_003050,usr_000673,2026-01-17T17:02:15,sell,ETH,TWD,110000.0,0.97638488,107402.34,107.4,market,filled,,base_trade
trade_002045,usr_000464,2026-01-17T17:12:15,buy,BTC,TWD,2200000.0,0.01139265,25063.83,25.06,market,filled,,base_trade
trade_001611,usr_000361,2026-01-17T17:22:42,buy,ETH,TWD,110000.0,0.04280109,4708.12,4.71,market,filled,,base_trade
trade_003313,usr_000744,2026-01-17T17:24:04,buy,USDT,TWD,32.0,142.138438,4548.43,4.55,market,filled,,base_trade
trade_003091,usr_000682,2026-01-17T17:27:10,buy,USDT,TWD,32.0,9020.808125,288665.86,288.67,market,filled,,base_trade
trade_004882,usr_001106,2026-01-17T17:27:49,sell,ETH,TWD,110000.0,0.00511961,563.16,0.56,market,filled,,base_trade
trade_005101,usr_001159,2026-01-17T17:28:57,sell,ETH,TWD,110000.0,0.03972061,4369.27,4.37,market,filled,,base_trade
trade_003077,usr_000680,2026-01-17T17:29:01,buy,ETH,TWD,110000.0,0.08270336,9097.37,9.1,market,filled,,base_trade
trade_004067,usr_000907,2026-01-17T17:31:33,buy,BTC,TWD,2200000.0,0.00563871,12405.16,12.41,market,filled,,base_trade
trade_004630,usr_001035,2026-01-17T17:37:25,buy,USDT,TWD,32.0,172.473125,5519.14,5.52,market,filled,,base_trade
trade_003746,usr_000834,2026-01-17T17:39:16,sell,ETH,TWD,110000.0,0.16064657,17671.12,17.67,market,filled,,base_trade
trade_002204,usr_000504,2026-01-17T17:40:46,sell,ETH,TWD,110000.0,0.03672679,4039.95,4.04,market,filled,,base_trade
trade_000689,usr_000154,2026-01-17T17:42:24,buy,USDT,TWD,32.0,333.4525,10670.48,10.67,market,filled,,base_trade
trade_000338,usr_000076,2026-01-17T17:47:32,buy,USDT,TWD,32.0,374.014687,11968.47,11.97,market,filled,,base_trade
trade_000265,usr_000062,2026-01-17T17:50:34,buy,BTC,TWD,2200000.0,0.09133074,200927.63,200.93,market,filled,,base_trade
trade_004968,usr_001129,2026-01-17T17:56:13,sell,USDT,TWD,32.0,146.826641,4698.45,4.7,market,filled,,base_trade
trade_001147,usr_000259,2026-01-17T18:00:47,buy,USDT,TWD,32.0,64.390312,2060.49,2.06,market,filled,,base_trade
trade_003996,usr_000883,2026-01-17T18:08:32,buy,USDT,TWD,32.0,6860.255,219528.16,219.53,market,filled,,base_trade
trade_004029,usr_000891,2026-01-17T18:22:05,buy,BTC,TWD,2200000.0,0.00804455,17698.01,17.7,market,filled,,base_trade
trade_005248,usr_001179,2026-01-17T18:23:44,sell,USDT,TWD,32.0,4252.081439,136066.61,136.07,market,filled,,base_trade
trade_004902,usr_001113,2026-01-17T18:42:16,buy,USDT,TWD,32.0,408.123438,13059.95,13.06,market,filled,,base_trade
trade_004447,usr_000995,2026-01-17T19:00:42,buy,ETH,TWD,110000.0,0.60947782,67042.56,67.04,market,filled,,base_trade
trade_003562,usr_000799,2026-01-17T19:09:12,sell,ETH,TWD,110000.0,0.01499172,1649.09,1.65,market,filled,,base_trade
trade_000919,usr_000216,2026-01-17T19:20:45,buy,ETH,TWD,110000.0,0.02702764,2973.04,2.97,market,filled,,base_trade
trade_002786,usr_000617,2026-01-17T19:41:28,buy,BTC,TWD,2200000.0,0.00400774,8817.03,8.82,market,filled,,base_trade
trade_005003,usr_001138,2026-01-17T20:19:55,sell,USDT,TWD,32.0,94.36546,3019.69,3.02,market,filled,,base_trade
trade_005130,usr_001162,2026-01-17T20:29:41,sell,BTC,TWD,2200000.0,0.18876376,415280.27,415.28,market,filled,,base_trade
trade_005095,usr_001158,2026-01-17T20:41:59,buy,ETH,TWD,110000.0,0.07689636,8458.6,8.46,market,filled,,base_trade
trade_002591,usr_000578,2026-01-17T21:02:01,sell,USDT,TWD,32.0,581.984144,18623.49,18.62,market,filled,,base_trade
trade_005223,usr_001174,2026-01-17T21:19:15,buy,USDT,TWD,32.0,432.720312,13847.05,13.85,market,filled,,base_trade
trade_005177,usr_001166,2026-01-17T21:19:40,buy,ETH,TWD,110000.0,1.15314891,126846.38,126.85,market,filled,,base_trade
trade_001885,usr_000428,2026-01-17T21:32:49,sell,BTC,TWD,2200000.0,0.00669659,14732.5,14.73,market,filled,,base_trade
trade_001003,usr_000229,2026-01-17T21:32:50,buy,USDT,TWD,32.0,1296.950313,41502.41,41.5,market,filled,,base_trade
trade_002687,usr_000592,2026-01-17T21:36:33,buy,USDT,TWD,32.0,107.26875,3432.6,3.43,market,filled,,base_trade
trade_004496,usr_001009,2026-01-17T21:55:01,buy,BTC,TWD,2200000.0,0.00149844,3296.57,3.3,market,filled,,base_trade
trade_003249,usr_000725,2026-01-17T21:57:42,sell,BTC,TWD,2200000.0,0.00207826,4572.17,4.57,market,filled,,base_trade
trade_000091,usr_000025,2026-01-17T22:04:22,sell,USDT,TWD,32.0,217.560777,6961.94,6.96,market,filled,,base_trade
trade_004944,usr_001124,2026-01-17T22:13:04,buy,USDT,TWD,32.0,489.727188,15671.27,15.67,market,filled,,base_trade
trade_002162,usr_000491,2026-01-17T22:16:24,sell,BTC,TWD,2200000.0,0.00156724,3447.93,3.45,market,filled,,base_trade
trade_003143,usr_000693,2026-01-17T22:21:28,sell,BTC,TWD,2200000.0,0.00537885,11833.47,11.83,market,filled,,base_trade
trade_002695,usr_000594,2026-01-17T22:32:13,sell,USDT,TWD,32.0,35.633454,1140.27,1.14,market,filled,,base_trade
trade_004113,usr_000922,2026-01-17T22:34:44,buy,ETH,TWD,110000.0,0.078134,8594.74,8.59,market,filled,,base_trade
trade_002209,usr_000505,2026-01-17T22:48:54,buy,BTC,TWD,2200000.0,0.01211288,26648.34,26.65,market,filled,,base_trade
trade_003964,usr_000877,2026-01-17T23:10:27,buy,USDT,TWD,32.0,277.234688,8871.51,8.87,market,filled,,base_trade
trade_004060,usr_000905,2026-01-17T23:15:05,buy,USDT,TWD,32.0,120.860938,3867.55,3.87,market,filled,,base_trade
trade_003278,usr_000738,2026-01-17T23:20:15,sell,ETH,TWD,110000.0,0.01204988,1325.49,1.33,market,filled,,base_trade
trade_000361,usr_000082,2026-01-17T23:22:02,buy,BTC,TWD,2200000.0,0.00242217,5328.77,5.33,market,filled,,base_trade
trade_002059,usr_000468,2026-01-17T23:24:07,buy,BTC,TWD,2200000.0,0.00324232,7133.1,7.13,market,filled,,base_trade
trade_003429,usr_000764,2026-01-17T23:29:04,buy,USDT,TWD,32.0,88.059062,2817.89,2.82,market,filled,,base_trade
trade_004746,usr_001064,2026-01-17T23:30:05,buy,USDT,TWD,32.0,77.1725,2469.52,2.47,market,filled,,base_trade
trade_002566,usr_000568,2026-01-17T23:38:21,buy,USDT,TWD,32.0,312.062187,9985.99,9.99,market,filled,,base_trade
trade_001886,usr_000428,2026-01-17T23:45:55,sell,ETH,TWD,110000.0,0.59582222,65540.44,65.54,market,filled,,base_trade
trade_001690,usr_000394,2026-01-17T23:56:44,sell,USDT,TWD,32.0,10449.1651,334373.28,334.37,market,filled,,base_trade
trade_000640,usr_000143,2026-01-18T00:23:38,sell,USDT,TWD,32.0,47.648636,1524.76,1.52,market,filled,,base_trade
trade_000238,usr_000060,2026-01-18T00:36:29,sell,BTC,TWD,2200000.0,0.08684099,191050.18,191.05,market,filled,,base_trade
trade_003314,usr_000744,2026-01-18T00:52:23,buy,USDT,TWD,32.0,347.186562,11109.97,11.11,market,filled,,base_trade
trade_003944,usr_000871,2026-01-18T01:04:41,buy,ETH,TWD,110000.0,2.61466345,287612.98,287.61,market,filled,,base_trade
trade_003780,usr_000846,2026-01-18T01:16:13,buy,USDT,TWD,32.0,257.629375,8244.14,8.24,market,filled,,base_trade
trade_002762,usr_000608,2026-01-18T01:26:08,buy,USDT,TWD,32.0,2045.781563,65465.01,65.47,market,filled,,base_trade
trade_003602,usr_000810,2026-01-18T01:35:31,sell,USDT,TWD,32.0,45743.476778,1463791.26,1463.79,market,filled,,base_trade
trade_003168,usr_000701,2026-01-18T01:36:13,buy,BTC,TWD,2200000.0,0.00316904,6971.89,6.97,market,filled,,base_trade
trade_001989,usr_000448,2026-01-18T01:44:16,sell,BTC,TWD,2200000.0,0.00037089,815.96,0.82,market,filled,,base_trade
trade_001658,usr_000384,2026-01-18T01:51:38,buy,USDT,TWD,32.0,220.679375,7061.74,7.06,market,filled,,base_trade
trade_000005,usr_000001,2026-01-18T02:12:39,sell,USDT,TWD,32.0,145.106897,4643.42,4.64,market,filled,,base_trade
trade_000114,usr_000029,2026-01-18T02:15:53,sell,BTC,TWD,2200000.0,0.01023465,22516.23,22.52,market,filled,,base_trade
trade_002326,usr_000526,2026-01-18T02:28:19,sell,USDT,TWD,32.0,605.295329,19369.45,19.37,market,filled,,base_trade
trade_004511,usr_001014,2026-01-18T02:44:09,buy,BTC,TWD,2200000.0,0.13075949,287670.88,287.67,market,filled,,base_trade
trade_001895,usr_000429,2026-01-18T03:08:38,sell,USDT,TWD,32.0,1225.811895,39225.98,39.23,market,filled,,base_trade
trade_001082,usr_000245,2026-01-18T03:21:16,buy,USDT,TWD,32.0,799.892187,25596.55,25.6,market,filled,,base_trade
trade_003051,usr_000673,2026-01-18T03:36:45,sell,ETH,TWD,110000.0,1.56000988,171601.09,171.6,market,filled,,base_trade
trade_005274,usr_001183,2026-01-18T03:50:38,buy,USDT,TWD,32.0,5573.1375,178340.4,178.34,market,filled,,base_trade
trade_003945,usr_000871,2026-01-18T04:30:51,buy,USDT,TWD,32.0,5883.438125,188270.02,188.27,market,filled,,base_trade
trade_001024,usr_000230,2026-01-18T04:45:01,buy,ETH,TWD,110000.0,2.30894655,253984.12,253.98,market,filled,,base_trade
trade_001986,usr_000447,2026-01-18T07:06:03,buy,USDT,TWD,32.0,384.446875,12302.3,12.3,market,filled,,base_trade
trade_001167,usr_000264,2026-01-18T07:08:46,buy,USDT,TWD,32.0,176.610625,5651.54,5.65,market,filled,,base_trade
trade_004090,usr_000912,2026-01-18T07:13:33,buy,BTC,TWD,2200000.0,0.00167763,3690.79,3.69,market,filled,,base_trade
trade_002816,usr_000621,2026-01-18T07:15:22,buy,BTC,TWD,2200000.0,0.00740793,16297.45,16.3,market,filled,,base_trade
trade_000356,usr_000081,2026-01-18T07:19:55,sell,USDT,TWD,32.0,624.542456,19985.36,19.99,market,filled,,base_trade
trade_002419,usr_000546,2026-01-18T07:28:03,buy,ETH,TWD,110000.0,0.10564691,11621.16,11.62,market,filled,,base_trade
trade_000951,usr_000220,2026-01-18T07:34:19,sell,BTC,TWD,2200000.0,0.01936445,42601.79,42.6,market,filled,,base_trade
trade_000389,usr_000088,2026-01-18T07:36:50,buy,ETH,TWD,110000.0,0.05953736,6549.11,6.55,market,filled,,base_trade
trade_003660,usr_000816,2026-01-18T07:46:18,buy,USDT,TWD,32.0,46.875,1500.0,1.5,market,filled,,base_trade
trade_002123,usr_000484,2026-01-18T07:50:43,buy,ETH,TWD,110000.0,1.77396845,195136.53,195.14,market,filled,,base_trade
trade_005073,usr_001153,2026-01-18T08:12:20,sell,ETH,TWD,110000.0,0.0184073,2024.8,2.02,market,filled,,base_trade
trade_001914,usr_000431,2026-01-18T08:24:27,buy,ETH,TWD,110000.0,1.82548918,200803.81,200.8,market,filled,,base_trade
trade_005275,usr_001183,2026-01-18T08:31:51,buy,USDT,TWD,32.0,12526.192812,400838.17,400.84,market,filled,,base_trade
trade_004780,usr_001084,2026-01-18T08:37:32,buy,USDT,TWD,32.0,314.317813,10058.17,10.06,market,filled,,base_trade
trade_000984,usr_000225,2026-01-18T08:37:33,buy,ETH,TWD,110000.0,3.70128845,407141.73,407.14,market,filled,,base_trade
trade_005249,usr_001179,2026-01-18T08:37:38,buy,ETH,TWD,110000.0,1.04840482,115324.53,115.32,market,filled,,base_trade
trade_001691,usr_000394,2026-01-18T08:37:56,buy,USDT,TWD,32.0,19705.765625,630584.5,630.58,market,filled,,base_trade
trade_000827,usr_000191,2026-01-18T08:40:47,buy,USDT,TWD,32.0,347.585312,11122.73,11.12,market,filled,,base_trade
trade_002543,usr_000563,2026-01-18T08:47:58,sell,BTC,TWD,2200000.0,0.02784665,61262.63,61.26,market,filled,,base_trade
trade_003781,usr_000846,2026-01-18T09:02:49,buy,ETH,TWD,110000.0,0.07336518,8070.17,8.07,market,filled,,base_trade
trade_004389,usr_000977,2026-01-18T09:03:16,sell,USDT,TWD,32.0,328.043976,10497.41,10.5,market,filled,,base_trade
trade_002507,usr_000557,2026-01-18T09:09:53,buy,USDT,TWD,32.0,30307.635,969844.32,969.84,market,filled,,base_trade
trade_003546,usr_000795,2026-01-18T09:12:04,buy,ETH,TWD,110000.0,0.24865255,27351.78,27.35,market,filled,,base_trade
trade_005237,usr_001178,2026-01-18T09:36:09,buy,USDT,TWD,32.0,46.875,1500.0,1.5,market,filled,,base_trade
trade_003403,usr_000759,2026-01-18T10:09:32,sell,BTC,TWD,2200000.0,0.00908267,19981.87,19.98,market,filled,,base_trade
trade_003633,usr_000812,2026-01-18T10:14:55,buy,USDT,TWD,32.0,174.24,5575.68,5.58,market,filled,,base_trade
trade_004673,usr_001041,2026-01-18T10:25:58,buy,USDT,TWD,32.0,488.675313,15637.61,15.64,market,filled,,base_trade
trade_001326,usr_000294,2026-01-18T10:31:15,buy,USDT,TWD,32.0,272.352813,8715.29,8.72,market,filled,,base_trade
trade_003175,usr_000703,2026-01-18T10:38:46,buy,BTC,TWD,2200000.0,0.00089703,1973.47,1.97,market,filled,,base_trade
trade_000985,usr_000225,2026-01-18T10:47:21,buy,ETH,TWD,110000.0,3.26719036,359390.94,359.39,market,filled,,base_trade
trade_001525,usr_000341,2026-01-18T10:47:45,buy,BTC,TWD,2200000.0,0.0759839,167164.58,167.16,market,filled,,base_trade
