crypto_txn_id,user_id,occurred_at,direction,asset,network,wallet_id,counterparty_wallet_id,amount_asset,amount_twd_equiv,tx_hash,status,onchain_risk_seed,scenario_id,tags
ctx_001102,usr_000761,2026-01-17T08:58:25,deposit,BTC,BTC,wal_002282,wal_004702,0.00676564,14884.41,171223d6f5553592ffe6420e8c7b457be48bf385,completed,clean,,base_onchain
ctx_000692,usr_000476,2026-01-17T09:15:20,withdrawal,USDT,TRON,wal_001426,wal_004292,318.222053,10183.11,e0e2ef923ae46170fced709677d133ec691f9806,completed,clean,,base_onchain
ctx_000908,usr_000634,2026-01-17T09:43:14,deposit,BTC,BTC,wal_001901,wal_004508,0.01468705,32311.51,7789db7a192315e2b762c521688896ee1f765067,completed,clean,,base_onchain
ctx_000818,usr_000564,2026-01-17T10:19:39,withdrawal,USDT,TRON,wal_001690,wal_004418,72.195634,2310.26,203f4e9ed734502ce749ba0a0545c173279ba48c,completed,clean,,base_onchain
ctx_000715,usr_000501,2026-01-17T10:43:29,withdrawal,ETH,ETH,wal_001503,wal_004315,0.03960447,4356.49,8f4ed1f42149518142a2dfbf11e2eb8a117aa389,completed,clean,,base_onchain
ctx_000734,usr_000513,2026-01-17T11:08:09,deposit,USDT,TRON,wal_001537,wal_004334,295.174688,9445.59,a2bc81b09d66e20e9e3073487690c2cc2349c615,completed,clean,,base_onchain
ctx_000178,usr_000129,2026-01-17T11:20:42,deposit,USDT,TRON,wal_000385,wal_003778,728.796875,23321.5,7f0579c9a963e42bebf61c377e1771232419d104,completed,clean,,base_onchain
ctx_000979,usr_000673,2026-01-17T11:36:18,withdrawal,USDT,TRON,wal_002017,wal_004579,11391.801134,364537.64,f19f853be30f7c28974462a30ccb328aff0e57ed,completed,clean,,base_onchain
ctx_000083,usr_000064,2026-01-17T11:45:42,deposit,USDT,TRON,wal_000190,wal_003683,62.5,2000.0,19764b12a36d66cbbc9879c4459fc5d918a2f147,completed,clean,,base_onchain
ctx_000308,usr_000226,2026-01-17T11:58:35,withdrawal,USDT,TRON,wal_000676,wal_003908,112.556477,3601.81,ff1369d493f923377504816529c0537b357984bc,completed,clean,,base_onchain
ctx_000542,usr_000358,2026-01-17T12:00:22,withdrawal,USDT,TRON,wal_001072,wal_004142,98.603688,3155.32,acc1b53dffdc38cebc51f10e9114462792a298d0,completed,clean,,base_onchain
ctx_000428,usr_000284,2026-01-17T12:04:15,withdrawal,USDT,TRON,wal_000850,wal_004028,66.634324,2132.3,c2835f75b7ebd3a47533867ab15eaf567cd88976,completed,clean,,base_onchain
ctx_000961,usr_000664,2026-01-17T12:16:01,withdrawal,ETH,ETH,wal_001992,wal_004561,0.06878938,7566.83,23a6a853f74176083d25846637da14f3b68bd18b,completed,clean,,base_onchain
ctx_000566,usr_000384,2026-01-17T12:28:41,deposit,USDT,TRON,wal_001150,wal_004166,461.042188,14753.35,40ec1f51ffe07c2a5cd1c912ae51e7faf35ec709,completed,clean,,base_onchain
ctx_000983,usr_000674,2026-01-17T12:46:21,withdrawal,USDT,TRON,wal_002020,wal_004583,218.734473,6999.5,66033f3f77975cce1487c9b9a9bd0ae7486a8e77,completed,clean,,base_onchain
ctx_001303,usr_000931,2026-01-17T13:03:12,deposit,USDT,TRON,wal_002791,wal_004903,1327.251875,42472.06,3fc95abca1aab39c4b42d3ba1f76689881dd9a7f,completed,clean,,base_onchain
ctx_000683,usr_000469,2026-01-17T13:44:03,deposit,USDT,TRON,wal_001405,wal_004283,535.115312,17123.69,f35a12203c45ef865f59845d0533c19575369bd9,completed,clean,,base_onchain
ctx_000720,usr_000504,2026-01-17T13:47:28,deposit,ETH,ETH,wal_001512,wal_004320,0.19934436,21927.88,8c72781e35cf604ed0343f3e0f56390d38ffdbd3,completed,clean,,base_onchain
ctx_001515,usr_001102,2026-01-17T14:14:33,deposit,USDT,TRON,wal_003304,wal_005115,79.037813,2529.21,f87840b80703f4f30b204cfec009f2a3c2988b79,completed,clean,,base_onchain
ctx_000411,usr_000276,2026-01-17T14:14:41,withdrawal,USDT,TRON,wal_000826,wal_004011,239.879932,7676.16,aff3f04a22cc0d1d3c16ecbed420bf03b0f20dcc,completed,clean,,base_onchain
ctx_001095,usr_000758,2026-01-17T14:16:05,deposit,USDT,TRON,wal_002272,wal_004695,152.413125,4877.22,fc0a80620182d16c912ef78bafdff569f875ecfe,completed,clean,,base_onchain
ctx_000620,usr_000426,2026-01-17T14:24:53,deposit,USDT,TRON,wal_001276,wal_004220,430.163125,13765.22,93c0c9fd82c13de54844ff11b13e675ee94ffd8d,completed,clean,,base_onchain
ctx_001090,usr_000756,2026-01-17T14:34:36,withdrawal,ETH,ETH,wal_002268,wal_004690,0.01948748,2143.62,b3cda45b557f0ed5716cddd149e8590058730732,completed,clean,,base_onchain
ctx_000872,usr_000601,2026-01-17T14:56:12,deposit,ETH,ETH,wal_001803,wal_004472,0.065958,7255.38,4d18644685451fbf253eeda5100ac2114d6a035a,completed,clean,,base_onchain
ctx_000771,usr_000534,2026-01-17T15:14:14,withdrawal,USDT,TRON,wal_001600,wal_004371,625.696703,20022.29,b8ddc00dd777b3d69aa0a72b557c48f5fc1ec2af,completed,clean,,base_onchain
ctx_001552,usr_001124,2026-01-17T15:20:05,withdrawal,USDT,TRON,wal_003370,wal_005152,230.86153,7387.57,2d5364fb978ad611db257b0e36de515b8fca0a48,completed,clean,,base_onchain
ctx_000699,usr_000483,2026-01-17T15:51:23,withdrawal,USDT,TRON,wal_001447,wal_004299,16.391155,524.52,ac49bdf5a7036ba806c1b2548c2018eccda454db,completed,clean,,base_onchain
ctx_000599,usr_000408,2026-01-17T16:08:38,withdrawal,USDT,TRON,wal_001222,wal_004199,146.440243,4686.09,bea3448f3a600be03fde906c43e7138f282a74f7,completed,clean,,base_onchain
ctx_001674,usr_001199,2026-01-17T16:19:56,deposit,USDT,TRON,wal_003595,wal_005274,297.311562,9513.97,bf973a12e6872ff7cb7fadf20bec436b65d51419,completed,clean,,base_onchain
ctx_001455,usr_001029,2026-01-17T16:58:11,deposit,ETH,ETH,wal_003087,wal_005055,3.22929082,355221.99,0990efe9f14a5e0fa37d709a4b59ae029fdbbe34,completed,clean,,base_onchain
ctx_000216,usr_000164,2026-01-17T16:58:44,deposit,USDT,TRON,wal_000490,wal_003816,18687.890312,598012.49,2fd2ea47bc348acbd07ad91ba500f656efc822a7,completed,clean,,base_onchain
ctx_000048,usr_000039,2026-01-17T17:06:49,deposit,USDT,TRON,wal_000115,wal_003648,573.940938,18366.11,45ff2f1db16211f290f6ad75bc9af9bd689d4584,completed,clean,,base_onchain
ctx_001613,usr_001162,2026-01-17T17:06:57,deposit,ETH,ETH,wal_003486,wal_005213,1.55926036,171518.64,2042339639dc76ffb0e3057f282ea64a2dbf3a93,completed,clean,,base_onchain
ctx_000550,usr_000370,2026-01-17T17:09:23,deposit,USDT,TRON,wal_001108,wal_004150,599.88875,19196.44,fe4ecb3d01c32a6c1d1b04f95fa7862762ec4472,completed,clean,,base_onchain
ctx_000477,usr_000319,2026-01-17T17:37:38,deposit,BTC,BTC,wal_000956,wal_004077,0.0847143,186371.46,a86371482bce89dc1860d79e3e37c8a02f82c70b,completed,clean,,base_onchain
ctx_000709,usr_000491,2026-01-17T18:27:25,withdrawal,BTC,BTC,wal_001472,wal_004309,0.01142753,25140.57,63d7d94af7d5bd8526070cce220c0686d3e378f0,completed,clean,,base_onchain
ctx_001315,usr_000940,2026-01-17T18:50:42,deposit,USDT,TRON,wal_002818,wal_004915,6443.066563,206178.13,d0c1f239b5fdb21756a006212a519d74a864d0f9,completed,clean,,base_onchain
ctx_000029,usr_000027,2026-01-17T19:08:33,deposit,USDT,TRON,wal_000079,wal_003629,122.639375,3924.46,9de518dfc6ac99d32581412fe27e57f84ccfc6d8,completed,clean,,base_onchain
ctx_000509,usr_000338,2026-01-17T19:31:50,withdrawal,USDT,TRON,wal_001012,wal_004109,222.523666,7120.76,50225b28053c672081610f388064801567d0e854,completed,clean,,base_onchain
ctx_000673,usr_000458,2026-01-17T19:49:15,deposit,USDT,TRON,wal_001372,wal_004273,587.396875,18796.7,2fa4de54e52c0d7b4dc5fb8092c9911020b80293,completed,clean,,base_onchain
ctx_001519,usr_001107,2026-01-17T19:58:32,deposit,USDT,TRON,wal_003319,wal_005119,134.218437,4294.99,69f561a0fcefb84a38c6a9f312cef3645803508b,completed,clean,,base_onchain
ctx_000034,usr_000028,2026-01-17T21:08:05,deposit,USDT,TRON,wal_000082,wal_003634,248.695625,7958.26,cb30949e2aa50541196d6e6d121c3025c8fa18c9,completed,clean,,base_onchain
ctx_001103,usr_000761,2026-01-17T21:57:33,deposit,USDT,TRON,wal_002281,wal_004703,767.814062,24570.05,657591be562b8a9a697548426a037b15ad762cae,completed,clean,,base_onchain
ctx_000962,usr_000664,2026-01-17T22:11:47,deposit,USDT,TRON,wal_001990,wal_004562,627.275938,20072.83,6185e2b9f20b4141b78f7b826cd7b514780fd045,completed,clean,,base_onchain
ctx_000514,usr_000341,2026-01-17T22:33:23,deposit,USDT,TRON,wal_001021,wal_004114,5459.417812,174701.37,8e1cbec2607549ad36e10f63886951768e6f8db7,completed,clean,,base_onchain
ctx_001670,usr_001198,2026-01-17T23:42:24,withdrawal,BTC,BTC,wal_003593,wal_005270,0.00309458,6808.08,1e95c7c411e85dae2249991e6c265ff6c4ab1fc8,completed,clean,,base_onchain
ctx_000583,usr_000394,2026-01-18T00:33:21,deposit,USDT,TRON,wal_001180,wal_004183,11172.487812,357519.61,31560cbe2c7c2d706a3dcc6fd9c2b635021e8b5e,completed,clean,,base_onchain
ctx_000263,usr_000190,2026-01-18T01:47:00,withdrawal,BTC,BTC,wal_000569,wal_003863,0.00324961,7149.14,e05506d81410c07a5be77609622fa779b7a73ebf,completed,clean,,base_onchain
ctx_001443,usr_001024,2026-01-18T02:42:44,deposit,USDT,TRON,wal_003070,wal_005043,1095.790313,35065.29,3ea4e22cb6e809e4f18d317cc14c1e087df00bd9,completed,clean,,base_onchain
ctx_001484,usr_001075,2026-01-18T02:54:10,deposit,USDT,TRON,wal_003223,wal_005084,443.689062,14198.05,6f11ccef32e3be63eaec9ae258722ec07b4f2b4d,completed,clean,,base_onchain
ctx_000668,usr_000456,2026-01-18T04:25:39,withdrawal,ETH,ETH,wal_001368,wal_004268,0.46177265,50794.99,d9bce7cf93ffd0b3ed3e1ecc3d23f13cf35ab6db,completed,clean,,base_onchain
ctx_000909,usr_000634,2026-01-18T07:09:04,deposit,USDT,TRON,wal_001900,wal_004509,484.428437,15501.71,4f0a91831e6c613107b816b1734fe78f2bccd401,completed,clean,,base_onchain
ctx_001337,usr_000954,2026-01-18T07:13:52,deposit,ETH,ETH,wal_002862,wal_004937,4.21034036,463137.44,e7ab747c4a1c6858ecf06237bc028e8c0639d550,completed,clean,,base_onchain
ctx_000066,usr_000055,2026-01-18T07:25:02,deposit,USDT,TRON,wal_000163,wal_003666,535.198437,17126.35,61beb718ccc987e52c447a4b923b01578cbf8916,completed,clean,,base_onchain
ctx_001556,usr_001129,2026-01-18T09:01:46,withdrawal,USDT,TRON,wal_003385,wal_005156,94.499485,3023.98,ce38475d5243d7b91201e48b49a549b3879177e0,completed,clean,,base_onchain
ctx_000512,usr_000340,2026-01-18T09:27:15,deposit,USDT,TRON,wal_001018,wal_004112,91.485938,2927.55,c8903a909a9133999340a99c8575070e44e81b0c,completed,clean,,base_onchain
ctx_000242,usr_000176,2026-01-18T09:31:22,withdrawal,ETH,ETH,wal_000528,wal_003842,0.08190909,9010.0,dbac1386917e5752574c9cb4be63decbc53c44e1,completed,clean,,base_onchain
ctx_000639,usr_000434,2026-01-18T09:45:20,withdrawal,USDT,TRON,wal_001300,wal_004239,102.625229,3284.01,720e0ddc4b8be855a13093538466cf71ae3335fc,completed,clean,,base_onchain
ctx_000628,usr_000428,2026-01-18T09:50:18,withdrawal,BTC,BTC,wal_001283,wal_004228,0.00553222,12170.88,1248df7aaa0c7d8472773f8498c07eba0cb84aa4,completed,clean,,base_onchain
ctx_000621,usr_000426,2026-01-18T09:56:55,deposit,USDT,TRON,wal_001276,wal_004221,559.154063,17892.93,b5a7bca8e3d243b214247b55165e8acccf7edaae,completed,clean,,base_onchain
ctx_001661,usr_001196,2026-01-18T10:11:23,withdrawal,USDT,TRON,wal_003586,wal_005261,968.986284,31007.56,6b0cd0c1901d4612c3a7bc724d0fad368a452049,completed,clean,,base_onchain
ctx_000143,usr_000111,2026-01-18T10:34:26,deposit,USDT,TRON,wal_000331,wal_003743,201.696562,6454.29,25ddaf60eb81c7a128640f36490ef0963e7ad74f,completed,clean,,base_onchain
ctx_001062,usr_000736,2026-01-18T11:36:17,deposit,USDT,TRON,wal_002206,wal_004662,438.115625,14019.7,5ab6fc40df80051872ac93fb4dbdd86fb6c87cc9,completed,clean,,base_onchain
ctx_001047,usr_000717,2026-01-18T11:47:04,withdrawal,USDT,TRON,wal_002149,wal_004647,8.500494,272.02,11a7ab5054df62b9de96869730cd61bb9a2d862f,completed,clean,,base_onchain
ctx_000366,usr_000254,2026-01-18T12:09:32,deposit,USDT,TRON,wal_000760,wal_003966,562.585,18002.72,cddc59c524d7f0ac51e70a71d1b76250d8096969,completed,clean,,base_onchain
ctx_001196,usr_000833,2026-01-18T12:15:05,deposit,USDT,TRON,wal_002497,wal_004796,572.467813,18318.97,2841bbb1b99f8d3ba4b045086c51a6a776eef1e4,completed,clean,,base_onchain
ctx_000342,usr_000245,2026-01-18T12:33:33,deposit,USDT,TRON,wal_000733,wal_003942,509.610625,16307.54,c4c5cf743c23e099a35f259ac95197a89c5e6031,completed,clean,,base_onchain
ctx_000572,usr_000386,2026-01-18T12:39:56,withdrawal,USDT,TRON,wal_001156,wal_004172,452.625964,14484.03,c22cd2de36ce7721bc0ba79846cc4e8fa5866cd6,completed,clean,,base_onchain
ctx_000452,usr_000298,2026-01-18T12:50:00,deposit,USDT,TRON,wal_000892,wal_004052,465.200312,14886.41,a6dceafb11d4b1640c264ef14f7dd043ab24c6c6,completed,clean,,base_onchain
ctx_000399,usr_000271,2026-01-18T12:58:48,deposit,USDT,TRON,wal_000811,wal_003999,155.288125,4969.22,4a4d145d9facdec4d873cd6d3f3f632c627e3e05,completed,clean,,base_onchain
ctx_001132,usr_000783,2026-01-18T13:31:57,deposit,USDT,TRON,wal_002347,wal_004732,721.46,23086.72,859df7a18404b40dfd349e25aa8a63e91361a4fe,completed,clean,,base_onchain
ctx_000633,usr_000429,2026-01-18T13:38:04,withdrawal,BTC,BTC,wal_001286,wal_004233,0.0067721,14898.62,2f6dbfae93736ee2d76decc4e0e1e7dd61cbda4e,completed,clean,,base_onchain
ctx_000077,usr_000060,2026-01-18T13:47:08,deposit,USDT,TRON,wal_000178,wal_003677,14048.756875,449560.22,924d15bd56d81920ff7d59e70a495f39a8bc36ee,completed,clean,,base_onchain
ctx_000753,usr_000525,2026-01-18T13:52:47,withdrawal,USDT,TRON,wal_001573,wal_004353,816.714427,26134.86,be8980e2cbcd423bff1c7ed09c5801592099afc3,completed,clean,,base_onchain
ctx_001275,usr_000898,2026-01-18T14:18:39,deposit,USDT,TRON,wal_002692,wal_004875,250.368437,8011.79,2fae80e58582cd8cb2aadbaa8cff5ede7b8f8dab,completed,clean,,base_onchain
ctx_000297,usr_000219,2026-01-18T14:25:19,withdrawal,USDT,TRON,wal_000655,wal_003897,14980.291794,479369.34,f283b11bdaa1fea23544c79f4c4e95c2ddcdfdda,completed,clean,,base_onchain
ctx_001129,usr_000781,2026-01-18T14:39:03,deposit,USDT,TRON,wal_002341,wal_004729,141.8475,4539.12,2f2d91ab340b7a70ba6eef790f96021edbd40306,completed,clean,,base_onchain
ctx_000351,usr_000246,2026-01-18T15:10:23,deposit,USDT,TRON,wal_000736,wal_003951,1394.279063,44616.93,4cb37e132a90d8e4a36c5b87b17a5480b9cf4fcf,completed,clean,,base_onchain
ctx_000072,usr_000059,2026-01-18T15:12:35,withdrawal,ETH,ETH,wal_000177,wal_003672,0.11626793,12789.47,3eddde1259b0098edb174e3621e348d0170c7cd5,completed,clean,,base_onchain
ctx_000557,usr_000373,2026-01-18T15:20:13,withdrawal,USDT,TRON,wal_001117,wal_004157,2317.856313,74171.4,6f9233773b283d03b226c546befda76e3543af64,completed,clean,,base_onchain
ctx_001499,usr_001086,2026-01-18T15:31:30,deposit,ETH,ETH,wal_003258,wal_005099,0.167344,18407.84,b6cc3fb7f692b46b3822129d77e92f5f1f5a4b8e,completed,clean,,base_onchain
ctx_000202,usr_000149,2026-01-18T15:35:02,withdrawal,USDT,TRON,wal_000445,wal_003802,90.671502,2901.49,00cb9dc6146a4b3c980ecd807ccd16bc06a1c65c,completed,clean,,base_onchain
ctx_001476,usr_001053,2026-01-18T16:00:52,withdrawal,USDT,TRON,wal_003157,wal_005076,75.091437,2402.93,15412d0d551d91a0c336c17fbbfc9b9ff6e944e0,completed,clean,,base_onchain
ctx_001371,usr_000986,2026-01-18T16:10:09,deposit,USDT,TRON,wal_002956,wal_004971,388.190625,12422.1,1caa94670ec765537518ce7453821398f9c83747,completed,clean,,base_onchain
ctx_000343,usr_000245,2026-01-18T16:34:11,deposit,USDT,TRON,wal_000733,wal_003943,716.70625,22934.6,44513570679c6673dd46826285cf0fa87e530399,completed,clean,,base_onchain
ctx_001513,usr_001099,2026-01-18T16:38:56,withdrawal,USDT,TRON,wal_003295,wal_005113,122.520294,3920.65,42c9c4d3aed6136b6657db52d2b5cb1fe82d96f8,completed,clean,,base_onchain
ctx_000597,usr_000406,2026-01-18T16:41:47,deposit,USDT,TRON,wal_001216,wal_004197,110.299688,3529.59,4398a79aa641590509cc26862128a25a72905028,completed,clean,,base_onchain
ctx_000653,usr_000452,2026-01-18T16:44:25,withdrawal,USDT,TRON,wal_001354,wal_004253,370.518074,11856.58,3f3f88333aa1ad351c48d56f3cacd40f22b92d5a,completed,clean,,base_onchain
ctx_001500,usr_001086,2026-01-18T17:58:59,deposit,USDT,TRON,wal_003256,wal_005100,746.48625,23887.56,e60e686283003b55c20d21e5dd2fbb0cf1178166,completed,clean,,base_onchain
ctx_000839,usr_000579,2026-01-18T18:11:33,deposit,USDT,TRON,wal_001735,wal_004439,622.385937,19916.35,2147a5b33b86a41d8da4b6a10b19e8de921dd7ba,completed,clean,,base_onchain
ctx_000918,usr_000638,2026-01-18T18:21:53,withdrawal,USDT,TRON,wal_001912,wal_004518,118.260702,3784.34,e045a3cc97dda1c84af939b1112617ec0c972e57,completed,clean,,base_onchain
ctx_000759,usr_000526,2026-01-18T18:47:08,deposit,USDT,TRON,wal_001576,wal_004359,190.870937,6107.87,7fef9d0ed0576f47dab573f84082ca03efac0809,completed,clean,,base_onchain
ctx_000434,usr_000286,2026-01-18T18:56:35,withdrawal,USDT,TRON,wal_000856,wal_004034,915.774058,29304.77,bfa16338b8901d619b751e4ef01005ffd54aa406,completed,clean,,base_onchain
ctx_000568,usr_000385,2026-01-18T19:26:25,deposit,BTC,BTC,wal_001154,wal_004168,0.00107513,2365.29,1cf70616e82940b33d22b3f63ce14f384d83247e,completed,clean,,base_onchain
ctx_000658,usr_000453,2026-01-18T19:56:04,deposit,USDT,TRON,wal_001357,wal_004258,1773.911562,56765.17,add8bc4f3ec583bd86a82d408c1c17fab83825ce,completed,clean,,base_onchain
ctx_001009,usr_000690,2026-01-18T20:29:30,withdrawal,BTC,BTC,wal_002069,wal_004609,0.00117589,2586.96,e215203629b1ed397e28703d54c758cbb35bb26f,completed,clean,,base_onchain
ctx_001510,usr_001094,2026-01-18T21:05:30,withdrawal,USDT,TRON,wal_003280,wal_005110,4472.248115,143111.94,66db027abd799e6306064d55fb0634815678fad5,completed,clean,,base_onchain
ctx_000947,usr_000658,2026-01-18T21:18:27,withdrawal,BTC,BTC,wal_001973,wal_004547,0.00079056,1739.23,24a0bdc2ec2e8474be95ad923307dd78ad33f3eb,completed,clean,,base_onchain
ctx_000609,usr_000422,2026-01-18T22:39:55,deposit,USDT,TRON,wal_001264,wal_004209,1301.745938,41655.87,b0628a97edb118b2f62dff44a749d095c360c2b0,completed,clean,,base_onchain
ctx_001250,usr_000871,2026-01-18T23:16:26,deposit,USDT,TRON,wal_002611,wal_004850,14139.176875,452453.66,431e1762d7ce9d7fac746350e49ff41f4ac0992e,completed,clean,,base_onchain
ctx_000951,usr_000661,2026-01-18T23:40:52,deposit,USDT,TRON,wal_001981,wal_004551,218.967187,7006.95,b536f0b0c62097cdacbc31722f58cdfc730fcdb2,completed,clean,,base_onchain
ctx_000506,usr_000335,2026-01-18T23:43:18,deposit,USDT,TRON,wal_001003,wal_004106,316.726875,10135.26,f7de0bd136db6c559eecd690afece4143e9d20f8,completed,clean,,base_onchain
ctx_000030,usr_000027,2026-01-18T23:43:34,withdrawal,ETH,ETH,wal_000081,wal_003630,0.02592926,2852.22,ef06c0b811ee7e9b92acb251d29694c08074575b,completed,clean,,base_onchain
ctx_000124,usr_000094,2026-01-19T00:23:47,deposit,ETH,ETH,wal_000282,wal_003724,2.19029345,240932.28,963ddfa3a9b7d26d5e55113a1f55a2a06d1f5aa0,completed,clean,,base_onchain
ctx_000774,usr_000535,2026-01-19T00:45:42,deposit,BTC,BTC,wal_001604,wal_004374,0.00294048,6469.06,8e5242cc282c6976c3d96ef28d4bc54d493c1c41,completed,clean,,base_onchain
ctx_001191,usr_000829,2026-01-19T00:56:50,deposit,USDT,TRON,wal_002485,wal_004791,268.626562,8596.05,15f47879274e60d25f46a5c617eed9c477eedec2,completed,clean,,base_onchain
ctx_000721,usr_000505,2026-01-19T01:04:36,deposit,ETH,ETH,wal_001515,wal_004321,0.28367409,31204.15,1508c22e17dca6341cafc99b0524c8bb6dfee4c6,completed,clean,,base_onchain
ctx_000515,usr_000341,2026-01-19T01:16:34,deposit,USDT,TRON,wal_001021,wal_004115,16178.100937,517699.23,f5e3d99629fe2d305939a402fe8658cda360fee4,completed,clean,,base_onchain
ctx_000600,usr_000408,2026-01-19T01:30:34,withdrawal,USDT,TRON,wal_001222,wal_004200,60.224586,1927.19,29de70896c43d8966c3b0697eb1c4cd69e1b318f,completed,clean,,base_onchain
ctx_001331,usr_000947,2026-01-19T02:08:41,withdrawal,USDT,TRON,wal_002839,wal_004931,232.975359,7455.21,2831211ec4d6b8d7d3f59aeedc670b62a9d3ab35,completed,clean,,base_onchain
ctx_000788,usr_000541,2026-01-19T03:36:04,deposit,USDT,TRON,wal_001621,wal_004388,9666.165312,309317.29,cd7ce33c4f2ed031528a17d43cfec8d4da970ecf,completed,clean,,base_onchain
ctx_001577,usr_001143,2026-01-19T03:54:12,deposit,USDT,TRON,wal_003427,wal_005177,159.178438,5093.71,3191f4ef45097db6944ce482fc4fcc249095050b,completed,clean,,base_onchain
ctx_000646,usr_000441,2026-01-19T04:06:42,deposit,BTC,BTC,wal_001322,wal_004246,0.00183999,4047.98,c7d533a26ae3e32f2304c1468dc7487aea48d40f,completed,clean,,base_onchain
ctx_000704,usr_000485,2026-01-19T04:22:55,deposit,USDT,TRON,wal_001453,wal_004304,380.025625,12160.82,bcc10092edc0f3f828a9cf750a156233f4af1266,completed,clean,,base_onchain
ctx_001376,usr_000989,2026-01-19T04:30:52,deposit,USDT,TRON,wal_002965,wal_004976,159.991562,5119.73,7d646230d1134c1a24e77fa573aafdfaf0c1fc8c,completed,clean,,base_onchain
ctx_001304,usr_000931,2026-01-19T04:58:24,deposit,USDT,TRON,wal_002791,wal_004904,618.512812,19792.41,59af6040fa59834e983102dc5af94d6f51110066,completed,clean,,base_onchain
ctx_001050,usr_000724,2026-01-19T07:27:06,withdrawal,USDT,TRON,wal_002170,wal_004650,115.761527,3704.37,5ccb76c951e58545c6e6c10415db0a69e0597f36,completed,clean,,base_onchain
ctx_000832,usr_000577,2026-01-19T07:27:09,deposit,USDT,TRON,wal_001729,wal_004432,184.136562,5892.37,549898190d07196803827f2a1b6197652d1147d6,completed,clean,,base_onchain
ctx_001008,usr_000688,2026-01-19T07:49:44,deposit,USDT,TRON,wal_002062,wal_004608,92.689688,2966.07,4ef6c5adec225147a15d6fe62431ea7031e50cb6,completed,clean,,base_onchain
ctx_001289,usr_000920,2026-01-19T08:03:14,deposit,USDT,TRON,wal_002758,wal_004889,421.695625,13494.26,ccbdc93ff6f1452894123b01d5be4ad7fe39afb3,completed,clean,,base_onchain
ctx_000754,usr_000525,2026-01-19T08:04:41,deposit,USDT,TRON,wal_001573,wal_004354,1828.925313,58525.61,20749da09b7a49861ea022633d20dc8ad12df8b4,completed,clean,,base_onchain
ctx_000831,usr_000575,2026-01-19T08:25:37,deposit,USDT,TRON,wal_001723,wal_004431,470.814062,15066.05,720a27a91a9861b2d66dc86741cceeea249dde06,completed,clean,,base_onchain
ctx_000551,usr_000370,2026-01-19T08:57:16,withdrawal,USDT,TRON,wal_001108,wal_004151,579.832801,18554.65,776b8d20bb3ae93a3f719cee593b6976908354e3,completed,clean,,base_onchain
ctx_001631,usr_001173,2026-01-19T08:57:40,deposit,USDT,TRON,wal_003517,wal_005231,113.4875,3631.6,910d23975e2e63d6cdc38dff21ece745532cc8cc,completed,clean,,base_onchain
ctx_001010,usr_000690,2026-01-19T09:04:59,withdrawal,USDT,TRON,wal_002068,wal_004610,221.1162,7075.72,9b29778770feffceed9b579893152d0614fb4f57,completed,clean,,base_onchain
ctx_001282,usr_000906,2026-01-19T09:21:02,deposit,USDT,TRON,wal_002716,wal_004882,175.510625,5616.34,e13b6a8e42059fdc5394891780ea477db360a4b1,completed,clean,,base_onchain
ctx_001299,usr_000930,2026-01-19T09:56:08,withdrawal,USDT,TRON,wal_002788,wal_004899,2258.022671,72256.73,edf7ef887aac5c812d82a6df0f81e68f8bfeb67f,completed,clean,,base_onchain
ctx_000008,usr_000007,2026-01-19T10:11:55,deposit,USDT,TRON,wal_000019,wal_003608,273.65375,8756.92,963212231e3730835f661847cb1e8d98b4d260bb,completed,clean,,base_onchain
ctx_000095,usr_000073,2026-01-19T10:39:15,deposit,USDT,TRON,wal_000217,wal_003695,256.425937,8205.63,71293e20b8cb2971c751dae34bb1d65fb014e908,completed,clean,,base_onchain
ctx_000812,usr_000563,2026-01-19T10:40:37,deposit,USDT,TRON,wal_001687,wal_004412,15182.95875,485854.68,7c5c465646e2ab142444767f1547f4b1d4fc112f,completed,clean,,base_onchain
ctx_001227,usr_000859,2026-01-19T10:43:46,deposit,USDT,TRON,wal_002575,wal_004827,182.861875,5851.58,6c6c3d50b32e51b2c985efacb33bb129ef38b28b,completed,clean,,base_onchain
ctx_000135,usr_000100,2026-01-19T10:46:07,deposit,ETH,ETH,wal_000300,wal_003735,0.40749727,44824.7,3045bfa6113cd3bdbea5f8bca9cfcdfe49bd37d1,completed,clean,,base_onchain
ctx_001313,usr_000938,2026-01-19T11:02:55,withdrawal,USDT,TRON,wal_002812,wal_004913,550.459158,17614.69,87cb61b96f9966c673975b7dc0d3bf49befbf268,completed,clean,,base_onchain
ctx_000795,usr_000547,2026-01-19T11:04:06,withdrawal,BTC,BTC,wal_001640,wal_004395,0.00205254,4515.59,99cb4852423d4ca83ff07409a9f752b82e2def24,completed,clean,,base_onchain
ctx_001167,usr_000811,2026-01-19T11:12:36,deposit,ETH,ETH,wal_002433,wal_004767,2.02115809,222327.39,c7f4af2e679ada81c40554b95871018ecffb030d,completed,clean,,base_onchain
ctx_001204,usr_000839,2026-01-19T11:22:52,withdrawal,ETH,ETH,wal_002517,wal_004804,0.01177748,1295.52,3d0b462097c0d112ff7df1b97e4dc4f13c86fcae,completed,clean,,base_onchain
ctx_001198,usr_000834,2026-01-19T11:29:43,withdrawal,ETH,ETH,wal_002502,wal_004798,0.07301361,8031.5,fc44a6c39023a044df4a7ff27dc0ea57a3102c5c,completed,clean,,base_onchain
