user_id,created_at,segment,risk_seed_band,kyc_level,occupation,monthly_income_twd,expected_monthly_volume_twd,declared_source_of_funds,residence_country,residence_city,nationality,activity_window,hidden_suspicious_label,observed_blacklist_label,scenario_types,evidence_tags
usr_000368,2025-09-13T18:59:58,salary_cycle,clean,standard,driver,69460.0,79793.19,freelance_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000369,2025-01-13T18:52:39,salary_cycle,clean,standard,freelancer,76872.0,36348.17,family_support,US,Los Angeles,US,09:00-22:00,0,0,,
usr_000370,2025-06-29T12:33:42,cross_border,clean,enhanced,driver,60215.0,203080.39,family_support,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000371,2025-11-22T16:27:56,salary_cycle,clean,basic,student,71578.0,64292.9,savings,TW,台南市,TW,09:00-22:00,0,0,,
usr_000372,2024-12-27T22:20:54,salary_cycle,clean,basic,office_staff,68075.0,54801.43,business_income,US,Los Angeles,US,09:00-22:00,0,0,,
usr_000373,2025-01-04T03:25:00,cross_border,clean,standard,software_engineer,92395.0,240167.01,investment,TW,台中市,TW,09:00-22:00,0,0,,
usr_000374,2024-01-24T23:52:17,salary_cycle,clean,enhanced,operations,54781.0,22344.22,family_support,TW,台南市,TW,09:00-22:00,0,0,,
usr_000375,2024-08-27T13:05:36,retail_investor,clean,basic,sales,85341.0,119871.23,family_support,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000376,2025-09-02T11:46:51,dormant,clean,enhanced,teacher,51623.0,9625.17,business_income,TW,新北市,TW,09:00-20:00,0,0,,
usr_000377,2024-08-21T22:59:00,night_owl,clean,enhanced,self_employed,51914.0,66818.63,freelance_income,TW,新北市,TW,18:00-04:00,0,0,,
usr_000378,2024-06-06T10:28:48,retail_investor,clean,standard,teacher,30397.0,40818.25,family_support,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000379,2025-08-09T22:25:16,retail_investor,clean,basic,student,62982.0,134581.58,business_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000380,2025-10-30T15:39:47,dormant,clean,standard,operations,28544.0,13730.13,savings,TW,高雄市,TW,09:00-20:00,0,0,,
usr_000381,2025-03-10T12:20:22,retail_investor,clean,enhanced,teacher,81369.0,109831.86,freelance_income,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000382,2025-03-28T08:12:43,retail_investor,clean,enhanced,office_staff,70838.0,130878.57,savings,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000383,2024-01-16T17:07:19,retail_investor,clean,standard,designer,32148.0,39001.38,business_income,TW,台中市,TW,09:00-22:00,0,0,,
usr_000384,2025-09-30T19:44:44,retail_investor,clean,standard,self_employed,95517.0,110817.68,salary,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000385,2025-04-22T11:04:24,retail_investor,clean,enhanced,self_employed,32878.0,42176.66,investment,TW,台北市,TW,09:00-22:00,0,0,,
usr_000386,2025-06-05T00:57:20,cross_border,clean,enhanced,designer,52500.0,98318.84,family_support,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000387,2024-09-11T20:21:31,retail_investor,clean,standard,sales,49742.84,221436.52,freelance_income,TW,台北市,TW,09:00-22:00,1,0,fan_in_hub,fan_out_to_shared_cluster|kyc_volume_mismatch|short_dwell_time
usr_000388,2024-10-10T23:16:56,retail_investor,clean,standard,sales,71125.0,99869.66,salary,GB,London,GB,09:00-22:00,0,0,,
usr_000389,2025-06-18T04:55:40,retail_investor,clean,standard,self_employed,69798.0,162294.17,savings,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000390,2024-07-31T15:34:43,salary_cycle,clean,enhanced,driver,62948.0,98491.25,savings,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000391,2024-03-11T16:07:11,salary_cycle,clean,enhanced,office_staff,85465.0,49072.54,savings,SG,Singapore,SG,09:00-22:00,0,0,,
usr_000392,2024-06-05T18:08:11,dormant,clean,standard,software_engineer,47134.0,27365.91,family_support,TW,台中市,TW,09:00-20:00,0,0,,
usr_000393,2024-03-23T21:08:32,salary_cycle,clean,standard,teacher,75131.0,50870.72,business_income,TW,台南市,TW,09:00-22:00,0,0,,
usr_000394,2025-02-23T18:59:17,pro_trader,grey,basic,sales,323140.0,3039423.03,savings,TW,台北市,TW,08:00-23:00,0,0,,
usr_000395,2025-12-06T14:56:15,dormant,clean,enhanced,sales,24334.0,4587.91,business_income,TW,宜蘭縣,TW,09:00-20:00,1,0,shared_device_ring,quick_in_out|shared_bank_account|shared_device|shared_ip
usr_000396,2025-06-18T10:52:56,salary_cycle,clean,standard,software_engineer,89023.0,76243.66,savings,TW,台北市,TW,09:00-22:00,0,0,,
usr_000397,2024-07-14T14:56:19,pro_trader,clean,standard,freelancer,140579.0,1424727.46,business_income,TW,台北市,TW,08:00-23:00,0,0,,
usr_000398,2024-04-03T18:11:49,retail_investor,clean,enhanced,teacher,32149.0,63427.41,freelance_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000399,2025-04-11T09:44:41,retail_investor,clean,basic,retail_worker,67396.0,105576.24,freelance_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000400,2025-01-23T11:49:10,retail_investor,clean,basic,office_staff,83903.0,157563.38,family_support,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000401,2025-04-02T12:07:57,retail_investor,clean,standard,retail_worker,43953.0,48527.34,savings,TW,台中市,TW,09:00-22:00,0,0,,
usr_000402,2024-09-01T16:30:29,retail_investor,clean,standard,sales,90225.0,203385.09,business_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000403,2024-02-21T11:41:22,retail_investor,clean,standard,software_engineer,96741.0,123131.17,savings,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000404,2024-07-02T09:39:42,dormant,clean,enhanced,teacher,59536.0,14837.61,family_support,TW,高雄市,TW,09:00-20:00,0,0,,
usr_000405,2025-01-24T21:53:35,pro_trader,clean,basic,student,308842.0,4399848.99,investment,TW,台南市,TW,08:00-23:00,0,0,,
usr_000406,2025-09-19T07:30:46,retail_investor,clean,standard,teacher,60968.0,82895.42,freelance_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000407,2025-09-22T15:46:40,salary_cycle,clean,standard,designer,55741.0,39664.85,business_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000408,2025-04-22T11:47:54,night_owl,grey,enhanced,driver,45251.0,81090.78,family_support,TW,台北市,TW,18:00-04:00,0,0,,
usr_000409,2025-12-08T17:04:19,retail_investor,clean,standard,freelancer,70829.0,124142.44,family_support,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000410,2024-06-29T17:21:59,dormant,clean,standard,self_employed,27460.0,12162.53,business_income,TW,台北市,TW,09:00-20:00,0,0,,
usr_000411,2025-04-19T21:59:47,salary_cycle,clean,standard,software_engineer,66555.0,39032.08,family_support,TW,台南市,TW,09:00-22:00,0,0,,
usr_000412,2024-03-09T02:53:01,salary_cycle,clean,standard,office_staff,36226.0,23543.82,business_income,TW,台南市,TW,09:00-22:00,0,0,,
usr_000413,2025-12-24T23:02:17,salary_cycle,clean,basic,sales,60530.0,37822.45,salary,TW,台中市,TW,09:00-22:00,0,0,,
usr_000414,2024-07-26T21:32:01,retail_investor,clean,standard,designer,64666.0,75493.53,family_support,TW,台北市,TW,09:00-22:00,0,0,,
usr_000415,2024-04-11T22:43:08,retail_investor,clean,standard,driver,88369.0,180727.84,freelance_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000416,2024-12-08T11:06:33,retail_investor,clean,standard,self_employed,93464.0,93176.24,freelance_income,TW,新北市,TW,09:00-22:00,0,0,,
usr_000417,2024-10-11T17:28:42,salary_cycle,clean,standard,student,55456.0,64696.14,investment,TW,台中市,TW,09:00-22:00,0,0,,
usr_000418,2025-07-17T12:45:51,retail_investor,clean,standard,freelancer,26999.0,65583.45,family_support,TW,台南市,TW,09:00-22:00,0,0,,
usr_000419,2025-04-28T18:06:24,retail_investor,clean,standard,software_engineer,105381.0,244148.1,salary,TW,台北市,TW,09:00-22:00,0,0,,
usr_000420,2025-09-24T13:52:12,retail_investor,clean,standard,self_employed,103134.0,238772.64,family_support,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000421,2024-11-14T23:49:29,salary_cycle,clean,enhanced,designer,41089.0,56514.68,savings,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000422,2024-11-29T11:04:30,cross_border,clean,standard,student,130863.0,234705.59,investment,TW,台南市,TW,09:00-22:00,0,0,,
usr_000423,2025-02-20T18:20:35,cross_border,clean,standard,self_employed,86996.0,258053.23,salary,TW,新北市,TW,09:00-22:00,0,0,,
usr_000424,2025-05-09T13:13:52,salary_cycle,clean,standard,teacher,61267.0,67923.24,business_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000425,2025-12-30T14:07:37,salary_cycle,clean,standard,teacher,57426.0,60494.4,business_income,TW,新北市,TW,09:00-22:00,0,0,,
usr_000426,2024-12-02T16:03:05,cross_border,clean,standard,driver,73091.0,139492.87,savings,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000427,2024-07-20T13:19:36,dormant,clean,standard,self_employed,29779.0,9722.46,investment,TW,宜蘭縣,TW,09:00-20:00,0,0,,
usr_000428,2024-03-05T15:03:00,pro_trader,clean,standard,operations,124256.0,1332819.35,investment,TW,台中市,TW,08:00-23:00,0,0,,
usr_000429,2025-02-20T15:13:42,cross_border,clean,standard,retail_worker,80833.0,177262.38,business_income,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000430,2024-05-09T07:41:01,vpn_nomad,grey,basic,retail_worker,87223.0,219098.32,freelance_income,AE,Dubai,AE,08:00-23:00,0,0,,
usr_000431,2025-12-14T14:39:11,pro_trader,clean,standard,designer,191185.0,942790.19,family_support,TW,宜蘭縣,TW,08:00-23:00,0,0,,
usr_000432,2025-12-31T14:59:34,retail_investor,clean,standard,teacher,54588.0,60911.73,investment,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000433,2025-06-24T02:29:33,vpn_nomad,grey,standard,student,88310.0,106298.38,family_support,TW,桃園市,TW,08:00-23:00,0,0,,
usr_000434,2025-09-20T09:34:49,retail_investor,clean,enhanced,software_engineer,107662.0,221877.0,business_income,TW,台中市,TW,09:00-22:00,0,0,,
usr_000435,2024-06-21T09:46:50,salary_cycle,clean,enhanced,teacher,56726.0,51349.47,investment,TW,台中市,TW,09:00-22:00,0,0,,
usr_000436,2024-10-21T12:32:04,vpn_nomad,grey,enhanced,freelancer,115085.0,125778.21,investment,TW,台北市,TW,08:00-23:00,0,0,,
usr_000437,2025-11-06T17:11:16,retail_investor,clean,basic,driver,58679.0,48360.01,business_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000438,2025-02-27T19:42:28,retail_investor,clean,standard,self_employed,36062.0,88153.11,savings,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000439,2025-05-03T16:48:59,retail_investor,clean,basic,operations,31180.54,124338.19,savings,TW,高雄市,TW,09:00-22:00,1,1,fan_in_hub,fan_out_to_shared_cluster|kyc_volume_mismatch|short_dwell_time
usr_000440,2025-01-27T22:43:02,salary_cycle,clean,standard,student,44512.0,46138.05,family_support,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000441,2024-10-01T20:41:37,night_owl,grey,standard,sales,58297.0,96462.87,business_income,TW,台中市,TW,18:00-04:00,0,0,,
usr_000442,2024-11-17T16:00:53,dormant,clean,standard,student,58582.0,28426.84,salary,TW,桃園市,TW,09:00-20:00,0,0,,
usr_000443,2024-02-05T07:03:38,salary_cycle,clean,standard,self_employed,79924.0,74739.38,savings,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000444,2024-04-24T20:18:29,dormant,clean,standard,self_employed,27862.0,3989.65,salary,TW,桃園市,TW,09:00-20:00,0,0,,
usr_000445,2024-09-21T07:17:49,night_owl,clean,standard,software_engineer,48113.0,90313.05,business_income,TW,台南市,TW,18:00-04:00,0,0,,
usr_000446,2024-07-25T12:41:31,pro_trader,clean,standard,student,255391.0,3706148.05,savings,TW,宜蘭縣,TW,08:00-23:00,0,0,,
usr_000447,2024-03-16T09:49:28,retail_investor,clean,standard,software_engineer,109323.0,107204.81,business_income,TW,台北市,TW,09:00-22:00,0,0,,
usr_000448,2025-08-12T10:30:27,night_owl,grey,basic,sales,73555.0,99054.85,freelance_income,TW,高雄市,TW,18:00-04:00,0,0,,
usr_000449,2025-08-04T13:21:43,salary_cycle,clean,standard,freelancer,35216.0,30331.85,business_income,TW,新北市,TW,09:00-22:00,0,0,,
usr_000450,2024-06-30T14:42:12,vpn_nomad,grey,standard,freelancer,84572.0,96819.9,freelance_income,TW,新竹市,TW,08:00-23:00,1,1,fan_in_hub,aggregation_hub|fan_in_cluster|late_night_cashout
usr_000451,2024-05-24T07:46:37,salary_cycle,clean,enhanced,driver,58544.0,57595.84,business_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000452,2024-01-18T07:21:50,cross_border,grey,standard,software_engineer,134332.0,256276.04,business_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000453,2025-08-17T11:02:47,cross_border,clean,enhanced,retail_worker,137466.0,330354.88,business_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000454,2025-10-10T09:52:50,salary_cycle,clean,standard,student,75525.0,34361.01,business_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000455,2024-03-06T21:21:51,cross_border,clean,basic,self_employed,58383.0,179874.54,business_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000456,2025-08-31T07:07:17,pro_trader,clean,enhanced,retail_worker,192000.0,1447197.84,business_income,TW,台北市,TW,08:00-23:00,0,0,,
usr_000457,2024-06-11T10:05:00,salary_cycle,clean,standard,software_engineer,63748.0,44137.43,savings,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000458,2025-02-26T12:39:44,vpn_nomad,grey,standard,software_engineer,102391.0,229995.27,family_support,TW,宜蘭縣,TW,08:00-23:00,0,0,,
usr_000459,2025-07-26T11:33:06,salary_cycle,clean,enhanced,teacher,40768.0,46990.42,investment,TW,台北市,TW,09:00-22:00,0,0,,
usr_000460,2025-12-03T21:31:11,salary_cycle,clean,standard,retail_worker,76055.0,90596.15,freelance_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000461,2024-02-15T07:59:34,salary_cycle,clean,standard,retail_worker,53681.0,34973.59,savings,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000462,2025-03-06T16:57:20,salary_cycle,clean,standard,driver,42606.0,20665.25,salary,TW,台南市,TW,09:00-22:00,0,0,,
usr_000463,2025-08-23T14:09:13,retail_investor,clean,standard,teacher,79079.0,180205.76,business_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000464,2024-12-10T07:17:08,retail_investor,clean,standard,student,84996.0,172006.07,business_income,HK,Hong Kong,HK,09:00-22:00,0,0,,
usr_000465,2025-08-15T01:05:26,retail_investor,clean,standard,operations,70033.0,82201.31,business_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000466,2024-09-11T15:14:57,salary_cycle,clean,basic,teacher,89852.0,85837.01,savings,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000467,2025-03-12T14:51:51,vpn_nomad,grey,standard,student,45796.0,49098.15,business_income,TW,台北市,TW,08:00-23:00,0,0,,
usr_000468,2024-10-30T11:01:30,retail_investor,clean,standard,self_employed,26628.0,52680.08,investment,TW,台南市,TW,09:00-22:00,0,0,,
usr_000469,2025-12-22T17:55:23,cross_border,clean,enhanced,self_employed,147948.0,376145.7,business_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000470,2025-03-13T23:39:34,night_owl,grey,standard,teacher,34633.0,46367.73,savings,TW,台中市,TW,18:00-04:00,0,0,,
usr_000471,2025-01-08T18:24:23,salary_cycle,clean,basic,designer,57000.0,73126.04,family_support,AE,Dubai,AE,09:00-22:00,0,0,,
usr_000472,2024-05-22T01:34:07,retail_investor,clean,basic,self_employed,109957.0,192418.57,business_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000473,2024-10-11T09:22:28,dormant,clean,enhanced,designer,34774.0,9049.3,family_support,TW,高雄市,TW,09:00-20:00,0,0,,
usr_000474,2025-11-21T00:12:57,salary_cycle,clean,standard,designer,69858.0,84805.51,salary,TW,台南市,TW,09:00-22:00,0,0,,
usr_000475,2025-12-15T08:55:13,night_owl,clean,basic,operations,48898.0,104717.96,freelance_income,TW,新北市,TW,18:00-04:00,0,0,,
usr_000476,2025-10-23T08:04:01,salary_cycle,clean,basic,driver,79721.0,83684.88,family_support,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000477,2025-04-14T12:57:50,vpn_nomad,grey,enhanced,freelancer,84930.0,185178.73,savings,TW,宜蘭縣,TW,08:00-23:00,0,0,,
usr_000478,2024-10-19T12:39:59,retail_investor,clean,enhanced,retail_worker,73745.0,180692.28,freelance_income,TW,台南市,TW,09:00-22:00,0,0,,
usr_000479,2024-06-15T11:20:36,retail_investor,clean,standard,retail_worker,47984.0,106853.84,business_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000480,2025-01-17T12:34:19,retail_investor,clean,standard,student,98726.0,197662.13,salary,HK,Hong Kong,HK,09:00-22:00,0,0,,
usr_000481,2025-06-04T16:18:30,dormant,clean,basic,freelancer,50018.0,28205.43,family_support,GB,London,GB,09:00-20:00,0,0,,
usr_000482,2024-05-23T18:19:01,dormant,clean,basic,sales,48973.0,13190.5,family_support,TW,台北市,TW,09:00-20:00,0,0,,
usr_000483,2024-10-12T11:34:54,salary_cycle,clean,standard,designer,41060.0,32504.73,freelance_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000484,2025-11-14T12:45:54,pro_trader,clean,standard,sales,326791.0,2006153.75,investment,TW,台北市,TW,08:00-23:00,0,0,,
usr_000485,2024-08-09T21:47:26,retail_investor,clean,enhanced,designer,70209.0,98103.29,investment,TW,新北市,TW,09:00-22:00,0,0,,
usr_000486,2024-11-07T17:33:21,dormant,clean,standard,student,47144.0,8004.29,family_support,TW,新竹市,TW,09:00-20:00,0,0,,
usr_000487,2025-12-29T12:12:11,retail_investor,clean,standard,sales,78668.0,148365.5,investment,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000488,2024-08-18T07:09:16,retail_investor,clean,standard,freelancer,64582.0,143294.21,freelance_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000489,2024-01-31T09:31:04,retail_investor,clean,standard,teacher,62707.0,94635.3,freelance_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000490,2025-01-18T15:01:54,salary_cycle,clean,standard,freelancer,51902.0,59873.9,savings,TW,新北市,TW,09:00-22:00,0,0,,
usr_000491,2025-01-05T13:03:18,retail_investor,clean,basic,freelancer,85429.0,195900.6,family_support,TW,台中市,TW,09:00-22:00,0,0,,
usr_000492,2025-07-11T13:52:54,salary_cycle,clean,enhanced,self_employed,85229.0,98323.24,investment,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000493,2025-01-17T21:21:58,retail_investor,clean,basic,retail_worker,101027.0,141212.5,salary,TW,台中市,TW,09:00-22:00,0,0,,
usr_000494,2025-03-04T11:07:52,salary_cycle,clean,enhanced,retail_worker,89498.0,56034.71,salary,TW,新北市,TW,09:00-22:00,0,0,,
usr_000495,2024-12-17T09:01:47,retail_investor,clean,standard,student,72522.0,75156.27,savings,GB,London,GB,09:00-22:00,0,0,,
usr_000496,2024-03-21T10:48:27,dormant,clean,basic,software_engineer,40147.0,6530.8,savings,TW,新北市,TW,09:00-20:00,0,0,,
usr_000497,2024-03-09T11:48:06,dormant,clean,standard,student,53651.0,21277.35,family_support,JP,Tokyo,JP,09:00-20:00,0,0,,
usr_000498,2025-08-17T12:54:32,retail_investor,clean,basic,teacher,71076.0,60396.16,savings,TW,台中市,TW,09:00-22:00,0,0,,
usr_000499,2024-06-25T22:00:46,retail_investor,clean,standard,student,100777.0,211381.25,savings,TW,台中市,TW,09:00-22:00,0,0,,
usr_000500,2025-01-24T15:14:26,retail_investor,clean,standard,student,102251.0,113980.6,investment,TW,台南市,TW,09:00-22:00,0,0,,
usr_000501,2024-03-26T11:24:18,retail_investor,clean,standard,designer,42814.0,70338.57,family_support,TW,台北市,TW,09:00-22:00,0,0,,
usr_000502,2024-07-13T21:43:23,cross_border,grey,standard,retail_worker,108190.0,186033.67,salary,US,Los Angeles,US,09:00-22:00,0,0,,
usr_000503,2025-02-09T15:06:47,dormant,clean,standard,retail_worker,45976.0,14667.69,salary,TW,桃園市,TW,09:00-20:00,0,0,,
usr_000504,2025-05-27T16:49:37,retail_investor,clean,standard,teacher,102982.0,230149.34,investment,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000505,2025-04-11T09:31:31,retail_investor,clean,enhanced,driver,104058.0,251324.63,freelance_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000506,2025-01-27T13:09:19,pro_trader,grey,standard,teacher,147709.0,1939926.87,family_support,TW,桃園市,TW,08:00-23:00,0,0,,
usr_000507,2025-05-18T15:21:51,dormant,clean,enhanced,operations,54075.0,26160.73,family_support,TW,宜蘭縣,TW,09:00-20:00,0,0,,
usr_000508,2024-02-07T09:56:45,pro_trader,clean,standard,retail_worker,182460.0,1499808.18,business_income,TW,宜蘭縣,TW,08:00-23:00,0,0,,
usr_000509,2025-05-03T12:32:03,retail_investor,clean,basic,sales,75997.0,123774.29,investment,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000510,2024-05-12T20:51:47,salary_cycle,clean,standard,teacher,58118.0,76702.1,salary,TW,台北市,TW,09:00-22:00,0,0,,
usr_000511,2024-09-11T13:37:05,retail_investor,clean,standard,student,81118.0,112489.83,investment,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000512,2024-10-01T10:37:01,retail_investor,clean,standard,office_staff,95571.0,129441.23,business_income,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000513,2025-05-24T17:42:21,retail_investor,clean,basic,retail_worker,37809.0,82202.63,family_support,TW,台南市,TW,09:00-22:00,0,0,,
usr_000514,2024-10-22T13:36:25,pro_trader,clean,enhanced,driver,225779.0,2137329.87,family_support,TW,新竹市,TW,08:00-23:00,0,0,,
usr_000515,2025-03-14T17:04:41,dormant,clean,standard,freelancer,57892.0,8531.36,family_support,TW,宜蘭縣,TW,09:00-20:00,0,0,,
usr_000516,2025-11-19T19:56:01,salary_cycle,clean,standard,self_employed,70386.0,54621.19,freelance_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000517,2025-10-16T15:54:49,salary_cycle,clean,enhanced,sales,22855.7,58402.91,family_support,SG,Singapore,SG,09:00-22:00,1,1,fan_in_hub,fan_out_to_shared_cluster|kyc_volume_mismatch|short_dwell_time
usr_000518,2025-03-22T17:53:58,salary_cycle,clean,standard,student,58873.0,56222.77,freelance_income,TW,台中市,TW,09:00-22:00,0,0,,
usr_000519,2024-09-02T08:01:15,retail_investor,clean,standard,freelancer,62623.0,118875.52,business_income,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000520,2025-11-06T16:54:02,salary_cycle,clean,standard,designer,37425.0,24041.39,salary,TW,台中市,TW,09:00-22:00,0,0,,
usr_000521,2025-11-19T11:25:53,retail_investor,clean,enhanced,retail_worker,64056.0,145675.64,savings,TW,台南市,TW,09:00-22:00,1,1,shared_device_ring,quick_in_out|shared_bank_account|shared_device|shared_ip
usr_000522,2024-04-03T11:49:51,salary_cycle,clean,enhanced,office_staff,89328.0,97948.48,investment,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000523,2024-08-08T03:26:16,cross_border,clean,standard,teacher,147512.0,257062.91,salary,TW,桃園市,TW,09:00-22:00,1,0,shared_device_ring,quick_in_out|shared_bank_account|shared_device|shared_ip
usr_000524,2024-05-29T16:23:52,dormant,clean,standard,freelancer,27403.0,7076.69,salary,TW,台中市,TW,09:00-20:00,0,0,,
usr_000525,2024-09-03T14:19:40,cross_border,clean,basic,office_staff,136798.0,415532.82,freelance_income,AE,Dubai,AE,09:00-22:00,0,0,,
usr_000526,2024-11-05T08:19:13,cross_border,clean,enhanced,retail_worker,100917.0,122926.19,business_income,SG,Singapore,SG,09:00-22:00,0,0,,
usr_000527,2025-04-28T20:45:27,cross_border,clean,basic,student,134466.0,287012.87,savings,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000528,2025-04-10T18:41:41,salary_cycle,clean,standard,retail_worker,58059.0,52545.99,freelance_income,TW,台南市,TW,09:00-22:00,0,0,,
usr_000529,2024-09-13T17:53:41,retail_investor,clean,standard,retail_worker,51224.0,95691.74,family_support,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000530,2025-12-05T13:51:18,dormant,clean,enhanced,driver,40932.0,13333.39,salary,TW,桃園市,TW,09:00-20:00,0,0,,
usr_000531,2025-07-26T16:14:58,retail_investor,clean,enhanced,student,74456.0,179147.63,business_income,TW,台北市,TW,09:00-22:00,0,0,,
usr_000532,2024-04-02T01:36:07,dormant,clean,standard,software_engineer,31059.0,3879.0,freelance_income,TW,桃園市,TW,09:00-20:00,0,0,,
usr_000533,2024-07-15T02:18:47,dormant,clean,standard,designer,49734.0,25544.81,business_income,TW,新竹市,TW,09:00-20:00,0,0,,
usr_000534,2025-03-05T17:09:01,cross_border,clean,enhanced,freelancer,128654.0,218171.86,investment,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000535,2024-05-17T23:25:43,night_owl,clean,standard,driver,54224.0,87629.47,freelance_income,TW,宜蘭縣,TW,18:00-04:00,0,0,,
usr_000536,2025-04-28T22:42:51,dormant,clean,standard,teacher,36792.0,5023.13,freelance_income,TW,新竹市,TW,09:00-20:00,0,0,,
usr_000537,2024-05-16T04:02:37,retail_investor,clean,standard,retail_worker,91131.0,168903.87,investment,TW,台南市,TW,09:00-22:00,0,0,,
usr_000538,2024-05-26T13:02:08,night_owl,clean,basic,designer,87533.0,127388.42,investment,TW,高雄市,TW,18:00-04:00,0,0,,
usr_000539,2025-06-14T12:20:47,night_owl,grey,standard,designer,48541.0,100184.24,savings,TW,台中市,TW,18:00-04:00,0,0,,
usr_000540,2025-12-24T11:57:59,retail_investor,clean,standard,designer,44480.0,39710.15,salary,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000541,2024-05-07T12:55:18,pro_trader,clean,basic,retail_worker,374384.0,3382693.0,savings,TW,桃園市,TW,08:00-23:00,0,0,,
usr_000542,2025-03-03T19:49:31,vpn_nomad,grey,enhanced,self_employed,116765.0,161405.79,salary,TW,桃園市,TW,08:00-23:00,0,0,,
usr_000543,2024-06-07T10:53:45,pro_trader,grey,standard,self_employed,183958.0,1533449.57,business_income,SG,Singapore,SG,08:00-23:00,0,0,,
usr_000544,2024-11-29T04:08:13,salary_cycle,clean,basic,software_engineer,35380.0,28138.15,freelance_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000545,2024-07-02T17:55:25,dormant,clean,standard,student,24634.0,9202.72,salary,TW,台中市,TW,09:00-20:00,0,0,,
usr_000546,2024-11-02T14:47:51,retail_investor,clean,enhanced,freelancer,77742.0,99851.13,freelance_income,TW,新北市,TW,09:00-22:00,0,0,,
usr_000547,2025-05-03T15:27:05,vpn_nomad,grey,standard,sales,52597.0,131371.27,investment,TW,高雄市,TW,08:00-23:00,0,0,,
usr_000548,2024-08-18T16:09:59,salary_cycle,clean,standard,designer,62919.0,32185.39,family_support,AE,Dubai,AE,09:00-22:00,0,0,,
usr_000549,2025-12-02T19:33:27,pro_trader,grey,enhanced,freelancer,349300.0,1701445.34,family_support,TW,桃園市,TW,08:00-23:00,0,0,,
usr_000550,2024-12-30T11:49:32,night_owl,clean,standard,software_engineer,63647.0,60508.25,salary,TW,台中市,TW,18:00-04:00,0,0,,
