edge_id,occurred_at,src_type,src_id,relation_type,dst_type,dst_id,amount_twd_equiv,asset,scenario_id
edge_018007,2026-01-13T18:29:16,user,usr_000889,LOGGED_IN_FROM_IP,ip,ip::207.53.163.156,,,
edge_014783,2026-01-13T18:29:36,user,usr_000684,LOGGED_IN_FROM_IP,ip,ip::141.130.62.117,,,
edge_023920,2026-01-13T18:34:13,wallet,wal_004575,CRYPTO_DEPOSIT_TO,user,usr_000671,6288.02,USDT,
edge_015244,2026-01-13T18:36:16,user,usr_000717,LOGGED_IN_FROM_IP,ip,ip::115.118.35.18,,,
edge_026665,2026-01-13T18:39:25,bank_account,bank_000604,FIAT_DEPOSIT_TO,user,usr_000428,209605.45,TWD,
edge_020687,2026-01-13T18:40:47,user,usr_001060,LOGGED_IN_FROM_IP,ip,ip::187.136.12.181,,,
edge_006037,2026-01-13T18:40:56,user,usr_000149,LOGGED_IN_FROM_IP,ip,ip::30.105.119.145,,,
edge_014213,2026-01-13T18:41:04,user,usr_000648,LOGGED_IN_FROM_IP,ip,ip::153.78.53.140,,,
edge_016539,2026-01-13T18:43:19,user,usr_000804,LOGGED_IN_FROM_IP,ip,ip::215.27.18.74,,,
edge_005700,2026-01-13T18:44:29,user,usr_000127,LOGGED_IN_FROM_IP,ip,ip::34.189.244.22,,,
edge_008796,2026-01-13T18:44:48,user,usr_000319,LOGGED_IN_FROM_IP,ip,ip::164.9.246.239,,,
edge_004273,2026-01-13T18:46:29,user,usr_000041,LOGGED_IN_FROM_IP,ip,ip::3.97.232.87,,,
edge_029994,2026-01-13T18:47:12,user,usr_001118,FIAT_WITHDRAW_TO,bank_account,bank_001601,12760.11,TWD,
edge_005576,2026-01-13T18:48:00,user,usr_000121,LOGGED_IN_FROM_IP,ip,ip::80.203.228.82,,,
edge_019051,2026-01-13T18:52:15,user,usr_000954,LOGGED_IN_FROM_IP,ip,ip::181.132.7.181,,,
edge_013304,2026-01-13T18:53:26,user,usr_000592,LOGGED_IN_FROM_IP,ip,ip::20.15.160.87,,,
edge_020680,2026-01-13T18:55:56,user,usr_001059,LOGGED_IN_FROM_IP,ip,ip::61.127.52.29,,,
edge_022482,2026-01-13T18:56:19,user,usr_001174,LOGGED_IN_FROM_IP,ip,ip::25.2.144.54,,,
edge_028003,2026-01-13T18:57:32,user,usr_000698,FIAT_WITHDRAW_TO,bank_account,bank_000997,4442.44,TWD,
edge_012732,2026-01-13T19:01:55,user,usr_000557,LOGGED_IN_FROM_IP,ip,ip::210.249.104.173,,,
edge_010365,2026-01-13T19:02:51,user,usr_000420,LOGGED_IN_FROM_IP,ip,ip::21.238.190.7,,,
edge_030268,2026-01-13T19:06:26,bank_account,bank_001673,FIAT_DEPOSIT_TO,user,usr_001169,6100.06,TWD,
edge_007187,2026-01-13T19:08:15,user,usr_000225,LOGGED_IN_FROM_IP,ip,ip::25.236.69.77,,,
edge_011112,2026-01-13T19:11:03,user,usr_000463,LOGGED_IN_FROM_IP,ip,ip::46.198.254.138,,,
edge_012179,2026-01-13T19:13:49,user,usr_000528,LOGGED_IN_FROM_IP,ip,ip::114.69.253.171,,,
edge_007549,2026-01-13T19:14:10,user,usr_000246,LOGGED_IN_FROM_IP,ip,ip::9.75.3.119,,,
edge_007044,2026-01-13T19:14:44,user,usr_000219,LOGGED_IN_FROM_IP,ip,ip::215.4.195.136,,,
edge_019518,2026-01-13T19:19:47,user,usr_000985,LOGGED_IN_FROM_IP,ip,ip::216.141.23.42,,,
edge_013870,2026-01-13T19:20:16,user,usr_000627,LOGGED_IN_FROM_IP,ip,ip::176.234.179.11,,,
edge_026769,2026-01-13T19:22:51,bank_account,bank_000639,FIAT_DEPOSIT_TO,user,usr_000450,7668.05,TWD,
edge_019167,2026-01-13T19:23:06,user,usr_000959,LOGGED_IN_FROM_IP,ip,ip::171.102.138.132,,,
edge_012033,2026-01-13T19:23:07,user,usr_000519,LOGGED_IN_FROM_IP,ip,ip::125.223.85.9,,,
edge_006428,2026-01-13T19:23:12,user,usr_000179,LOGGED_IN_FROM_IP,ip,ip::16.61.107.200,,,
edge_006845,2026-01-13T19:24:30,user,usr_000205,LOGGED_IN_FROM_IP,ip,ip::3.84.219.251,,,
edge_004326,2026-01-13T19:25:13,user,usr_000045,LOGGED_IN_FROM_IP,ip,ip::4.145.167.7,,,
edge_026886,2026-01-13T19:27:48,user,usr_000472,FIAT_WITHDRAW_TO,bank_account,bank_000675,9708.01,TWD,
edge_019213,2026-01-13T19:31:22,user,usr_000964,LOGGED_IN_FROM_IP,ip,ip::91.184.188.146,,,
edge_026258,2026-01-13T19:31:24,bank_account,bank_000474,FIAT_DEPOSIT_TO,user,usr_000341,514902.12,TWD,
edge_028939,2026-01-13T19:35:06,bank_account,bank_001283,FIAT_DEPOSIT_TO,user,usr_000898,11859.36,TWD,
edge_028075,2026-01-13T19:44:31,bank_account,bank_001016,FIAT_DEPOSIT_TO,user,usr_000712,5156.32,TWD,
edge_023905,2026-01-13T19:45:39,wallet,wal_004560,CRYPTO_DEPOSIT_TO,user,usr_000664,25479.32,USDT,
edge_015071,2026-01-13T19:49:47,user,usr_000706,LOGGED_IN_FROM_IP,ip,ip::74.241.178.217,,,
edge_019942,2026-01-13T19:51:01,user,usr_001014,LOGGED_IN_FROM_IP,ip,ip::12.109.240.192,,,
edge_016225,2026-01-13T19:51:10,user,usr_000781,LOGGED_IN_FROM_IP,ip,ip::143.124.40.248,,,
edge_022749,2026-01-13T19:51:51,user,usr_001191,LOGGED_IN_FROM_IP,ip,ip::187.3.96.48,,,
edge_027178,2026-01-13T19:52:23,bank_account,bank_000768,FIAT_DEPOSIT_TO,user,usr_000536,1870.82,TWD,
edge_006808,2026-01-13T19:52:49,user,usr_000203,LOGGED_IN_FROM_IP,ip,ip::55.244.43.144,,,
edge_024519,2026-01-13T19:53:37,wallet,wal_005174,CRYPTO_DEPOSIT_TO,user,usr_001141,21591.11,USDT,
edge_018938,2026-01-13T19:53:45,user,usr_000947,LOGGED_IN_FROM_IP,ip,ip::145.52.145.74,,,
edge_015267,2026-01-13T19:56:00,user,usr_000719,LOGGED_IN_FROM_IP,ip,ip::26.70.65.117,,,
edge_015293,2026-01-13T19:57:32,user,usr_000722,LOGGED_IN_FROM_IP,ip,ip::215.212.13.64,,,
edge_012312,2026-01-13T19:58:44,user,usr_000539,LOGGED_IN_FROM_IP,ip,ip::143.225.240.38,,,
edge_015174,2026-01-13T20:01:52,user,usr_000711,LOGGED_IN_FROM_IP,ip,ip::209.203.179.40,,,
edge_025165,2026-01-13T20:08:40,bank_account,bank_000154,FIAT_DEPOSIT_TO,user,usr_000110,5513.45,TWD,
edge_009505,2026-01-13T20:09:11,user,usr_000362,LOGGED_IN_FROM_IP,ip,ip::125.119.237.83,,,
edge_023027,2026-01-13T20:09:15,wallet,wal_003682,CRYPTO_DEPOSIT_TO,user,usr_000063,15124.26,USDT,
edge_029506,2026-01-13T20:10:02,bank_account,bank_001442,FIAT_DEPOSIT_TO,user,usr_001011,4961.27,TWD,
edge_027676,2026-01-13T20:10:19,bank_account,bank_000908,FIAT_DEPOSIT_TO,user,usr_000635,2457.51,TWD,
edge_021616,2026-01-13T20:10:59,user,usr_001126,LOGGED_IN_FROM_IP,ip,ip::46.78.75.53,,,
edge_025771,2026-01-13T20:11:16,bank_account,bank_000342,FIAT_DEPOSIT_TO,user,usr_000246,54675.98,TWD,
edge_005344,2026-01-13T20:11:19,user,usr_000104,LOGGED_IN_FROM_IP,ip,ip::73.42.171.220,,,
edge_023927,2026-01-13T20:11:41,wallet,wal_004582,CRYPTO_DEPOSIT_TO,user,usr_000674,19802.1,USDT,
edge_029135,2026-01-13T20:13:57,bank_account,bank_001348,FIAT_DEPOSIT_TO,user,usr_000942,6699.69,TWD,
edge_008213,2026-01-13T20:15:59,user,usr_000281,LOGGED_IN_FROM_IP,ip,ip::114.229.7.173,,,
edge_021959,2026-01-13T20:17:11,user,usr_001146,LOGGED_IN_FROM_IP,ip,ip::24.77.236.82,,,
edge_007700,2026-01-13T20:17:18,user,usr_000254,LOGGED_IN_FROM_IP,ip,ip::19.229.109.201,,,
edge_015294,2026-01-13T20:18:15,user,usr_000722,LOGGED_IN_FROM_IP,ip,ip::215.212.0.249,,,
edge_005547,2026-01-13T20:20:15,user,usr_000119,LOGGED_IN_FROM_IP,ip,ip::208.163.244.79,,,
edge_014685,2026-01-13T20:23:11,user,usr_000679,LOGGED_IN_FROM_IP,ip,ip::143.250.105.196,,,
edge_026452,2026-01-13T20:25:33,bank_account,bank_000540,FIAT_DEPOSIT_TO,user,usr_000386,16373.6,TWD,
edge_012666,2026-01-13T20:29:36,user,usr_000555,LOGGED_IN_FROM_IP,ip,ip::180.227.138.89,,,
edge_017238,2026-01-13T20:30:05,user,usr_000847,LOGGED_IN_FROM_IP,ip,ip::117.7.27.82,,,
edge_014005,2026-01-13T20:31:39,user,usr_000637,LOGGED_IN_FROM_IP,ip,ip::107.55.203.77,,,
edge_015651,2026-01-13T20:37:16,user,usr_000748,LOGGED_IN_FROM_IP,ip,ip::203.220.72.27,,,
edge_005132,2026-01-13T20:39:34,user,usr_000092,LOGGED_IN_FROM_IP,ip,ip::131.58.56.7,,,
edge_014493,2026-01-13T20:40:41,user,usr_000669,LOGGED_IN_FROM_IP,ip,ip::138.235.233.195,,,
edge_013103,2026-01-13T20:44:34,user,usr_000582,LOGGED_IN_FROM_IP,ip,ip::213.227.175.178,,,
edge_011061,2026-01-13T20:47:17,user,usr_000459,LOGGED_IN_FROM_IP,ip,ip::221.112.195.178,,,
edge_006605,2026-01-13T20:47:56,user,usr_000191,LOGGED_IN_FROM_IP,ip,ip::163.88.60.76,,,
edge_027384,2026-01-13T20:48:30,bank_account,bank_000825,FIAT_DEPOSIT_TO,user,usr_000577,5536.83,TWD,
edge_017099,2026-01-13T20:49:22,user,usr_000838,LOGGED_IN_FROM_IP,ip,ip::60.58.177.99,,,
edge_018441,2026-01-13T20:50:10,user,usr_000919,LOGGED_IN_FROM_IP,ip,ip::143.6.84.18,,,
edge_008443,2026-01-13T20:51:55,user,usr_000294,LOGGED_IN_FROM_IP,ip,ip::140.100.91.90,,,
edge_015388,2026-01-13T20:55:08,user,usr_000730,LOGGED_IN_FROM_IP,ip,ip::188.13.107.150,,,
edge_018072,2026-01-13T20:57:45,user,usr_000892,LOGGED_IN_FROM_IP,ip,ip::45.227.62.245,,,
edge_008476,2026-01-13T20:58:07,user,usr_000297,LOGGED_IN_FROM_IP,ip,ip::138.206.229.191,,,
edge_014347,2026-01-13T20:59:04,user,usr_000659,LOGGED_IN_FROM_IP,ip,ip::97.136.196.146,,,
edge_020428,2026-01-13T21:00:32,user,usr_001040,LOGGED_IN_FROM_IP,ip,ip::82.85.56.197,,,
edge_006790,2026-01-13T21:03:56,user,usr_000202,LOGGED_IN_FROM_IP,ip,ip::168.184.220.128,,,
edge_008553,2026-01-13T21:07:45,user,usr_000303,LOGGED_IN_FROM_IP,ip,ip::180.37.133.223,,,
edge_004170,2026-01-13T21:08:16,user,usr_000033,LOGGED_IN_FROM_IP,ip,ip::152.13.217.251,,,
edge_008285,2026-01-13T21:11:11,user,usr_000286,LOGGED_IN_FROM_IP,ip,ip::136.24.57.91,,,
edge_007550,2026-01-13T21:12:50,user,usr_000246,LOGGED_IN_FROM_IP,ip,ip::9.75.209.184,,,
edge_022186,2026-01-13T21:14:55,user,usr_001160,LOGGED_IN_FROM_IP,ip,ip::204.156.155.128,,,
edge_013906,2026-01-13T21:16:50,user,usr_000630,LOGGED_IN_FROM_IP,ip,ip::75.34.150.151,,,
edge_014610,2026-01-13T21:18:14,user,usr_000674,LOGGED_IN_FROM_IP,ip,ip::167.4.162.27,,,
edge_019731,2026-01-13T21:18:41,user,usr_001000,LOGGED_IN_FROM_IP,ip,ip::223.75.131.253,,,
edge_025854,2026-01-13T21:21:35,bank_account,bank_000365,FIAT_DEPOSIT_TO,user,usr_000262,48696.09,TWD,
edge_023608,2026-01-13T21:24:56,wallet,wal_004263,CRYPTO_DEPOSIT_TO,user,usr_000455,14266.32,USDT,
edge_006139,2026-01-13T21:25:16,user,usr_000157,LOGGED_IN_FROM_IP,ip,ip::82.213.183.118,,,
edge_024782,2026-01-13T21:27:55,bank_account,bank_000030,FIAT_DEPOSIT_TO,user,usr_000025,14435.07,TWD,
edge_016376,2026-01-13T21:30:30,user,usr_000793,LOGGED_IN_FROM_IP,ip,ip::152.124.122.154,,,
edge_010677,2026-01-13T21:32:14,user,usr_000437,LOGGED_IN_FROM_IP,ip,ip::47.16.40.92,,,
edge_008444,2026-01-13T21:33:32,user,usr_000294,LOGGED_IN_FROM_IP,ip,ip::140.100.79.47,,,
edge_009740,2026-01-13T21:37:04,user,usr_000382,LOGGED_IN_FROM_IP,ip,ip::194.43.40.74,,,
edge_009992,2026-01-13T21:40:00,user,usr_000397,LOGGED_IN_FROM_IP,ip,ip::43.216.69.177,,,
edge_023841,2026-01-13T21:40:49,wallet,wal_004496,CRYPTO_DEPOSIT_TO,user,usr_000622,21117.88,USDT,
edge_012568,2026-01-13T21:40:50,user,usr_000550,LOGGED_IN_FROM_IP,ip,ip::190.236.28.184,,,
edge_009696,2026-01-13T21:41:00,user,usr_000378,LOGGED_IN_FROM_IP,ip,ip::130.46.32.74,,,
edge_007897,2026-01-13T21:42:26,user,usr_000265,LOGGED_IN_FROM_IP,ip,ip::148.81.121.34,,,
edge_024026,2026-01-13T21:44:32,user,usr_000748,CRYPTO_WITHDRAW_TO,wallet,wal_004681,44166.91,BTC,
edge_021886,2026-01-13T21:44:50,user,usr_001142,LOGGED_IN_FROM_IP,ip,ip::58.112.125.85,,,
edge_030163,2026-01-13T21:45:48,bank_account,bank_001647,FIAT_DEPOSIT_TO,user,usr_001152,5585.54,TWD,
edge_009741,2026-01-13T21:46:18,user,usr_000382,LOGGED_IN_FROM_IP,ip,ip::194.43.161.155,,,
edge_006121,2026-01-13T21:46:49,user,usr_000156,LOGGED_IN_FROM_IP,ip,ip::77.140.10.202,,,
edge_028527,2026-01-13T21:46:53,bank_account,bank_001154,FIAT_DEPOSIT_TO,user,usr_000811,124495.61,TWD,
edge_012667,2026-01-13T21:48:05,user,usr_000555,LOGGED_IN_FROM_IP,ip,ip::180.227.193.155,,,
edge_009879,2026-01-13T21:48:34,user,usr_000391,LOGGED_IN_FROM_IP,ip,ip::187.15.209.197,,,
edge_018336,2026-01-13T21:49:19,user,usr_000912,LOGGED_IN_FROM_IP,ip,ip::197.12.119.145,,,
edge_026317,2026-01-13T21:54:57,bank_account,bank_000494,FIAT_DEPOSIT_TO,user,usr_000355,14500.14,TWD,
edge_018544,2026-01-13T21:56:16,user,usr_000926,LOGGED_IN_FROM_IP,ip,ip::43.241.141.174,,,
edge_010809,2026-01-13T22:00:16,user,usr_000446,LOGGED_IN_FROM_IP,ip,ip::139.220.105.132,,,
edge_013556,2026-01-13T22:00:20,user,usr_000607,LOGGED_IN_FROM_IP,ip,ip::178.169.170.8,,,
edge_004171,2026-01-13T22:01:55,user,usr_000033,LOGGED_IN_FROM_IP,ip,ip::152.13.197.109,,,
edge_029860,2026-01-13T22:04:18,bank_account,bank_001557,FIAT_DEPOSIT_TO,user,usr_001088,7649.41,TWD,
edge_004327,2026-01-13T22:08:56,user,usr_000045,LOGGED_IN_FROM_IP,ip,ip::4.145.237.7,,,
edge_021563,2026-01-13T22:09:24,user,usr_001122,LOGGED_IN_FROM_IP,ip,ip::41.86.100.242,,,
edge_027422,2026-01-13T22:09:25,bank_account,bank_000836,FIAT_DEPOSIT_TO,user,usr_000584,5863.36,TWD,
edge_009769,2026-01-13T22:13:47,user,usr_000384,LOGGED_IN_FROM_IP,ip,ip::97.22.112.80,,,
edge_025447,2026-01-13T22:15:55,bank_account,bank_000253,FIAT_DEPOSIT_TO,user,usr_000179,5302.36,TWD,
edge_018615,2026-01-13T22:16:17,user,usr_000930,LOGGED_IN_FROM_IP,ip,ip::78.240.61.23,,,
edge_029410,2026-01-13T22:18:42,bank_account,bank_001415,FIAT_DEPOSIT_TO,user,usr_000992,4650.01,TWD,
edge_021464,2026-01-13T22:18:59,user,usr_001115,LOGGED_IN_FROM_IP,ip,ip::57.136.92.76,,,
edge_009275,2026-01-13T22:19:26,user,usr_000348,LOGGED_IN_FROM_IP,ip,ip::14.13.172.124,,,
edge_029232,2026-01-13T22:20:41,bank_account,bank_001368,FIAT_DEPOSIT_TO,user,usr_000956,836985.86,TWD,
edge_005051,2026-01-13T22:22:05,user,usr_000087,LOGGED_IN_FROM_IP,ip,ip::170.217.214.44,,,
edge_004123,2026-01-13T22:24:26,user,usr_000030,LOGGED_IN_FROM_IP,ip,ip::70.171.218.31,,,
edge_009155,2026-01-13T22:24:52,user,usr_000341,LOGGED_IN_FROM_IP,ip,ip::148.117.94.108,,,
edge_022483,2026-01-13T22:26:44,user,usr_001174,LOGGED_IN_FROM_IP,ip,ip::25.2.185.117,,,
edge_023151,2026-01-13T22:30:55,user,usr_000157,CRYPTO_WITHDRAW_TO,wallet,wal_003806,5999.24,USDT,
edge_010012,2026-01-13T22:31:48,user,usr_000398,LOGGED_IN_FROM_IP,ip,ip::140.69.26.43,,,
edge_018091,2026-01-13T22:33:58,user,usr_000893,LOGGED_IN_FROM_IP,ip,ip::23.35.83.150,,,
edge_024531,2026-01-13T22:34:44,wallet,wal_005186,CRYPTO_DEPOSIT_TO,user,usr_001150,15068.32,USDT,
edge_018923,2026-01-13T22:39:42,user,usr_000946,LOGGED_IN_FROM_IP,ip,ip::197.202.103.174,,,
edge_009003,2026-01-13T22:40:58,user,usr_000332,LOGGED_IN_FROM_IP,ip,ip::104.2.76.237,,,
edge_009513,2026-01-13T22:40:58,user,usr_000363,LOGGED_IN_FROM_IP,ip,ip::11.248.30.250,,,
edge_027766,2026-01-13T22:43:10,bank_account,bank_000929,FIAT_DEPOSIT_TO,user,usr_000652,10002.76,TWD,
edge_029843,2026-01-13T22:49:03,bank_account,bank_001551,FIAT_DEPOSIT_TO,user,usr_001084,9655.94,TWD,
edge_011563,2026-01-13T22:50:10,user,usr_000491,LOGGED_IN_FROM_IP,ip,ip::164.39.171.195,,,
edge_025104,2026-01-13T22:51:35,bank_account,bank_000133,FIAT_DEPOSIT_TO,user,usr_000096,11720.09,TWD,
edge_030104,2026-01-13T22:52:41,user,usr_001141,FIAT_WITHDRAW_TO,bank_account,bank_001632,28211.69,TWD,
edge_009742,2026-01-13T23:01:06,user,usr_000382,LOGGED_IN_FROM_IP,ip,ip::194.43.33.77,,,
edge_027792,2026-01-13T23:02:29,user,usr_000657,FIAT_WITHDRAW_TO,bank_account,bank_000935,5861.99,TWD,
edge_021437,2026-01-13T23:06:00,user,usr_001113,LOGGED_IN_FROM_IP,ip,ip::161.250.227.161,,,
edge_013736,2026-01-13T23:09:32,user,usr_000620,LOGGED_IN_FROM_IP,ip,ip::195.76.142.237,,,
edge_028403,2026-01-13T23:10:36,bank_account,bank_001113,FIAT_DEPOSIT_TO,user,usr_000782,16521.55,TWD,
edge_024696,2026-01-13T23:13:09,user,usr_000007,FIAT_WITHDRAW_TO,bank_account,bank_000009,3269.19,TWD,
edge_015762,2026-01-13T23:14:44,user,usr_000752,LOGGED_IN_FROM_IP,ip,ip::30.208.184.172,,,
edge_024213,2026-01-13T23:15:04,wallet,wal_004868,CRYPTO_DEPOSIT_TO,user,usr_000887,17827.88,BTC,
edge_003838,2026-01-13T23:16:54,user,usr_000010,LOGGED_IN_FROM_IP,ip,ip::43.194.255.244,,,
edge_007501,2026-01-13T23:18:10,user,usr_000243,LOGGED_IN_FROM_IP,ip,ip::201.203.147.167,,,
edge_015906,2026-01-13T23:18:57,user,usr_000761,LOGGED_IN_FROM_IP,ip,ip::7.228.75.10,,,
edge_019999,2026-01-13T23:19:12,user,usr_001017,LOGGED_IN_FROM_IP,ip,ip::211.211.9.44,,,
edge_013279,2026-01-13T23:20:08,user,usr_000591,LOGGED_IN_FROM_IP,ip,ip::1.243.31.74,,,
edge_011062,2026-01-13T23:21:26,user,usr_000459,LOGGED_IN_FROM_IP,ip,ip::221.112.239.80,,,
edge_027209,2026-01-13T23:21:48,bank_account,bank_000775,FIAT_DEPOSIT_TO,user,usr_000542,23109.92,TWD,
edge_029885,2026-01-13T23:21:49,bank_account,bank_001565,FIAT_DEPOSIT_TO,user,usr_001093,14404.5,TWD,
edge_027051,2026-01-13T23:22:46,bank_account,bank_000731,FIAT_DEPOSIT_TO,user,usr_000508,326264.14,TWD,
edge_020941,2026-01-13T23:25:06,user,usr_001080,LOGGED_IN_FROM_IP,ip,ip::17.203.96.105,,,
edge_012232,2026-01-13T23:28:18,user,usr_000534,LOGGED_IN_FROM_IP,ip,ip::61.230.204.111,,,
edge_020270,2026-01-13T23:30:44,user,usr_001032,LOGGED_IN_FROM_IP,ip,ip::197.79.123.215,,,
edge_015226,2026-01-13T23:31:10,user,usr_000716,LOGGED_IN_FROM_IP,ip,ip::185.195.46.157,,,
edge_015552,2026-01-13T23:39:21,user,usr_000742,LOGGED_IN_FROM_IP,ip,ip::25.232.66.213,,,
edge_018362,2026-01-13T23:40:27,user,usr_000914,LOGGED_IN_FROM_IP,ip,ip::212.234.138.250,,,
edge_024010,2026-01-13T23:41:02,wallet,wal_004665,CRYPTO_DEPOSIT_TO,user,usr_000738,4180.52,ETH,
edge_017692,2026-01-13T23:44:23,user,usr_000869,LOGGED_IN_FROM_IP,ip,ip::39.48.227.164,,,
edge_009665,2026-01-13T23:45:11,user,usr_000376,LOGGED_IN_FROM_IP,ip,ip::21.28.67.139,,,
edge_020363,2026-01-13T23:46:05,user,usr_001037,LOGGED_IN_FROM_IP,ip,ip::210.185.247.251,,,
edge_005433,2026-01-13T23:48:02,user,usr_000111,LOGGED_IN_FROM_IP,ip,ip::199.234.4.228,,,
edge_024612,2026-01-13T23:51:07,user,usr_001198,CRYPTO_WITHDRAW_TO,wallet,wal_005267,2350.08,BTC,
edge_015652,2026-01-13T23:53:32,user,usr_000748,LOGGED_IN_FROM_IP,ip,ip::203.220.229.212,,,
edge_015505,2026-01-13T23:54:36,user,usr_000739,LOGGED_IN_FROM_IP,ip,ip::175.237.16.105,,,
edge_010605,2026-01-13T23:57:17,user,usr_000433,LOGGED_IN_FROM_IP,ip,ip::40.182.34.241,,,
edge_019616,2026-01-13T23:57:37,user,usr_000993,LOGGED_IN_FROM_IP,ip,ip::76.91.132.194,,,
edge_026186,2026-01-13T23:58:51,bank_account,bank_000455,FIAT_DEPOSIT_TO,user,usr_000326,6850.26,TWD,
edge_013508,2026-01-14T00:03:32,user,usr_000603,LOGGED_IN_FROM_IP,ip,ip::26.173.41.120,,,
edge_005623,2026-01-14T00:07:11,user,usr_000122,LOGGED_IN_FROM_IP,ip,ip::89.65.92.118,,,
edge_024852,2026-01-14T00:07:37,bank_account,bank_000050,FIAT_DEPOSIT_TO,user,usr_000039,29128.01,TWD,
edge_007150,2026-01-14T00:09:59,user,usr_000223,LOGGED_IN_FROM_IP,ip,ip::198.106.207.33,,,
edge_016377,2026-01-14T00:11:59,user,usr_000793,LOGGED_IN_FROM_IP,ip,ip::180.150.198.79,,,
edge_007093,2026-01-14T00:14:03,user,usr_000220,LOGGED_IN_FROM_IP,ip,ip::99.74.90.22,,,
edge_026138,2026-01-14T00:14:39,bank_account,bank_000444,FIAT_DEPOSIT_TO,user,usr_000316,16649.26,TWD,
edge_022403,2026-01-14T00:16:51,user,usr_001169,LOGGED_IN_FROM_IP,ip,ip::160.16.200.103,,,
edge_022593,2026-01-14T00:18:29,user,usr_001181,LOGGED_IN_FROM_IP,ip,ip::126.250.153.70,,,
edge_016505,2026-01-14T00:24:11,user,usr_000802,LOGGED_IN_FROM_IP,ip,ip::110.238.77.111,,,
edge_030248,2026-01-14T00:24:37,bank_account,bank_001668,FIAT_DEPOSIT_TO,user,usr_001166,87795.47,TWD,
edge_005658,2026-01-14T00:25:06,user,usr_000123,LOGGED_IN_FROM_IP,ip,ip::71.251.55.22,,,
edge_028798,2026-01-14T00:25:49,bank_account,bank_001233,FIAT_DEPOSIT_TO,user,usr_000864,14293.95,TWD,
edge_004357,2026-01-14T00:27:49,user,usr_000047,LOGGED_IN_FROM_IP,ip,ip::116.226.92.201,,,
edge_013341,2026-01-14T00:29:13,user,usr_000594,LOGGED_IN_FROM_IP,ip,ip::127.185.245.119,,,
edge_029384,2026-01-14T00:30:12,bank_account,bank_001408,FIAT_DEPOSIT_TO,user,usr_000986,11654.2,TWD,
edge_004926,2026-01-14T00:30:14,user,usr_000081,LOGGED_IN_FROM_IP,ip,ip::107.48.250.32,,,
edge_012733,2026-01-14T00:39:19,user,usr_000557,LOGGED_IN_FROM_IP,ip,ip::210.249.179.27,,,
edge_022899,2026-01-14T00:40:25,user,usr_001198,LOGGED_IN_FROM_IP,ip,ip::147.104.29.48,,,
edge_017367,2026-01-14T00:41:17,user,usr_000854,LOGGED_IN_FROM_IP,ip,ip::37.49.121.164,,,
edge_014494,2026-01-14T00:41:32,user,usr_000669,LOGGED_IN_FROM_IP,ip,ip::138.235.134.213,,,
edge_014936,2026-01-14T00:46:17,user,usr_000697,LOGGED_IN_FROM_IP,ip,ip::91.54.223.135,,,
edge_017718,2026-01-14T00:47:27,user,usr_000871,LOGGED_IN_FROM_IP,ip,ip::63.195.110.35,,,
edge_014022,2026-01-14T00:49:23,user,usr_000638,LOGGED_IN_FROM_IP,ip,ip::4.205.239.138,,,
edge_022774,2026-01-14T00:52:55,user,usr_001192,LOGGED_IN_FROM_IP,ip,ip::110.178.120.225,,,
edge_006501,2026-01-14T00:58:44,user,usr_000183,LOGGED_IN_FROM_IP,ip,ip::3.50.245.99,,,
edge_014992,2026-01-14T01:00:58,user,usr_000701,LOGGED_IN_FROM_IP,ip,ip::186.199.110.59,,,
edge_007932,2026-01-14T01:02:47,user,usr_000267,LOGGED_IN_FROM_IP,ip,ip::34.52.144.171,,,
edge_010036,2026-01-14T01:04:42,user,usr_000399,LOGGED_IN_FROM_IP,ip,ip::188.63.237.147,,,
edge_028411,2026-01-14T01:08:28,user,usr_000784,FIAT_WITHDRAW_TO,bank_account,bank_001117,7102.03,TWD,
edge_008458,2026-01-14T01:09:26,user,usr_000296,LOGGED_IN_FROM_IP,ip,ip::216.154.244.3,,,
edge_025464,2026-01-14T01:13:51,bank_account,bank_000256,FIAT_DEPOSIT_TO,user,usr_000181,12054.93,TWD,
edge_019573,2026-01-14T01:16:47,user,usr_000989,LOGGED_IN_FROM_IP,ip,ip::106.14.186.85,,,
edge_023923,2026-01-14T01:18:13,user,usr_000673,CRYPTO_WITHDRAW_TO,wallet,wal_004578,262576.43,USDT,
edge_012352,2026-01-14T01:20:56,user,usr_000541,LOGGED_IN_FROM_IP,ip,ip::192.139.26.40,,,
edge_024315,2026-01-14T01:23:42,user,usr_000986,CRYPTO_WITHDRAW_TO,wallet,wal_004970,5281.03,BTC,
edge_007356,2026-01-14T01:26:05,user,usr_000232,LOGGED_IN_FROM_IP,ip,ip::49.252.144.6,,,
edge_027470,2026-01-14T01:31:41,user,usr_000592,FIAT_WITHDRAW_TO,bank_account,bank_000845,2118.68,TWD,
edge_026690,2026-01-14T01:31:42,bank_account,bank_000609,FIAT_DEPOSIT_TO,user,usr_000432,2000.0,TWD,
edge_011962,2026-01-14T01:32:10,user,usr_000514,LOGGED_IN_FROM_IP,ip,ip::191.47.228.17,,,
edge_029068,2026-01-14T01:32:59,user,usr_000929,FIAT_WITHDRAW_TO,bank_account,bank_001330,9207.17,TWD,
edge_020891,2026-01-14T01:44:00,user,usr_001075,LOGGED_IN_FROM_IP,ip,ip::131.12.38.242,,,
edge_004732,2026-01-14T01:45:41,user,usr_000068,LOGGED_IN_FROM_IP,ip,ip::149.186.199.240,,,
