fiat_txn_id,user_id,occurred_at,direction,amount_twd,currency,bank_account_id,method,status,scenario_id,tags
fiat_000218,usr_000046,2026-01-12T22:05:20,deposit,23618.66,TWD,bank_000063,bank_transfer,completed,,topup_for_trade
fiat_000049,usr_000008,2026-01-12T22:44:02,deposit,18626.47,TWD,bank_000011,bank_transfer,completed,,topup_for_trade
fiat_000808,usr_000172,2026-01-13T02:26:56,withdrawal,14304.88,TWD,bank_000240,bank_transfer,completed,,base_flow
fiat_000055,usr_000009,2026-01-13T02:28:14,deposit,39054.39,TWD,bank_000013,bank_transfer,completed,,base_flow
fiat_000092,usr_000017,2026-01-13T02:33:29,withdrawal,100.0,TWD,bank_000024,bank_transfer,completed,,base_flow
fiat_000276,usr_000060,2026-01-13T04:21:41,withdrawal,7388.1,TWD,bank_000083,bank_transfer,completed,,base_flow
fiat_000517,usr_000108,2026-01-13T07:00:02,withdrawal,3733.19,TWD,bank_000157,bank_transfer,completed,,base_flow
fiat_000388,usr_000082,2026-01-13T07:07:59,deposit,11246.38,TWD,bank_000117,bank_transfer,completed,,topup_for_trade
fiat_000559,usr_000117,2026-01-13T07:48:54,deposit,14623.06,TWD,bank_000169,bank_transfer,completed,,topup_for_trade
fiat_000032,usr_000005,2026-01-13T07:50:03,deposit,4170.63,TWD,bank_000008,bank_transfer,completed,,base_flow
fiat_000504,usr_000106,2026-01-13T07:56:56,withdrawal,1261.94,TWD,bank_000155,bank_transfer,completed,,base_flow
fiat_000547,usr_000113,2026-01-13T08:24:21,deposit,3983.04,TWD,bank_000165,bank_transfer,completed,,base_flow
fiat_000381,usr_000080,2026-01-13T08:42:41,deposit,8604.83,TWD,bank_000115,bank_transfer,completed,,base_flow
fiat_000744,usr_000159,2026-01-13T08:59:13,withdrawal,4513.6,TWD,bank_000221,bank_transfer,completed,,base_flow
fiat_000450,usr_000096,2026-01-13T09:07:07,deposit,101898.48,TWD,bank_000139,bank_transfer,completed,,base_flow
fiat_000338,usr_000070,2026-01-13T09:20:30,deposit,6667.95,TWD,bank_000100,bank_transfer,completed,,base_flow
fiat_000510,usr_000107,2026-01-13T10:13:45,deposit,22917.88,TWD,bank_000156,bank_transfer,completed,,topup_for_trade
fiat_000527,usr_000109,2026-01-13T10:31:11,deposit,2648.47,TWD,bank_000158,bank_transfer,completed,,base_flow
fiat_000066,usr_000011,2026-01-13T12:42:52,deposit,8388.79,TWD,bank_000016,bank_transfer,completed,,topup_for_trade
fiat_000867,usr_000184,2026-01-13T13:25:39,deposit,2871.31,TWD,bank_000258,bank_transfer,completed,,topup_for_trade
fiat_000427,usr_000092,2026-01-13T13:37:35,deposit,48140.33,TWD,bank_000131,bank_transfer,completed,,base_flow
fiat_000800,usr_000171,2026-01-13T13:48:40,deposit,29153.45,TWD,bank_000239,bank_transfer,completed,,base_flow
fiat_000700,usr_000147,2026-01-13T15:06:43,withdrawal,100.0,TWD,bank_000206,bank_transfer,completed,,base_flow
fiat_000169,usr_000036,2026-01-13T15:24:54,withdrawal,7014.73,TWD,bank_000050,bank_transfer,completed,,base_flow
fiat_000538,usr_000111,2026-01-13T15:26:32,deposit,468483.45,TWD,bank_000161,bank_transfer,completed,,base_flow
fiat_000412,usr_000089,2026-01-13T15:30:33,deposit,7468.05,TWD,bank_000127,bank_transfer,completed,,base_flow
fiat_000339,usr_000070,2026-01-13T15:34:10,deposit,12218.41,TWD,bank_000099,bank_transfer,completed,,topup_for_trade
fiat_000582,usr_000121,2026-01-13T16:47:48,deposit,1692.26,TWD,bank_000173,bank_transfer,completed,,topup_for_trade
fiat_000915,usr_000192,2026-01-13T17:03:06,deposit,6577.65,TWD,bank_000271,bank_transfer,completed,,topup_for_trade
fiat_000722,usr_000153,2026-01-13T17:27:34,withdrawal,4221.18,TWD,bank_000213,bank_transfer,completed,,base_flow
fiat_000488,usr_000104,2026-01-13T17:49:45,deposit,301103.63,TWD,bank_000151,bank_transfer,completed,,base_flow
fiat_000260,usr_000055,2026-01-13T18:01:17,withdrawal,1881.51,TWD,bank_000076,bank_transfer,completed,,base_flow
fiat_000753,usr_000160,2026-01-13T18:48:20,withdrawal,1656.84,TWD,bank_000223,bank_transfer,completed,,base_flow
fiat_000144,usr_000030,2026-01-13T20:41:05,deposit,14438.19,TWD,bank_000041,bank_transfer,completed,,topup_for_trade
fiat_000079,usr_000013,2026-01-13T21:00:40,deposit,4167.59,TWD,bank_000019,bank_transfer,completed,,base_flow
fiat_000466,usr_000100,2026-01-14T01:08:44,deposit,6336.76,TWD,bank_000144,bank_transfer,completed,,base_flow
fiat_000894,usr_000189,2026-01-14T02:12:25,deposit,624265.33,TWD,bank_000268,bank_transfer,completed,,base_flow
fiat_000922,usr_000194,2026-01-14T03:11:22,withdrawal,100.0,TWD,bank_000274,bank_transfer,completed,,base_flow
fiat_000310,usr_000067,2026-01-14T03:32:56,deposit,241950.84,TWD,bank_000095,bank_transfer,completed,,topup_for_trade
fiat_000769,usr_000163,2026-01-14T03:48:43,deposit,13367.48,TWD,bank_000227,bank_transfer,completed,,base_flow
fiat_000835,usr_000176,2026-01-14T04:58:24,deposit,4767.14,TWD,bank_000246,bank_transfer,completed,,base_flow
fiat_000859,usr_000182,2026-01-14T08:01:10,deposit,3573.48,TWD,bank_000254,bank_transfer,completed,,base_flow
fiat_000763,usr_000162,2026-01-14T08:38:33,deposit,8924.49,TWD,bank_000226,bank_transfer,completed,,topup_for_trade
fiat_000912,usr_000191,2026-01-14T08:48:34,deposit,11122.88,TWD,bank_000270,bank_transfer,completed,,base_flow
fiat_000698,usr_000146,2026-01-14T11:09:35,deposit,28175.67,TWD,bank_000205,bank_transfer,completed,,topup_for_trade
fiat_000191,usr_000041,2026-01-14T11:34:12,deposit,9649.04,TWD,bank_000056,bank_transfer,completed,,topup_for_trade
fiat_000723,usr_000153,2026-01-14T11:51:14,deposit,5231.35,TWD,bank_000213,bank_transfer,completed,,base_flow
fiat_000739,usr_000156,2026-01-14T11:58:32,deposit,4284.52,TWD,bank_000217,bank_transfer,completed,,base_flow
fiat_000801,usr_000171,2026-01-14T12:01:36,deposit,28219.79,TWD,bank_000239,bank_transfer,completed,,base_flow
fiat_000679,usr_000142,2026-01-14T12:08:49,withdrawal,100.0,TWD,bank_000199,bank_transfer,completed,,base_flow
fiat_000391,usr_000083,2026-01-14T12:54:49,deposit,12827.12,TWD,bank_000118,bank_transfer,completed,,base_flow
fiat_000024,usr_000004,2026-01-14T13:13:39,deposit,10496.96,TWD,bank_000007,bank_transfer,completed,,topup_for_trade
fiat_000351,usr_000073,2026-01-14T13:39:25,deposit,24608.45,TWD,bank_000104,bank_transfer,completed,,topup_for_trade
fiat_000784,usr_000166,2026-01-14T14:03:13,deposit,4652.15,TWD,bank_000232,bank_transfer,completed,,base_flow
fiat_000392,usr_000083,2026-01-14T14:33:19,deposit,7578.86,TWD,bank_000118,bank_transfer,completed,,base_flow
fiat_000561,usr_000118,2026-01-14T14:41:33,deposit,5786.49,TWD,bank_000170,bank_transfer,completed,,base_flow
fiat_000130,usr_000026,2026-01-14T15:16:00,withdrawal,100.0,TWD,bank_000036,bank_transfer,completed,,base_flow
fiat_000952,usr_000200,2026-01-14T15:46:07,deposit,5047.89,TWD,bank_000286,bank_transfer,completed,,base_flow
fiat_000323,usr_000068,2026-01-14T16:09:15,withdrawal,506.71,TWD,bank_000096,bank_transfer,completed,,base_flow
fiat_000226,usr_000048,2026-01-14T17:42:55,deposit,20826.19,TWD,bank_000066,bank_transfer,completed,,base_flow
fiat_000437,usr_000094,2026-01-14T17:46:46,deposit,6861.5,TWD,bank_000134,bank_transfer,completed,,base_flow
fiat_000588,usr_000122,2026-01-14T20:17:15,deposit,5283.93,TWD,bank_000175,bank_transfer,completed,,base_flow
fiat_000248,usr_000053,2026-01-14T20:31:21,deposit,9378.71,TWD,bank_000072,bank_transfer,completed,,topup_for_trade
fiat_000474,usr_000101,2026-01-14T21:26:39,deposit,34900.19,TWD,bank_000146,bank_transfer,completed,,topup_for_trade
fiat_000609,usr_000128,2026-01-14T22:10:14,deposit,170925.2,TWD,bank_000183,bank_transfer,completed,,base_flow
fiat_000702,usr_000148,2026-01-14T22:12:50,deposit,7257.14,TWD,bank_000208,bank_transfer,completed,,topup_for_trade
fiat_000396,usr_000086,2026-01-14T22:48:20,deposit,1765.2,TWD,bank_000121,bank_transfer,completed,,topup_for_trade
fiat_000209,usr_000043,2026-01-14T23:46:26,deposit,2102.12,TWD,bank_000059,bank_transfer,completed,,base_flow
fiat_000518,usr_000108,2026-01-15T00:03:12,deposit,11421.82,TWD,bank_000157,bank_transfer,completed,,topup_for_trade
fiat_000906,usr_000190,2026-01-15T00:28:04,deposit,563283.31,TWD,bank_000269,bank_transfer,completed,,topup_for_trade
fiat_000366,usr_000077,2026-01-15T02:13:37,deposit,214697.37,TWD,bank_000109,bank_transfer,completed,,base_flow
fiat_000916,usr_000192,2026-01-15T02:18:13,deposit,9598.47,TWD,bank_000272,bank_transfer,completed,,topup_for_trade
fiat_000173,usr_000037,2026-01-15T03:35:16,deposit,9450.82,TWD,bank_000051,bank_transfer,completed,,base_flow
fiat_000610,usr_000128,2026-01-15T04:07:43,deposit,234111.48,TWD,bank_000182,bank_transfer,completed,,base_flow
fiat_000754,usr_000160,2026-01-15T07:45:44,deposit,7285.44,TWD,bank_000223,bank_transfer,completed,,topup_for_trade
fiat_000185,usr_000040,2026-01-15T09:14:11,deposit,2648.5,TWD,bank_000055,bank_transfer,completed,,base_flow
fiat_000371,usr_000078,2026-01-15T09:28:25,deposit,8461.36,TWD,bank_000111,bank_transfer,completed,,topup_for_trade
fiat_000097,usr_000018,2026-01-15T10:57:53,withdrawal,3494.96,TWD,bank_000026,bank_transfer,completed,,base_flow
fiat_000670,usr_000140,2026-01-15T11:54:43,withdrawal,13369.22,TWD,bank_000196,bank_transfer,completed,,base_flow
fiat_000372,usr_000078,2026-01-15T12:51:46,deposit,3062.75,TWD,bank_000112,bank_transfer,completed,,base_flow
fiat_000432,usr_000093,2026-01-15T13:13:24,deposit,45590.7,TWD,bank_000132,bank_transfer,completed,,base_flow
fiat_000192,usr_000041,2026-01-15T13:24:56,deposit,15992.76,TWD,bank_000057,bank_transfer,completed,,topup_for_trade
fiat_000393,usr_000083,2026-01-15T13:45:33,withdrawal,14274.9,TWD,bank_000118,bank_transfer,completed,,base_flow
fiat_000216,usr_000045,2026-01-15T14:24:08,deposit,13991.08,TWD,bank_000062,bank_transfer,completed,,base_flow
fiat_000821,usr_000174,2026-01-15T14:24:28,withdrawal,312967.24,TWD,bank_000242,bank_transfer,completed,,base_flow
fiat_000655,usr_000137,2026-01-15T14:59:36,deposit,5960.47,TWD,bank_000193,bank_transfer,completed,,topup_for_trade
fiat_000601,usr_000125,2026-01-15T15:31:20,deposit,4309.07,TWD,bank_000178,bank_transfer,completed,,base_flow
fiat_000489,usr_000104,2026-01-15T16:11:12,withdrawal,144076.61,TWD,bank_000149,bank_transfer,completed,,base_flow
fiat_000311,usr_000067,2026-01-15T16:15:14,deposit,360431.59,TWD,bank_000095,bank_transfer,completed,,topup_for_trade
fiat_000444,usr_000095,2026-01-15T16:24:18,deposit,8216.3,TWD,bank_000136,bank_transfer,completed,,base_flow
fiat_000745,usr_000159,2026-01-15T17:14:38,deposit,9523.69,TWD,bank_000221,bank_transfer,completed,,topup_for_trade
fiat_000917,usr_000192,2026-01-15T17:22:53,deposit,5510.71,TWD,bank_000272,bank_transfer,completed,,topup_for_trade
fiat_000686,usr_000144,2026-01-15T17:38:32,withdrawal,100.0,TWD,bank_000202,bank_transfer,completed,,base_flow
fiat_000490,usr_000104,2026-01-15T17:40:20,deposit,498110.94,TWD,bank_000150,bank_transfer,completed,,topup_for_trade
fiat_000249,usr_000053,2026-01-15T17:50:00,deposit,8793.31,TWD,bank_000072,bank_transfer,completed,,base_flow
fiat_000703,usr_000148,2026-01-15T21:58:18,deposit,9774.38,TWD,bank_000208,bank_transfer,completed,,base_flow
fiat_000254,usr_000054,2026-01-15T22:04:17,deposit,8751.78,TWD,bank_000074,bank_transfer,completed,,base_flow
fiat_000236,usr_000051,2026-01-15T22:53:47,withdrawal,4336.08,TWD,bank_000070,bank_transfer,completed,,base_flow
fiat_000576,usr_000120,2026-01-15T23:17:12,withdrawal,4880.8,TWD,bank_000172,bank_transfer,completed,,base_flow
fiat_000255,usr_000054,2026-01-15T23:42:05,deposit,26321.07,TWD,bank_000074,bank_transfer,completed,,base_flow
fiat_000715,usr_000151,2026-01-16T01:04:13,deposit,2753.06,TWD,bank_000211,bank_transfer,completed,,base_flow
fiat_000687,usr_000144,2026-01-16T02:06:17,withdrawal,100.0,TWD,bank_000202,bank_transfer,completed,,base_flow
fiat_000407,usr_000088,2026-01-16T02:55:13,withdrawal,40979.3,TWD,bank_000124,bank_transfer,completed,,base_flow
fiat_000134,usr_000027,2026-01-16T03:54:49,withdrawal,542.14,TWD,bank_000037,bank_transfer,completed,,base_flow
fiat_000790,usr_000167,2026-01-16T05:02:20,deposit,48698.13,TWD,bank_000234,bank_transfer,completed,,topup_for_trade
fiat_000499,usr_000105,2026-01-16T07:06:08,withdrawal,3051.18,TWD,bank_000153,bank_transfer,completed,,base_flow
fiat_000923,usr_000194,2026-01-16T07:34:08,deposit,1945.94,TWD,bank_000274,bank_transfer,completed,,topup_for_trade
fiat_000421,usr_000091,2026-01-16T08:21:09,deposit,19702.9,TWD,bank_000130,bank_transfer,completed,,base_flow
fiat_000701,usr_000147,2026-01-16T08:39:14,deposit,1734.69,TWD,bank_000206,bank_transfer,completed,,topup_for_trade
fiat_000098,usr_000018,2026-01-16T09:26:01,deposit,6841.05,TWD,bank_000026,bank_transfer,completed,,topup_for_trade
fiat_000594,usr_000124,2026-01-16T10:51:07,withdrawal,2152.25,TWD,bank_000177,bank_transfer,completed,,base_flow
fiat_000645,usr_000135,2026-01-16T10:56:27,deposit,5707.08,TWD,bank_000190,bank_transfer,completed,,topup_for_trade
fiat_000479,usr_000102,2026-01-16T11:04:22,deposit,2045.69,TWD,bank_000147,bank_transfer,completed,,base_flow
fiat_000005,usr_000001,2026-01-16T12:07:12,withdrawal,6044.64,TWD,bank_000001,bank_transfer,completed,,base_flow
fiat_000530,usr_000110,2026-01-16T12:20:09,deposit,2027.25,TWD,bank_000159,bank_transfer,completed,,topup_for_trade
fiat_000656,usr_000137,2026-01-16T13:46:18,withdrawal,2694.12,TWD,bank_000193,bank_transfer,completed,,base_flow
fiat_000148,usr_000031,2026-01-16T13:52:06,deposit,11344.82,TWD,bank_000042,bank_transfer,completed,,topup_for_trade
fiat_000041,usr_000007,2026-01-16T13:59:21,withdrawal,398238.5,TWD,bank_000010,bank_transfer,completed,,base_flow
fiat_000562,usr_000118,2026-01-16T14:21:15,deposit,6877.43,TWD,bank_000170,bank_transfer,completed,,base_flow
fiat_000543,usr_000112,2026-01-16T14:36:22,deposit,1782.92,TWD,bank_000163,bank_transfer,completed,,topup_for_trade
fiat_000868,usr_000184,2026-01-16T15:50:29,withdrawal,980.65,TWD,bank_000257,bank_transfer,completed,,base_flow
fiat_000822,usr_000174,2026-01-16T17:12:02,deposit,746437.03,TWD,bank_000244,bank_transfer,completed,,topup_for_trade
fiat_000577,usr_000120,2026-01-16T17:17:45,withdrawal,4839.91,TWD,bank_000172,bank_transfer,completed,,base_flow
fiat_000422,usr_000091,2026-01-16T17:18:17,deposit,15798.64,TWD,bank_000129,bank_transfer,completed,,base_flow
fiat_000157,usr_000032,2026-01-16T17:43:47,withdrawal,3636.36,TWD,bank_000043,bank_transfer,completed,,base_flow
fiat_000770,usr_000163,2026-01-16T17:50:00,deposit,18951.95,TWD,bank_000227,bank_transfer,completed,,base_flow
fiat_000312,usr_000067,2026-01-16T18:55:17,deposit,497458.05,TWD,bank_000095,bank_transfer,completed,,topup_for_trade
fiat_000089,usr_000016,2026-01-16T19:23:11,deposit,9439.0,TWD,bank_000023,bank_transfer,completed,,base_flow
fiat_000186,usr_000040,2026-01-16T20:00:46,deposit,8566.44,TWD,bank_000055,bank_transfer,completed,,base_flow
fiat_000632,usr_000132,2026-01-16T20:09:04,deposit,8585.11,TWD,bank_000187,bank_transfer,completed,,base_flow
fiat_000360,usr_000075,2026-01-16T20:15:40,deposit,3444.86,TWD,bank_000107,bank_transfer,completed,,topup_for_trade
fiat_000413,usr_000089,2026-01-16T21:15:13,withdrawal,6477.71,TWD,bank_000127,bank_transfer,completed,,base_flow
fiat_000174,usr_000037,2026-01-16T21:27:31,deposit,7213.03,TWD,bank_000051,bank_transfer,completed,,base_flow
fiat_000237,usr_000051,2026-01-16T21:38:13,deposit,11419.92,TWD,bank_000070,bank_transfer,completed,,base_flow
fiat_000361,usr_000076,2026-01-16T22:05:53,withdrawal,100.0,TWD,bank_000108,bank_transfer,completed,,base_flow
fiat_000284,usr_000062,2026-01-16T22:34:35,deposit,4817.1,TWD,bank_000086,bank_transfer,completed,,base_flow
fiat_000062,usr_000010,2026-01-16T23:02:26,deposit,10093.92,TWD,bank_000015,bank_transfer,completed,,topup_for_trade
fiat_000277,usr_000060,2026-01-17T00:33:04,deposit,4688.07,TWD,bank_000084,bank_transfer,completed,,base_flow
fiat_000417,usr_000090,2026-01-17T01:15:56,withdrawal,10190.99,TWD,bank_000128,bank_transfer,completed,,base_flow
fiat_000583,usr_000121,2026-01-17T01:20:19,deposit,2000.0,TWD,bank_000173,bank_transfer,completed,,base_flow
fiat_000844,usr_000178,2026-01-17T02:55:01,deposit,2000.0,TWD,bank_000249,bank_transfer,completed,,base_flow
fiat_000746,usr_000159,2026-01-17T05:33:13,deposit,14335.07,TWD,bank_000221,bank_transfer,completed,,topup_for_trade
fiat_000230,usr_000049,2026-01-17T06:31:49,deposit,10271.03,TWD,bank_000067,bank_transfer,completed,,topup_for_trade
fiat_000505,usr_000106,2026-01-17T07:21:57,withdrawal,189.29,TWD,bank_000155,bank_transfer,completed,,base_flow
fiat_000823,usr_000174,2026-01-17T08:00:48,deposit,621894.26,TWD,bank_000243,bank_transfer,completed,,base_flow
fiat_000210,usr_000043,2026-01-17T09:45:59,withdrawal,4381.28,TWD,bank_000059,bank_transfer,completed,,base_flow
fiat_000682,usr_000143,2026-01-17T10:53:09,deposit,5316.47,TWD,bank_000201,bank_transfer,completed,,base_flow
fiat_000657,usr_000137,2026-01-17T11:22:06,deposit,6729.11,TWD,bank_000193,bank_transfer,completed,,topup_for_trade
fiat_000539,usr_000111,2026-01-17T12:25:19,deposit,185102.16,TWD,bank_000160,bank_transfer,completed,,base_flow
fiat_000451,usr_000096,2026-01-17T12:40:22,deposit,123745.39,TWD,bank_000137,bank_transfer,completed,,base_flow
fiat_000704,usr_000148,2026-01-17T13:17:19,withdrawal,8457.81,TWD,bank_000207,bank_transfer,completed,,base_flow
fiat_000869,usr_000184,2026-01-17T13:25:24,deposit,3592.88,TWD,bank_000257,bank_transfer,completed,,topup_for_trade
fiat_000149,usr_000031,2026-01-17T14:07:09,deposit,12528.34,TWD,bank_000042,bank_transfer,completed,,topup_for_trade
fiat_000408,usr_000088,2026-01-17T14:13:06,deposit,85901.88,TWD,bank_000125,bank_transfer,completed,,topup_for_trade
fiat_000362,usr_000076,2026-01-17T14:16:50,deposit,2029.05,TWD,bank_000108,bank_transfer,completed,,topup_for_trade
fiat_000482,usr_000103,2026-01-17T14:52:30,deposit,2849.54,TWD,bank_000148,bank_transfer,completed,,topup_for_trade
fiat_000329,usr_000069,2026-01-17T17:01:18,deposit,13747.23,TWD,bank_000098,bank_transfer,completed,,topup_for_trade
fiat_000624,usr_000130,2026-01-17T17:39:41,deposit,35837.53,TWD,bank_000185,bank_transfer,completed,,base_flow
fiat_000313,usr_000067,2026-01-17T17:44:35,deposit,478306.45,TWD,bank_000095,bank_transfer,completed,,base_flow
fiat_000595,usr_000124,2026-01-17T17:55:19,deposit,3667.77,TWD,bank_000177,bank_transfer,completed,,base_flow
fiat_000671,usr_000140,2026-01-17T18:02:53,withdrawal,3651.51,TWD,bank_000197,bank_transfer,completed,,base_flow
fiat_000693,usr_000145,2026-01-17T18:26:31,deposit,11717.72,TWD,bank_000203,bank_transfer,completed,,base_flow
fiat_000409,usr_000088,2026-01-17T18:56:27,deposit,50141.51,TWD,bank_000124,bank_transfer,completed,,base_flow
fiat_000467,usr_000100,2026-01-17T19:55:39,deposit,9383.28,TWD,bank_000144,bank_transfer,completed,,topup_for_trade
fiat_000633,usr_000132,2026-01-17T20:59:51,deposit,7267.54,TWD,bank_000187,bank_transfer,completed,,topup_for_trade
fiat_000324,usr_000068,2026-01-17T21:39:40,deposit,2000.0,TWD,bank_000096,bank_transfer,completed,,base_flow
fiat_000067,usr_000011,2026-01-18T02:30:18,deposit,3308.28,TWD,bank_000016,bank_transfer,completed,,topup_for_trade
fiat_000150,usr_000031,2026-01-18T06:31:44,deposit,13372.05,TWD,bank_000042,bank_transfer,completed,,topup_for_trade
fiat_000410,usr_000088,2026-01-18T07:35:39,withdrawal,75027.45,TWD,bank_000124,bank_transfer,completed,,base_flow
fiat_000519,usr_000108,2026-01-18T07:56:13,deposit,4718.75,TWD,bank_000157,bank_transfer,completed,,topup_for_trade
fiat_000563,usr_000118,2026-01-18T08:28:51,deposit,11053.32,TWD,bank_000170,bank_transfer,completed,,base_flow
fiat_000290,usr_000063,2026-01-18T08:44:43,withdrawal,100.0,TWD,bank_000089,bank_transfer,completed,,base_flow
fiat_000511,usr_000107,2026-01-18T09:38:31,deposit,15687.51,TWD,bank_000156,bank_transfer,completed,,base_flow
fiat_000483,usr_000103,2026-01-18T10:05:52,deposit,13333.43,TWD,bank_000148,bank_transfer,completed,,topup_for_trade
fiat_000056,usr_000009,2026-01-18T10:07:29,withdrawal,50398.39,TWD,bank_000013,bank_transfer,completed,,base_flow
fiat_000330,usr_000069,2026-01-18T10:22:26,deposit,12067.08,TWD,bank_000098,bank_transfer,completed,,topup_for_trade
fiat_000115,usr_000021,2026-01-18T10:40:17,withdrawal,100.0,TWD,bank_000029,bank_transfer,completed,,base_flow
fiat_000063,usr_000010,2026-01-18T11:32:57,deposit,9161.3,TWD,bank_000014,bank_transfer,completed,,base_flow
fiat_000050,usr_000008,2026-01-18T12:40:30,deposit,7622.47,TWD,bank_000011,bank_transfer,completed,,base_flow
fiat_000584,usr_000121,2026-01-18T12:44:43,deposit,2000.0,TWD,bank_000173,bank_transfer,completed,,base_flow
fiat_000057,usr_000009,2026-01-18T12:50:43,deposit,78984.42,TWD,bank_000013,bank_transfer,completed,,topup_for_trade
fiat_000006,usr_000001,2026-01-18T13:37:51,deposit,10094.88,TWD,bank_000002,bank_transfer,completed,,topup_for_trade
fiat_000187,usr_000040,2026-01-18T13:53:23,withdrawal,5319.16,TWD,bank_000055,bank_transfer,completed,,base_flow
fiat_000080,usr_000013,2026-01-18T14:06:48,deposit,12894.75,TWD,bank_000019,bank_transfer,completed,,topup_for_trade
fiat_000860,usr_000182,2026-01-18T15:46:02,withdrawal,1814.86,TWD,bank_000254,bank_transfer,completed,,base_flow
fiat_000007,usr_000001,2026-01-18T16:11:59,withdrawal,5155.79,TWD,bank_000001,bank_transfer,completed,,base_flow
fiat_000352,usr_000073,2026-01-18T17:34:07,deposit,17746.36,TWD,bank_000104,bank_transfer,completed,,base_flow
fiat_000512,usr_000107,2026-01-18T17:35:41,withdrawal,6848.54,TWD,bank_000156,bank_transfer,completed,,base_flow
fiat_000058,usr_000009,2026-01-18T18:14:57,deposit,38060.94,TWD,bank_000013,bank_transfer,completed,,base_flow
fiat_000011,usr_000002,2026-01-18T18:44:46,withdrawal,2089.24,TWD,bank_000004,bank_transfer,completed,,base_flow
fiat_000256,usr_000054,2026-01-18T19:28:16,withdrawal,7567.48,TWD,bank_000074,bank_transfer,completed,,base_flow
fiat_000513,usr_000107,2026-01-18T20:20:22,withdrawal,15659.55,TWD,bank_000156,bank_transfer,completed,,base_flow
fiat_000895,usr_000189,2026-01-18T20:25:40,withdrawal,581911.82,TWD,bank_000266,bank_transfer,completed,,base_flow
fiat_000119,usr_000022,2026-01-18T20:46:49,deposit,7567.69,TWD,bank_000030,bank_transfer,completed,,topup_for_trade
fiat_000896,usr_000189,2026-01-19T01:08:32,deposit,682145.81,TWD,bank_000267,bank_transfer,completed,,base_flow
fiat_000104,usr_000019,2026-01-19T01:30:01,deposit,6854.85,TWD,bank_000027,bank_transfer,completed,,base_flow
fiat_000291,usr_000063,2026-01-19T01:37:21,deposit,8557.26,TWD,bank_000089,bank_transfer,completed,,topup_for_trade
fiat_000301,usr_000065,2026-01-19T02:21:13,deposit,10428.03,TWD,bank_000092,bank_transfer,completed,,base_flow
fiat_000520,usr_000108,2026-01-19T02:44:41,deposit,6691.7,TWD,bank_000157,bank_transfer,completed,,base_flow
fiat_000672,usr_000140,2026-01-19T03:03:24,deposit,57811.02,TWD,bank_000197,bank_transfer,completed,,topup_for_trade
fiat_000876,usr_000185,2026-01-19T03:19:37,deposit,6029.14,TWD,bank_000260,bank_transfer,completed,,base_flow
fiat_000564,usr_000118,2026-01-19T04:13:15,withdrawal,12233.66,TWD,bank_000170,bank_transfer,completed,,base_flow
fiat_000272,usr_000059,2026-01-19T04:46:24,deposit,9039.98,TWD,bank_000082,bank_transfer,completed,,base_flow
fiat_000861,usr_000182,2026-01-19T08:36:44,deposit,3381.61,TWD,bank_000254,bank_transfer,completed,,base_flow
fiat_000747,usr_000159,2026-01-19T09:10:33,deposit,6543.24,TWD,bank_000221,bank_transfer,completed,,topup_for_trade
fiat_000602,usr_000125,2026-01-19T09:49:52,withdrawal,3706.81,TWD,bank_000178,bank_transfer,completed,,base_flow
fiat_000758,usr_000161,2026-01-19T11:30:00,deposit,6991.58,TWD,bank_000225,bank_transfer,completed,,base_flow
fiat_000200,usr_000042,2026-01-19T11:38:51,withdrawal,1658.21,TWD,bank_000058,bank_transfer,completed,,base_flow
fiat_000724,usr_000153,2026-01-19T12:01:01,deposit,4528.48,TWD,bank_000213,bank_transfer,completed,,base_flow
fiat_000552,usr_000115,2026-01-19T12:35:27,deposit,5869.42,TWD,bank_000167,bank_transfer,completed,,topup_for_trade
fiat_000709,usr_000149,2026-01-19T13:01:32,withdrawal,100.0,TWD,bank_000209,bank_transfer,completed,,base_flow
fiat_000796,usr_000170,2026-01-19T13:10:47,deposit,2000.0,TWD,bank_000238,bank_transfer,completed,,base_flow
fiat_000725,usr_000153,2026-01-19T13:30:27,deposit,2772.78,TWD,bank_000213,bank_transfer,completed,,base_flow
fiat_000438,usr_000094,2026-01-19T14:02:15,deposit,7560.9,TWD,bank_000133,bank_transfer,completed,,base_flow
fiat_000231,usr_000049,2026-01-19T14:40:29,deposit,17834.34,TWD,bank_000068,bank_transfer,completed,,base_flow
fiat_000090,usr_000016,2026-01-19T14:58:47,deposit,8248.81,TWD,bank_000023,bank_transfer,completed,,base_flow
fiat_000694,usr_000145,2026-01-19T15:34:11,deposit,5394.17,TWD,bank_000204,bank_transfer,completed,,base_flow
fiat_000042,usr_000007,2026-01-19T16:45:50,deposit,768266.43,TWD,bank_000010,bank_transfer,completed,,topup_for_trade
fiat_000099,usr_000018,2026-01-19T17:15:26,deposit,14241.04,TWD,bank_000026,bank_transfer,completed,,topup_for_trade
fiat_000033,usr_000005,2026-01-19T18:37:20,deposit,5224.4,TWD,bank_000008,bank_transfer,completed,,base_flow
fiat_000278,usr_000060,2026-01-19T18:43:35,withdrawal,5609.06,TWD,bank_000084,bank_transfer,completed,,base_flow
fiat_000759,usr_000161,2026-01-19T19:55:09,withdrawal,6732.65,TWD,bank_000225,bank_transfer,completed,,base_flow
fiat_000250,usr_000053,2026-01-19T21:07:22,withdrawal,2199.38,TWD,bank_000073,bank_transfer,completed,,base_flow
