edge_id,occurred_at,src_type,src_id,relation_type,dst_type,dst_id,amount_twd_equiv,asset,scenario_id
edge_004633,2026-01-17T12:25:19,bank_account,bank_000160,FIAT_DEPOSIT_TO,user,usr_000111,185102.16,TWD,
edge_001134,2026-01-17T12:25:24,user,usr_000031,LOGGED_IN_FROM_IP,ip,ip::76.65.76.205,,,
edge_002039,2026-01-17T12:33:01,user,usr_000089,LOGGED_IN_FROM_IP,ip,ip::190.190.245.103,,,
edge_002282,2026-01-17T12:33:12,user,usr_000103,LOGGED_IN_FROM_IP,ip,ip::122.77.175.245,,,
edge_004545,2026-01-17T12:40:22,bank_account,bank_000137,FIAT_DEPOSIT_TO,user,usr_000096,123745.39,TWD,
edge_001057,2026-01-17T12:52:28,user,usr_000026,LOGGED_IN_FROM_IP,ip,ip::105.79.220.13,,,
edge_003953,2026-01-17T12:57:32,wallet,wal_000778,CRYPTO_DEPOSIT_TO,user,usr_000115,2000.0,USDT,
edge_003372,2026-01-17T13:01:59,user,usr_000174,LOGGED_IN_FROM_IP,ip,ip::69.203.254.184,,,
edge_004798,2026-01-17T13:17:19,user,usr_000148,FIAT_WITHDRAW_TO,bank_account,bank_000207,8457.81,TWD,
edge_004963,2026-01-17T13:25:24,bank_account,bank_000257,FIAT_DEPOSIT_TO,user,usr_000184,3592.88,TWD,
edge_002430,2026-01-17T13:31:36,user,usr_000111,LOGGED_IN_FROM_IP,ip,ip::73.42.5.89,,,
edge_000727,2026-01-17T13:48:20,user,usr_000006,LOGGED_IN_FROM_IP,ip,ip::150.85.180.145,,,
edge_002431,2026-01-17T13:57:26,user,usr_000111,LOGGED_IN_FROM_IP,ip,ip::73.42.40.90,,,
edge_001182,2026-01-17T13:59:48,user,usr_000034,LOGGED_IN_FROM_IP,ip,ip::103.76.123.151,,,
edge_004243,2026-01-17T14:07:09,bank_account,bank_000042,FIAT_DEPOSIT_TO,user,usr_000031,12528.34,TWD,
edge_004502,2026-01-17T14:13:06,bank_account,bank_000125,FIAT_DEPOSIT_TO,user,usr_000088,85901.88,TWD,
edge_000967,2026-01-17T14:14:36,user,usr_000020,LOGGED_IN_FROM_IP,ip,ip::169.161.54.58,,,
edge_004456,2026-01-17T14:16:50,bank_account,bank_000108,FIAT_DEPOSIT_TO,user,usr_000076,2029.05,TWD,
edge_004002,2026-01-17T14:19:41,user,usr_000152,CRYPTO_WITHDRAW_TO,wallet,wal_000827,22021.35,ETH,
edge_002902,2026-01-17T14:22:03,user,usr_000143,LOGGED_IN_FROM_IP,ip,ip::187.31.78.92,,,
edge_002463,2026-01-17T14:22:27,user,usr_000112,LOGGED_IN_FROM_IP,ip,ip::102.191.199.169,,,
edge_002849,2026-01-17T14:24:14,user,usr_000139,LOGGED_IN_FROM_IP,ip,ip::10.70.151.21,,,
edge_003117,2026-01-17T14:30:36,user,usr_000160,LOGGED_IN_FROM_IP,ip,ip::140.217.100.61,,,
edge_004576,2026-01-17T14:52:30,bank_account,bank_000148,FIAT_DEPOSIT_TO,user,usr_000103,2849.54,TWD,
edge_002123,2026-01-17T14:55:11,user,usr_000093,LOGGED_IN_FROM_IP,ip,ip::2.1.210.105,,,
edge_002939,2026-01-17T15:17:12,user,usr_000146,LOGGED_IN_FROM_IP,ip,ip::168.131.17.4,,,
edge_000660,2026-01-17T15:19:21,user,usr_000003,LOGGED_IN_FROM_IP,ip,ip::21.119.129.129,,,
edge_002923,2026-01-17T15:30:58,user,usr_000145,LOGGED_IN_FROM_IP,ip,ip::90.140.50.167,,,
edge_002124,2026-01-17T15:37:38,user,usr_000093,LOGGED_IN_FROM_IP,ip,ip::69.231.59.59,,,
edge_001169,2026-01-17T15:37:45,user,usr_000033,LOGGED_IN_FROM_IP,ip,ip::80.115.146.147,,,
edge_003902,2026-01-17T15:40:58,wallet,wal_000727,CRYPTO_DEPOSIT_TO,user,usr_000082,6978.98,ETH,
edge_003373,2026-01-17T15:42:50,user,usr_000174,LOGGED_IN_FROM_IP,ip,ip::69.203.175.56,,,
edge_003942,2026-01-17T16:09:55,wallet,wal_000767,CRYPTO_DEPOSIT_TO,user,usr_000104,378739.73,USDT,
edge_001654,2026-01-17T16:38:58,user,usr_000065,LOGGED_IN_FROM_IP,ip,ip::186.152.236.4,,,
edge_000820,2026-01-17T16:53:16,user,usr_000009,LOGGED_IN_FROM_IP,ip,ip::63.253.113.152,,,
edge_003072,2026-01-17T16:59:51,user,usr_000155,LOGGED_IN_FROM_IP,ip,ip::135.228.78.128,,,
edge_004423,2026-01-17T17:01:18,bank_account,bank_000098,FIAT_DEPOSIT_TO,user,usr_000069,13747.23,TWD,
edge_001152,2026-01-17T17:01:37,user,usr_000032,LOGGED_IN_FROM_IP,ip,ip::202.164.208.50,,,
edge_003374,2026-01-17T17:09:59,user,usr_000174,LOGGED_IN_FROM_IP,ip,ip::69.203.82.55,,,
edge_004718,2026-01-17T17:39:41,bank_account,bank_000185,FIAT_DEPOSIT_TO,user,usr_000130,35837.53,TWD,
edge_004407,2026-01-17T17:44:35,bank_account,bank_000095,FIAT_DEPOSIT_TO,user,usr_000067,478306.45,TWD,
edge_001885,2026-01-17T17:48:57,user,usr_000079,LOGGED_IN_FROM_IP,ip,ip::78.252.129.226,,,
edge_004689,2026-01-17T17:55:19,bank_account,bank_000177,FIAT_DEPOSIT_TO,user,usr_000124,3667.77,TWD,
edge_000794,2026-01-17T17:56:32,user,usr_000008,LOGGED_IN_FROM_IP,ip,ip::185.58.113.199,,,
edge_004765,2026-01-17T18:02:53,user,usr_000140,FIAT_WITHDRAW_TO,bank_account,bank_000197,3651.51,TWD,
edge_003261,2026-01-17T18:06:05,user,usr_000167,LOGGED_IN_FROM_IP,ip,ip::77.234.189.102,,,
edge_001975,2026-01-17T18:25:25,user,usr_000086,LOGGED_IN_FROM_IP,ip,ip::156.75.14.237,,,
edge_004787,2026-01-17T18:26:31,bank_account,bank_000203,FIAT_DEPOSIT_TO,user,usr_000145,11717.72,TWD,
edge_001328,2026-01-17T18:50:14,user,usr_000043,LOGGED_IN_FROM_IP,ip,ip::184.58.201.161,,,
edge_003019,2026-01-17T18:54:01,user,usr_000152,LOGGED_IN_FROM_IP,ip,ip::36.244.207.221,,,
edge_004503,2026-01-17T18:56:27,bank_account,bank_000124,FIAT_DEPOSIT_TO,user,usr_000088,50141.51,TWD,
edge_001703,2026-01-17T19:13:29,user,usr_000067,LOGGED_IN_FROM_IP,ip,ip::170.77.4.129,,,
edge_003789,2026-01-17T19:17:10,wallet,wal_000614,CRYPTO_DEPOSIT_TO,user,usr_000004,31516.73,USDT,
edge_003928,2026-01-17T19:33:46,user,usr_000093,CRYPTO_WITHDRAW_TO,wallet,wal_000753,25775.81,USDT,
edge_002406,2026-01-17T19:37:22,user,usr_000110,LOGGED_IN_FROM_IP,ip,ip::129.214.235.202,,,
edge_004561,2026-01-17T19:55:39,bank_account,bank_000144,FIAT_DEPOSIT_TO,user,usr_000100,9383.28,TWD,
edge_001198,2026-01-17T20:04:12,user,usr_000035,LOGGED_IN_FROM_IP,ip,ip::117.68.118.23,,,
edge_002383,2026-01-17T20:26:12,user,usr_000108,LOGGED_IN_FROM_IP,ip,ip::170.172.117.244,,,
edge_001135,2026-01-17T20:40:46,user,usr_000031,LOGGED_IN_FROM_IP,ip,ip::76.65.90.141,,,
edge_003834,2026-01-17T20:46:34,user,usr_000027,CRYPTO_WITHDRAW_TO,wallet,wal_000659,1196.32,BTC,
edge_004727,2026-01-17T20:59:51,bank_account,bank_000187,FIAT_DEPOSIT_TO,user,usr_000132,7267.54,TWD,
edge_004010,2026-01-17T21:17:07,wallet,wal_000835,CRYPTO_DEPOSIT_TO,user,usr_000158,2000.0,USDT,
edge_002061,2026-01-17T21:36:35,user,usr_000090,LOGGED_IN_FROM_IP,ip,ip::154.159.50.59,,,
edge_004418,2026-01-17T21:39:40,bank_account,bank_000096,FIAT_DEPOSIT_TO,user,usr_000068,2000.0,TWD,
edge_003243,2026-01-17T22:11:22,user,usr_000166,LOGGED_IN_FROM_IP,ip,ip::173.20.182.28,,,
edge_001084,2026-01-17T22:12:30,user,usr_000028,LOGGED_IN_FROM_IP,ip,ip::7.98.199.203,,,
edge_001298,2026-01-17T22:18:37,user,usr_000041,LOGGED_IN_FROM_IP,ip,ip::193.215.228.207,,,
edge_000834,2026-01-17T22:20:06,user,usr_000010,LOGGED_IN_FROM_IP,ip,ip::154.165.114.120,,,
edge_003643,2026-01-17T23:02:36,user,usr_000190,LOGGED_IN_FROM_IP,ip,ip::3.50.156.4,,,
edge_001739,2026-01-17T23:04:33,user,usr_000069,LOGGED_IN_FROM_IP,ip,ip::10.35.214.138,,,
edge_001629,2026-01-17T23:18:07,user,usr_000064,LOGGED_IN_FROM_IP,ip,ip::117.74.153.180,,,
edge_002568,2026-01-17T23:26:00,user,usr_000120,LOGGED_IN_FROM_IP,ip,ip::48.254.93.237,,,
edge_002472,2026-01-17T23:34:57,user,usr_000113,LOGGED_IN_FROM_IP,ip,ip::179.71.56.135,,,
edge_000991,2026-01-18T00:14:12,user,usr_000021,LOGGED_IN_FROM_IP,ip,ip::118.51.200.3,,,
edge_002819,2026-01-18T00:25:12,user,usr_000136,LOGGED_IN_FROM_IP,ip,ip::21.85.215.250,,,
edge_003492,2026-01-18T01:05:10,user,usr_000183,LOGGED_IN_FROM_IP,ip,ip::153.218.247.48,,,
edge_003739,2026-01-18T01:11:38,user,usr_000198,LOGGED_IN_FROM_IP,ip,ip::163.88.148.181,,,
edge_002310,2026-01-18T01:25:36,user,usr_000104,LOGGED_IN_FROM_IP,ip,ip::135.81.226.56,,,
edge_001183,2026-01-18T01:33:38,user,usr_000034,LOGGED_IN_FROM_IP,ip,ip::103.124.185.167,,,
edge_001578,2026-01-18T01:45:54,user,usr_000060,LOGGED_IN_FROM_IP,ip,ip::85.210.42.46,,,
edge_001991,2026-01-18T02:04:24,user,usr_000087,LOGGED_IN_FROM_IP,ip,ip::204.58.39.253,,,
edge_002432,2026-01-18T02:23:51,user,usr_000111,LOGGED_IN_FROM_IP,ip,ip::73.42.176.195,,,
edge_004161,2026-01-18T02:30:18,bank_account,bank_000016,FIAT_DEPOSIT_TO,user,usr_000011,3308.28,TWD,
edge_001772,2026-01-18T02:32:04,user,usr_000071,LOGGED_IN_FROM_IP,ip,ip::154.38.7.81,,,
edge_003460,2026-01-18T02:32:11,user,usr_000179,LOGGED_IN_FROM_IP,ip,ip::163.139.242.49,,,
edge_002744,2026-01-18T02:32:53,user,usr_000131,LOGGED_IN_FROM_IP,ip,ip::158.47.227.163,,,
edge_003001,2026-01-18T02:47:28,user,usr_000151,LOGGED_IN_FROM_IP,ip,ip::189.172.121.251,,,
edge_003478,2026-01-18T02:48:31,user,usr_000182,LOGGED_IN_FROM_IP,ip,ip::201.166.12.13,,,
edge_000661,2026-01-18T02:54:12,user,usr_000003,LOGGED_IN_FROM_IP,ip,ip::21.119.8.86,,,
edge_002473,2026-01-18T02:55:32,user,usr_000113,LOGGED_IN_FROM_IP,ip,ip::179.71.211.214,,,
edge_004065,2026-01-18T03:05:02,wallet,wal_000890,CRYPTO_DEPOSIT_TO,user,usr_000188,12980.87,ETH,
edge_002062,2026-01-18T03:15:31,user,usr_000090,LOGGED_IN_FROM_IP,ip,ip::201.182.195.229,,,
edge_002950,2026-01-18T03:23:58,user,usr_000147,LOGGED_IN_FROM_IP,ip,ip::58.119.110.213,,,
edge_003875,2026-01-18T04:18:16,user,usr_000060,CRYPTO_WITHDRAW_TO,wallet,wal_000700,1263.33,USDT,
edge_001704,2026-01-18T04:24:15,user,usr_000067,LOGGED_IN_FROM_IP,ip,ip::170.77.206.117,,,
edge_003964,2026-01-18T04:45:06,user,usr_000129,CRYPTO_WITHDRAW_TO,wallet,wal_000789,442350.8,ETH,
edge_004244,2026-01-18T06:31:44,bank_account,bank_000042,FIAT_DEPOSIT_TO,user,usr_000031,13372.05,TWD,
edge_001311,2026-01-18T07:16:34,user,usr_000042,LOGGED_IN_FROM_IP,ip,ip::52.10.163.122,,,
edge_003883,2026-01-18T07:28:12,wallet,wal_000708,CRYPTO_DEPOSIT_TO,user,usr_000066,18774.02,USDT,
edge_003244,2026-01-18T07:31:46,user,usr_000166,LOGGED_IN_FROM_IP,ip,ip::173.20.230.242,,,
edge_004504,2026-01-18T07:35:39,user,usr_000088,FIAT_WITHDRAW_TO,bank_account,bank_000124,75027.45,TWD,
edge_003020,2026-01-18T07:42:46,user,usr_000152,LOGGED_IN_FROM_IP,ip,ip::36.244.117.224,,,
edge_001955,2026-01-18T07:45:35,user,usr_000083,LOGGED_IN_FROM_IP,ip,ip::139.128.179.136,,,
edge_000897,2026-01-18T07:47:36,user,usr_000016,LOGGED_IN_FROM_IP,ip,ip::207.50.102.232,,,
edge_004613,2026-01-18T07:56:13,bank_account,bank_000157,FIAT_DEPOSIT_TO,user,usr_000108,4718.75,TWD,
edge_001445,2026-01-18T08:27:44,user,usr_000051,LOGGED_IN_FROM_IP,ip,ip::76.116.87.18,,,
edge_004657,2026-01-18T08:28:51,bank_account,bank_000170,FIAT_DEPOSIT_TO,user,usr_000118,11053.32,TWD,
edge_001268,2026-01-18T08:29:41,user,usr_000039,LOGGED_IN_FROM_IP,ip,ip::138.112.53.39,,,
edge_004384,2026-01-18T08:44:43,user,usr_000063,FIAT_WITHDRAW_TO,bank_account,bank_000089,100.0,TWD,
edge_001886,2026-01-18T08:53:01,user,usr_000079,LOGGED_IN_FROM_IP,ip,ip::78.252.233.15,,,
edge_002248,2026-01-18T09:21:39,user,usr_000101,LOGGED_IN_FROM_IP,ip,ip::222.161.77.112,,,
edge_002159,2026-01-18T09:30:35,user,usr_000095,LOGGED_IN_FROM_IP,ip,ip::57.202.37.205,,,
edge_004605,2026-01-18T09:38:31,bank_account,bank_000156,FIAT_DEPOSIT_TO,user,usr_000107,15687.51,TWD,
edge_002903,2026-01-18T09:44:15,user,usr_000143,LOGGED_IN_FROM_IP,ip,ip::187.31.186.133,,,
edge_004577,2026-01-18T10:05:52,bank_account,bank_000148,FIAT_DEPOSIT_TO,user,usr_000103,13333.43,TWD,
edge_004150,2026-01-18T10:07:29,user,usr_000009,FIAT_WITHDRAW_TO,bank_account,bank_000013,50398.39,TWD,
edge_002980,2026-01-18T10:18:23,user,usr_000150,LOGGED_IN_FROM_IP,ip,ip::165.252.73.25,,,
edge_004424,2026-01-18T10:22:26,bank_account,bank_000098,FIAT_DEPOSIT_TO,user,usr_000069,12067.08,TWD,
edge_002534,2026-01-18T10:29:00,user,usr_000118,LOGGED_IN_FROM_IP,ip,ip::199.234.60.246,,,
edge_003728,2026-01-18T10:33:38,user,usr_000197,LOGGED_IN_FROM_IP,ip,ip::173.68.78.92,,,
edge_001352,2026-01-18T10:37:33,user,usr_000045,LOGGED_IN_FROM_IP,ip,ip::88.6.253.254,,,
edge_004209,2026-01-18T10:40:17,user,usr_000021,FIAT_WITHDRAW_TO,bank_account,bank_000029,100.0,TWD,
edge_000930,2026-01-18T10:48:20,user,usr_000018,LOGGED_IN_FROM_IP,ip,ip::49.151.233.71,,,
edge_002311,2026-01-18T11:04:56,user,usr_000104,LOGGED_IN_FROM_IP,ip,ip::135.81.67.115,,,
edge_003322,2026-01-18T11:07:51,user,usr_000172,LOGGED_IN_FROM_IP,ip,ip::56.233.238.200,,,
edge_003908,2026-01-18T11:22:29,user,usr_000088,CRYPTO_WITHDRAW_TO,wallet,wal_000733,21422.48,USDT,
edge_001827,2026-01-18T11:22:55,user,usr_000075,LOGGED_IN_FROM_IP,ip,ip::149.186.239.184,,,
edge_001250,2026-01-18T11:25:03,user,usr_000038,LOGGED_IN_FROM_IP,ip,ip::107.31.61.166,,,
edge_004157,2026-01-18T11:32:57,bank_account,bank_000014,FIAT_DEPOSIT_TO,user,usr_000010,9161.3,TWD,
edge_003867,2026-01-18T11:39:32,user,usr_000055,CRYPTO_WITHDRAW_TO,wallet,wal_000692,4271.43,USDT,
edge_003850,2026-01-18T11:47:00,user,usr_000038,CRYPTO_WITHDRAW_TO,wallet,wal_000675,811.29,BTC,
edge_002249,2026-01-18T11:47:19,user,usr_000101,LOGGED_IN_FROM_IP,ip,ip::222.161.119.122,,,
edge_001992,2026-01-18T11:54:39,user,usr_000087,LOGGED_IN_FROM_IP,ip,ip::204.58.202.206,,,
edge_002367,2026-01-18T11:57:12,user,usr_000107,LOGGED_IN_FROM_IP,ip,ip::47.109.159.213,,,
edge_002185,2026-01-18T12:04:55,user,usr_000096,LOGGED_IN_FROM_IP,ip,ip::34.194.145.166,,,
edge_003056,2026-01-18T12:06:23,user,usr_000154,LOGGED_IN_FROM_IP,ip,ip::35.244.48.169,,,
edge_001098,2026-01-18T12:07:17,user,usr_000029,LOGGED_IN_FROM_IP,ip,ip::70.158.206.6,,,
edge_002904,2026-01-18T12:11:13,user,usr_000143,LOGGED_IN_FROM_IP,ip,ip::187.31.15.205,,,
edge_000931,2026-01-18T12:20:53,user,usr_000018,LOGGED_IN_FROM_IP,ip,ip::49.151.222.166,,,
edge_003421,2026-01-18T12:29:23,user,usr_000176,LOGGED_IN_FROM_IP,ip,ip::136.21.72.43,,,
edge_002088,2026-01-18T12:36:06,user,usr_000091,LOGGED_IN_FROM_IP,ip,ip::58.219.89.94,,,
edge_001630,2026-01-18T12:37:42,user,usr_000064,LOGGED_IN_FROM_IP,ip,ip::117.74.177.36,,,
edge_003512,2026-01-18T12:38:00,user,usr_000184,LOGGED_IN_FROM_IP,ip,ip::158.100.170.49,,,
edge_003922,2026-01-18T12:39:36,user,usr_000092,CRYPTO_WITHDRAW_TO,wallet,wal_000747,7926.46,ETH,
edge_004144,2026-01-18T12:40:30,bank_account,bank_000011,FIAT_DEPOSIT_TO,user,usr_000008,7622.47,TWD,
edge_003713,2026-01-18T12:42:12,user,usr_000196,LOGGED_IN_FROM_IP,ip,ip::153.198.41.66,,,
edge_004678,2026-01-18T12:44:43,bank_account,bank_000173,FIAT_DEPOSIT_TO,user,usr_000121,2000.0,TWD,
edge_003021,2026-01-18T12:45:28,user,usr_000152,LOGGED_IN_FROM_IP,ip,ip::36.244.54.18,,,
edge_004151,2026-01-18T12:50:43,bank_account,bank_000013,FIAT_DEPOSIT_TO,user,usr_000009,78984.42,TWD,
edge_001784,2026-01-18T13:02:28,user,usr_000072,LOGGED_IN_FROM_IP,ip,ip::174.80.69.3,,,
edge_001851,2026-01-18T13:15:23,user,usr_000077,LOGGED_IN_FROM_IP,ip,ip::217.187.219.9,,,
edge_002384,2026-01-18T13:29:01,user,usr_000108,LOGGED_IN_FROM_IP,ip,ip::170.172.234.180,,,
edge_000835,2026-01-18T13:30:55,user,usr_000010,LOGGED_IN_FROM_IP,ip,ip::154.165.181.17,,,
edge_003680,2026-01-18T13:34:57,user,usr_000192,LOGGED_IN_FROM_IP,ip,ip::117.105.1.14,,,
edge_004100,2026-01-18T13:37:51,bank_account,bank_000002,FIAT_DEPOSIT_TO,user,usr_000001,10094.88,TWD,
edge_001937,2026-01-18T13:40:44,user,usr_000082,LOGGED_IN_FROM_IP,ip,ip::33.105.6.39,,,
edge_002474,2026-01-18T13:46:17,user,usr_000113,LOGGED_IN_FROM_IP,ip,ip::179.71.243.86,,,
edge_002514,2026-01-18T13:49:05,user,usr_000117,LOGGED_IN_FROM_IP,ip,ip::27.170.176.210,,,
edge_004281,2026-01-18T13:53:23,user,usr_000040,FIAT_WITHDRAW_TO,bank_account,bank_000055,5319.16,TWD,
edge_001226,2026-01-18T13:55:10,user,usr_000037,LOGGED_IN_FROM_IP,ip,ip::70.171.172.131,,,
edge_002143,2026-01-18T13:58:31,user,usr_000094,LOGGED_IN_FROM_IP,ip,ip::170.217.156.179,,,
edge_002757,2026-01-18T14:02:14,user,usr_000132,LOGGED_IN_FROM_IP,ip,ip::68.107.141.137,,,
edge_004174,2026-01-18T14:06:48,bank_account,bank_000019,FIAT_DEPOSIT_TO,user,usr_000013,12894.75,TWD,
edge_002020,2026-01-18T14:28:37,user,usr_000088,LOGGED_IN_FROM_IP,ip,ip::108.254.160.81,,,
edge_003300,2026-01-18T14:41:50,user,usr_000171,LOGGED_IN_FROM_IP,ip,ip::16.17.32.73,,,
edge_002433,2026-01-18T14:47:08,user,usr_000111,LOGGED_IN_FROM_IP,ip,ip::73.42.237.241,,,
edge_000795,2026-01-18T15:10:23,user,usr_000008,LOGGED_IN_FROM_IP,ip,ip::185.58.84.163,,,
edge_003435,2026-01-18T15:29:45,user,usr_000177,LOGGED_IN_FROM_IP,ip,ip::54.73.168.90,,,
edge_004954,2026-01-18T15:46:02,user,usr_000182,FIAT_WITHDRAW_TO,bank_account,bank_000254,1814.86,TWD,
edge_003826,2026-01-18T15:51:45,wallet,wal_000651,CRYPTO_DEPOSIT_TO,user,usr_000020,21527.77,USDT,
edge_002040,2026-01-18T16:02:37,user,usr_000089,LOGGED_IN_FROM_IP,ip,ip::190.190.230.159,,,
edge_004101,2026-01-18T16:11:59,user,usr_000001,FIAT_WITHDRAW_TO,bank_account,bank_000001,5155.79,TWD,
edge_000638,2026-01-18T16:14:18,user,usr_000002,LOGGED_IN_FROM_IP,ip,ip::118.63.169.106,,,
edge_002796,2026-01-18T16:15:48,user,usr_000135,LOGGED_IN_FROM_IP,ip,ip::64.81.37.190,,,
edge_002820,2026-01-18T16:28:38,user,usr_000136,LOGGED_IN_FROM_IP,ip,ip::106.42.27.84,,,
edge_003929,2026-01-18T16:29:02,wallet,wal_000754,CRYPTO_DEPOSIT_TO,user,usr_000093,35000.93,USDT,
edge_001378,2026-01-18T16:36:07,user,usr_000047,LOGGED_IN_FROM_IP,ip,ip::172.194.248.201,,,
edge_003400,2026-01-18T16:38:02,user,usr_000175,LOGGED_IN_FROM_IP,ip,ip::24.207.137.19,,,
edge_003401,2026-01-18T16:38:54,user,usr_000175,LOGGED_IN_FROM_IP,ip,ip::24.207.225.209,,,
edge_002697,2026-01-18T16:40:37,user,usr_000129,LOGGED_IN_FROM_IP,ip,ip::89.65.35.120,,,
edge_003375,2026-01-18T16:55:18,user,usr_000174,LOGGED_IN_FROM_IP,ip,ip::6.130.12.120,,,
edge_001593,2026-01-18T17:06:00,user,usr_000062,LOGGED_IN_FROM_IP,ip,ip::74.224.80.52,,,
edge_001522,2026-01-18T17:11:03,user,usr_000055,LOGGED_IN_FROM_IP,ip,ip::45.38.70.5,,,
edge_004446,2026-01-18T17:34:07,bank_account,bank_000104,FIAT_DEPOSIT_TO,user,usr_000073,17746.36,TWD,
edge_003577,2026-01-18T17:35:38,user,usr_000188,LOGGED_IN_FROM_IP,ip,ip::109.193.153.213,,,
edge_004606,2026-01-18T17:35:41,user,usr_000107,FIAT_WITHDRAW_TO,bank_account,bank_000156,6848.54,TWD,
edge_002611,2026-01-18T17:50:48,user,usr_000124,LOGGED_IN_FROM_IP,ip,ip::147.70.212.234,,,
edge_001759,2026-01-18T17:53:28,user,usr_000070,LOGGED_IN_FROM_IP,ip,ip::12.166.239.154,,,
edge_004152,2026-01-18T18:14:57,bank_account,bank_000013,FIAT_DEPOSIT_TO,user,usr_000009,38060.94,TWD,
edge_003376,2026-01-18T18:38:03,user,usr_000174,LOGGED_IN_FROM_IP,ip,ip::69.203.14.144,,,
edge_004105,2026-01-18T18:44:46,user,usr_000002,FIAT_WITHDRAW_TO,bank_account,bank_000004,2089.24,TWD,
edge_003554,2026-01-18T18:45:22,user,usr_000187,LOGGED_IN_FROM_IP,ip,ip::117.165.240.179,,,
edge_002850,2026-01-18T18:57:25,user,usr_000139,LOGGED_IN_FROM_IP,ip,ip::10.70.152.89,,,
edge_004350,2026-01-18T19:28:16,user,usr_000054,FIAT_WITHDRAW_TO,bank_account,bank_000074,7567.48,TWD,
edge_001115,2026-01-18T19:28:27,user,usr_000030,LOGGED_IN_FROM_IP,ip,ip::134.100.227.72,,,
edge_003057,2026-01-18T19:32:30,user,usr_000154,LOGGED_IN_FROM_IP,ip,ip::122.222.194.235,,,
edge_002144,2026-01-18T19:36:57,user,usr_000094,LOGGED_IN_FROM_IP,ip,ip::170.217.220.146,,,
edge_002851,2026-01-18T19:45:08,user,usr_000139,LOGGED_IN_FROM_IP,ip,ip::10.70.31.248,,,
edge_000796,2026-01-18T19:55:22,user,usr_000008,LOGGED_IN_FROM_IP,ip,ip::185.58.42.248,,,
edge_002341,2026-01-18T19:56:59,user,usr_000105,LOGGED_IN_FROM_IP,ip,ip::99.145.13.216,,,
edge_003910,2026-01-18T19:59:32,user,usr_000089,CRYPTO_WITHDRAW_TO,wallet,wal_000735,8437.59,USDT,
edge_002870,2026-01-18T20:11:30,user,usr_000140,LOGGED_IN_FROM_IP,ip,ip::216.153.14.185,,,
edge_004607,2026-01-18T20:20:22,user,usr_000107,FIAT_WITHDRAW_TO,bank_account,bank_000156,15659.55,TWD,
edge_004989,2026-01-18T20:25:40,user,usr_000189,FIAT_WITHDRAW_TO,bank_account,bank_000266,581911.82,TWD,
edge_001631,2026-01-18T20:27:28,user,usr_000064,LOGGED_IN_FROM_IP,ip,ip::117.74.245.234,,,
edge_003770,2026-01-18T20:35:56,user,usr_000200,LOGGED_IN_FROM_IP,ip,ip::138.147.16.245,,,
edge_003292,2026-01-18T20:36:18,user,usr_000170,LOGGED_IN_FROM_IP,ip,ip::128.172.177.117,,,
edge_004213,2026-01-18T20:46:49,bank_account,bank_000030,FIAT_DEPOSIT_TO,user,usr_000022,7567.69,TWD,
edge_001068,2026-01-18T20:49:07,user,usr_000027,LOGGED_IN_FROM_IP,ip,ip::222.127.199.144,,,
edge_002776,2026-01-18T20:49:15,user,usr_000134,LOGGED_IN_FROM_IP,ip,ip::34.189.124.14,,,
edge_003377,2026-01-18T20:49:44,user,usr_000174,LOGGED_IN_FROM_IP,ip,ip::69.203.115.167,,,
edge_001828,2026-01-18T20:55:08,user,usr_000075,LOGGED_IN_FROM_IP,ip,ip::149.186.85.181,,,
edge_002267,2026-01-18T21:22:40,user,usr_000102,LOGGED_IN_FROM_IP,ip,ip::95.146.119.165,,,
edge_001902,2026-01-18T21:35:32,user,usr_000080,LOGGED_IN_FROM_IP,ip,ip::214.250.230.157,,,
edge_001677,2026-01-18T21:37:13,user,usr_000066,LOGGED_IN_FROM_IP,ip,ip::223.96.160.191,,,
edge_003608,2026-01-18T21:43:57,user,usr_000189,LOGGED_IN_FROM_IP,ip,ip::164.43.181.175,,,
edge_003851,2026-01-18T21:52:13,wallet,wal_000676,CRYPTO_DEPOSIT_TO,user,usr_000039,8686.5,USDT,
edge_003058,2026-01-18T22:01:21,user,usr_000154,LOGGED_IN_FROM_IP,ip,ip::35.244.128.87,,,
edge_003157,2026-01-18T22:22:48,user,usr_000163,LOGGED_IN_FROM_IP,ip,ip::77.140.46.8,,,
edge_001993,2026-01-18T22:50:04,user,usr_000087,LOGGED_IN_FROM_IP,ip,ip::204.58.218.9,,,
edge_001887,2026-01-18T23:15:56,user,usr_000079,LOGGED_IN_FROM_IP,ip,ip::78.252.121.246,,,
edge_002535,2026-01-18T23:21:05,user,usr_000118,LOGGED_IN_FROM_IP,ip,ip::199.234.230.49,,,
edge_004037,2026-01-18T23:35:08,wallet,wal_000862,CRYPTO_DEPOSIT_TO,user,usr_000173,24648.87,USDT,
edge_004023,2026-01-18T23:36:51,wallet,wal_000848,CRYPTO_DEPOSIT_TO,user,usr_000167,40598.47,USDT,
edge_001976,2026-01-19T00:48:41,user,usr_000086,LOGGED_IN_FROM_IP,ip,ip::156.75.153.217,,,
edge_004990,2026-01-19T01:08:32,bank_account,bank_000267,FIAT_DEPOSIT_TO,user,usr_000189,682145.81,TWD,
edge_003245,2026-01-19T01:08:37,user,usr_000166,LOGGED_IN_FROM_IP,ip,ip::173.20.235.131,,,
